"Main Reference","Product Name",Brand,Attributes,"Product Reference","Product Model","Sale Price","Regular Price","RRP Price",Categories,"Num. Categories","Stock Message","Stock Level","Total Images","Product Specific Images","On Sale",Active,Discontinued,"Meta Title","Meta Keywords","Meta Description",Weight,"Friendly URL","Image Location"
00010445,"Leather Waistcoat Dark-brown/app : Tudor",Ashwood,"Size: 2XL",0001044507,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waiscoat-dark-brown-app-tudor-p1004,https://www.leathercompany.co.uk/images/products/1481737478-17100800.png
00010445,"Leather Waistcoat Dark-brown/app : Tudor",Ashwood,"Size: 3XL",0001044508,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waiscoat-dark-brown-app-tudor-p1004,https://www.leathercompany.co.uk/images/products/1481737478-17100800.png
00010445,"Leather Waistcoat Dark-brown/app : Tudor",Ashwood,"Size: 4XL",0001044509,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waiscoat-dark-brown-app-tudor-p1004,https://www.leathercompany.co.uk/images/products/1481737478-17100800.png
00010445,"Leather Waistcoat Dark-brown/app : Tudor",Ashwood,"Size: 5XL",0001044510,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waiscoat-dark-brown-app-tudor-p1004,https://www.leathercompany.co.uk/images/products/1481737478-17100800.png
00010445,"Leather Waistcoat Dark-brown/app : Tudor",Ashwood,"Size: 6XL",0001044511,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waiscoat-dark-brown-app-tudor-p1004,https://www.leathercompany.co.uk/images/products/1481737478-17100800.png
00010445,"Leather Waistcoat Dark-brown/app : Tudor",Ashwood,"Size: 7XL",0001044512,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waiscoat-dark-brown-app-tudor-p1004,https://www.leathercompany.co.uk/images/products/1481737478-17100800.png
00010445,"Leather Waistcoat Dark-brown/app : Tudor",Ashwood,"Size: 8XL",0001044513,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waiscoat-dark-brown-app-tudor-p1004,https://www.leathercompany.co.uk/images/products/1481737478-17100800.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: XXXS",0001040300,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: XXS",0001040301,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: XS",0001040302,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: S",0001040303,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,4,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: M",0001040304,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,4,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: L",0001040305,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,2,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: XL",0001040306,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,5,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: 2XL",0001040307,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,4,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: 3XL",0001040308,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,3,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: 4XL",0001040309,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,4,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: 5XL",0001040310,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,3,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: 6XL",0001040311,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,2,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: 7XL",0001040312,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00010403,"Leather Waistcoat Tan/app : Tudor",Ashwood,"Size: 8XL",0001040313,"MEN VEST",99.990,99.990,0,"&middot;&nbsp;Mens,Mens Waistcoats<br />",2,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/ashwood-leather-waistcoat-tan-app-tudor-p1005,https://www.leathercompany.co.uk/images/products/1481737615-12392000.png
00024030,"Luxury Shearling Gilet : Catiyana",Ashwood,"Size: 12",0002403003,KB-633,349.000,349.000,0,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-luxury-shearling-gilet-black-catiyana-p992,https://www.leathercompany.co.uk/images/products/1481468283-03037800.png
00024030,"Luxury Shearling Gilet : Catiyana",Ashwood,"Size: 14",0002403004,KB-633,349.000,349.000,0,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-luxury-shearling-gilet-black-catiyana-p992,https://www.leathercompany.co.uk/images/products/1481468283-03037800.png
00024030,"Luxury Shearling Gilet : Catiyana",Ashwood,"Size: 16",0002403005,KB-633,349.000,349.000,0,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-luxury-shearling-gilet-black-catiyana-p992,https://www.leathercompany.co.uk/images/products/1481468283-03037800.png
00021861,"Toscana Suede Leather Biker Gilet Black : Kimi",Ashwood,"Size: 10",0002186102,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-black-kimi-p1006,https://www.leathercompany.co.uk/images/products/1482147350-33101900.png
00021861,"Toscana Suede Leather Biker Gilet Black : Kimi",Ashwood,"Size: 12",0002186103,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-black-kimi-p1006,https://www.leathercompany.co.uk/images/products/1482147350-33101900.png
00021861,"Toscana Suede Leather Biker Gilet Black : Kimi",Ashwood,"Size: 14",0002186104,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-black-kimi-p1006,https://www.leathercompany.co.uk/images/products/1482147350-33101900.png
00021861,"Toscana Suede Leather Biker Gilet Black : Kimi",Ashwood,"Size: 16",0002186105,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-black-kimi-p1006,https://www.leathercompany.co.uk/images/products/1482147350-33101900.png
00021873,"Toscana Suede Leather Biker Gilet Brown : Kimi",Ashwood,"Size: 10",0002187302,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-brown-kimi-p1007,https://www.leathercompany.co.uk/images/products/1482081596-54717100.png
00021873,"Toscana Suede Leather Biker Gilet Brown : Kimi",Ashwood,"Size: 12",0002187303,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-brown-kimi-p1007,https://www.leathercompany.co.uk/images/products/1482081596-54717100.png
00021873,"Toscana Suede Leather Biker Gilet Brown : Kimi",Ashwood,"Size: 14",0002187304,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-brown-kimi-p1007,https://www.leathercompany.co.uk/images/products/1482081596-54717100.png
00021873,"Toscana Suede Leather Biker Gilet Brown : Kimi",Ashwood,"Size: 16",0002187305,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-brown-kimi-p1007,https://www.leathercompany.co.uk/images/products/1482081596-54717100.png
00021885,"Toscana Suede Leather Biker Gilet Tan : Kimi",Ashwood,"Size: 8",0002188501,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-tan-kimi-p1008,https://www.leathercompany.co.uk/images/products/1482081716-86942700.png
00021885,"Toscana Suede Leather Biker Gilet Tan : Kimi",Ashwood,"Size: 10",0002188502,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,0,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-tan-kimi-p1008,https://www.leathercompany.co.uk/images/products/1482081716-86942700.png
00021885,"Toscana Suede Leather Biker Gilet Tan : Kimi",Ashwood,"Size: 12",0002188503,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,1,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-tan-kimi-p1008,https://www.leathercompany.co.uk/images/products/1482081716-86942700.png
00021885,"Toscana Suede Leather Biker Gilet Tan : Kimi",Ashwood,"Size: 14",0002188504,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,0,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-tan-kimi-p1008,https://www.leathercompany.co.uk/images/products/1482081716-86942700.png
00021885,"Toscana Suede Leather Biker Gilet Tan : Kimi",Ashwood,"Size: 16",0002188505,"KB 620",299.000,349.000,449.000,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Offers,Ladies Waistcoats<br />",6,,0,5,5,Y,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-toscana-suede-leather-biker-gilet-tan-kimi-p1008,https://www.leathercompany.co.uk/images/products/1482081716-86942700.png
00024158,"Sheepskin Duffle Black : Magnus",Ashwood,"Size: S",0002415803,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-black-magnus-p1009,https://www.leathercompany.co.uk/images/products/1482081825-50241400.png
00024158,"Sheepskin Duffle Black : Magnus",Ashwood,"Size: M",0002415804,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-black-magnus-p1009,https://www.leathercompany.co.uk/images/products/1482081825-50241400.png
00024158,"Sheepskin Duffle Black : Magnus",Ashwood,"Size: L",0002415805,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-black-magnus-p1009,https://www.leathercompany.co.uk/images/products/1482081825-50241400.png
00024158,"Sheepskin Duffle Black : Magnus",Ashwood,"Size: XL",0002415806,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-black-magnus-p1009,https://www.leathercompany.co.uk/images/products/1482081825-50241400.png
00024158,"Sheepskin Duffle Black : Magnus",Ashwood,"Size: 2XL",0002415807,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-black-magnus-p1009,https://www.leathercompany.co.uk/images/products/1482081825-50241400.png
00021029,"Sheepskin Duffle tobacco : Magnus",Ashwood,"Size: XS",0002102902,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-tobacco-magnus-p1010,https://www.leathercompany.co.uk/images/products/1482081949-91032000.png
00021029,"Sheepskin Duffle tobacco : Magnus",Ashwood,"Size: S",0002102903,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-tobacco-magnus-p1010,https://www.leathercompany.co.uk/images/products/1482081949-91032000.png
00021029,"Sheepskin Duffle tobacco : Magnus",Ashwood,"Size: M",0002102904,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-tobacco-magnus-p1010,https://www.leathercompany.co.uk/images/products/1482081949-91032000.png
00021029,"Sheepskin Duffle tobacco : Magnus",Ashwood,"Size: L",0002102905,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,1,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-tobacco-magnus-p1010,https://www.leathercompany.co.uk/images/products/1482081949-91032000.png
00021029,"Sheepskin Duffle tobacco : Magnus",Ashwood,"Size: XL",0002102906,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-tobacco-magnus-p1010,https://www.leathercompany.co.uk/images/products/1482081949-91032000.png
00021029,"Sheepskin Duffle tobacco : Magnus",Ashwood,"Size: 2XL",0002102907,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-tobacco-magnus-p1010,https://www.leathercompany.co.uk/images/products/1482081949-91032000.png
00021029,"Sheepskin Duffle tobacco : Magnus",Ashwood,"Size: 3XL",0002102908,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,3,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-tobacco-magnus-p1010,https://www.leathercompany.co.uk/images/products/1482081949-91032000.png
00021029,"Sheepskin Duffle tobacco : Magnus",Ashwood,"Size: 4XL",0002102909,"KE 98 DUFFEL",585.000,585.000,0,"&middot;&nbsp;Mens,Sheepskin & Fur,Sheepskin Jackets,Men's Sheepskin Jackets<br />",4,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/ashwood-sheepskin-duffle-tobacco-magnus-p1010,https://www.leathercompany.co.uk/images/products/1482081949-91032000.png
00023803,"Toscana Suede Leather Pom Pom Trapper Hat : Brown/brissa : Navia",Ashwood,"Size: M",0002380304,"TOSCANA HAT",90.000,90.000,0,"&middot;&nbsp;Ladies,Sheepskin & Fur,Gift & Accessories,Accessories,Hats,Sheepskin Hats<br />",6,,0,4,4,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/hats-c44/ashwood-toscana-suede-leather-pom-pom-trapper-hat-brown-brissa-navia-p964,https://www.leathercompany.co.uk/images/products/1480612670-67336500.png
00023803,"Toscana Suede Leather Pom Pom Trapper Hat : Brown/brissa : Navia",Ashwood,"Size: L",0002380305,"TOSCANA HAT",90.000,90.000,0,"&middot;&nbsp;Ladies,Sheepskin & Fur,Gift & Accessories,Accessories,Hats,Sheepskin Hats<br />",6,,0,4,4,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/gift-accessories-c8/hats-c44/ashwood-toscana-suede-leather-pom-pom-trapper-hat-brown-brissa-navia-p964,https://www.leathercompany.co.uk/images/products/1480612670-67336500.png
00023517,"Long Reversible Sheepskin Gillet Grey: Elixia",Ashwood,"Size: 10",0002351702,KB-662,499.000,499.000,0,"&middot;&nbsp;Ladies,Sheepskin & Fur,Sheepskin Jackets,Ladies Sheepskin Jackets,Ladies Waistcoats<br />",5,,0,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/ashwood-long-reversible-sheepskin-suede-gillet-gypsy-dark-grey-elixia-p889,https://www.leathercompany.co.uk/images/products/1477398983-92893400.png
00024447,"Leather Jacket Black : Gerard",Ashwood,"Size: S",0002444703,786,179.000,179.000,0,"&middot;&nbsp;Mens,Leather Jackets,Bomber Styles<br />",3,,5,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/ashwood-leather-jacket-black-gerard-p1027,https://www.leathercompany.co.uk/images/products/1484837429-51836200.png
00024447,"Leather Jacket Black : Gerard",Ashwood,"Size: M",0002444704,786,179.000,179.000,0,"&middot;&nbsp;Mens,Leather Jackets,Bomber Styles<br />",3,,5,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/ashwood-leather-jacket-black-gerard-p1027,https://www.leathercompany.co.uk/images/products/1484837429-51836200.png
00024447,"Leather Jacket Black : Gerard",Ashwood,"Size: L",0002444705,786,179.000,179.000,0,"&middot;&nbsp;Mens,Leather Jackets,Bomber Styles<br />",3,,2,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/ashwood-leather-jacket-black-gerard-p1027,https://www.leathercompany.co.uk/images/products/1484837429-51836200.png
00024447,"Leather Jacket Black : Gerard",Ashwood,"Size: XL",0002444706,786,179.000,179.000,0,"&middot;&nbsp;Mens,Leather Jackets,Bomber Styles<br />",3,,3,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/ashwood-leather-jacket-black-gerard-p1027,https://www.leathercompany.co.uk/images/products/1484837429-51836200.png
00024447,"Leather Jacket Black : Gerard",Ashwood,"Size: 2XL",0002444707,786,179.000,179.000,0,"&middot;&nbsp;Mens,Leather Jackets,Bomber Styles<br />",3,,5,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/ashwood-leather-jacket-black-gerard-p1027,https://www.leathercompany.co.uk/images/products/1484837429-51836200.png
00024447,"Leather Jacket Black : Gerard",Ashwood,"Size: 3XL",0002444708,786,199.000,199.000,0,"&middot;&nbsp;Mens,Leather Jackets,Bomber Styles<br />",3,,4,5,5,N,Y,N,Y,Y,Y,0.00,https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/ashwood-leather-jacket-black-gerard-p1027,https://www.leathercompany.co.uk/images/products/1484837429-51836200.png
