# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20240131
# End date: 20240227
Landing page,Sessions,Users,New users,Engagement rate,Bounce rate,Average engagement time per session,Conversions,Total revenue
/gift-accessories-c8/mens-gloves-c37/extra-slim-sheepskin-leather-fingerless-glove-black-black-logan-p4009,5,5,2,0.4,0.6,45,0,0
/gift-accessories-c8/mens-leather-belts-c50/suede-and-leather-luxury-travel-bum-bag-tan-billy-p4313/s15034,5,5,5,0.8,0.2,15.8,0,0
/gift-accessories-c8/purses-c36/black-t1,5,5,5,0.6,0.4,39.6,0,0
/gift-accessories-c8/purses-c36/cognac-t46,5,4,4,0.8,0.2,33.2,0,0
/gift-accessories-c8/purses-c36/large-purses-c96/vintage-woven-leather-zip-around-large-10-card-coin-note-purse-red-d-81-p4290,5,5,3,1,0,103.8,0,0
/gift-accessories-c8/purses-c36/large-purses-c96/vintage-woven-leather-zip-around-large-22-card-coin-note-purse-cognac-d-84-p4302,5,5,3,0.4,0.6,50.6,0,0
/gift-accessories-c8/purses-c36/medium-purses-c95/vintage-woven-leather-medium-18-card-purse-green-d-83-p4296,5,2,0,0.2,0.8,0.6,0,0
/gift-accessories-c8/purses-c36/medium-purses-c95/vintage-woven-leather-medium-18-card-purse-red-d-83-p4299,5,4,1,0.2,0.8,22,0,0
/gift-accessories-c8/purses-c36/small-purses-c94/vintage-woven-leather-zip-around-small-6-card-coin-purse-navy-d-80-p4279/s15000,5,1,0,0.2,0.8,10.2,0,0
/gift-accessories-c8/purses-c36/tan-t25,5,2,1,0.4,0.6,4,0,0
/gift-accessories-c8/wallets-c16/ashwood-cow-waxy-leather-classic-2-card-double-id-coins-bill-fold-wallet-black-1555-p2764,5,5,3,0.4,0.6,88.4,1,34.94
/gift-accessories-c8/wallets-c16/ashwood-cow-waxy-leather-classic-2-card-double-id-coins-bill-fold-wallet-tan-1555-p2765/s10196,5,5,5,0.8,0.2,68.4,0,0
/gift-accessories-c8/wallets-c16/ashwood-cow-waxy-leather-classic-3-card-bill-fold-and-coin-wallet-black-1552-p2758/s10189,5,2,1,0.4,0.6,53.8,0,0
/gift-accessories-c8/wallets-c16/ashwood-crumble-8-card-id-coins-bill-fold-tab-wallet-black-crum-1411-c-p2743,5,5,3,0.4,0.6,36,0,0
/gift-accessories-c8/wallets-c16/ashwood-vintage-dipped-6-card-bill-fold-tab-leather-wallet-brown-1780-p1335/s6830,5,5,3,0.6,0.4,14.2,0,0
/gift-accessories-c8/wallets-c16/ashwood-vintage-dipped-6-card-bill-fold-tab-leather-wallet-rust-1780-p900/s5103,5,4,2,0.4,0.6,7.4,0,0
/gift-accessories-c8/wallets-c16/ashwood-waxy-milled-flip-side-6-card-id-coins-dual-bill-fold-tab-leather-wallet-brown-waxy-1246-d-p2718,5,5,2,0,1,91.4,1,34.98
/gift-accessories-c8/wallets-c16/classic-3-card-id-billfold-tab-wallet-leather-wallet-tan-1222-vt-p169/s930,5,5,5,0.8,0.2,55.6,0,0
/gift-accessories-c8/wallets-c16/mens-rfid-protected-leather-wallet-mud-black-fen-552-p7455,5,5,3,0.8,0.2,31.4,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-croc-print-leather-belt-with-gold-metal-pin-buckle-green-c-99-p7210,5,3,3,0.6,0.4,30.2,0,0
/handbags-c6/2022-madrid-j-range-c190,5,4,2,0.8,0.2,33.6,0,0
/handbags-c6/ashwood-c30/ashwood-large-leather-tote-bag-tan-60252-p2492/s9819,5,5,4,0.2,0.8,3.4,0,0
/handbags-c6/ashwood-c30/ashwood-large-studded-clutch-bag-black-60918-p2614/s10045,5,5,3,0.4,0.6,8,0,0
/handbags-c6/ashwood-c30/crocodile-print-cross-body-bag-bottle-green-62753-p3584/s13015,5,5,4,0.6,0.4,9.8,0,0
/handbags-c6/ashwood-c30/large-leather-tote-bag-panna-cotta-cream-60252-p2490,5,4,3,0.8,0.2,17.8,0,0
/handbags-c6/ashwood-c30/large-vintage-leather-handbag-black-g29-p3630,5,5,1,0.6,0.4,47.6,0,0
/handbags-c6/ashwood-c30/medium-leather-shoulder-bag-red-62551-p3659,5,4,1,0.4,0.6,37.2,0,0
/handbags-c6/ashwood-c30/medium-leather-shoulder-bag-twilight-blue-62551-p3663,5,5,3,0.6,0.4,104.8,0,0
/handbags-c6/ashwood-c30/vintage-small-leather-shoulder-bag-black-g20-p3606/s13037,5,5,4,0.6,0.4,172.6,0,0
/handbags-c6/ashwood-c30/vintage-two-pocket-leather-shoulder-bag-brandy-g21-p3610,5,3,1,0.4,0.6,156.6,0,0
/handbags-c6/ashwood-crocodile-print-zip-around-leather-tote-bag-tan-c-53-p5421/s16936,5,5,3,0.6,0.4,23.6,0,0
/handbags-c6/ashwood-leather-crocodile-print-shoulder-bag-black-c-55-p5428/s16943,5,5,4,0.6,0.4,22.6,0,0
/handbags-c6/ashwood-leather-crocodile-print-shoulder-bag-green-c-55-p5430,5,4,1,0.4,0.6,141.2,0,0
/handbags-c6/ashwood-m1/purple-t10,5,4,4,0.2,0.8,5.2,0,0
/handbags-c6/ashwood-small-leather-backpack-tan-z-74-p7009/s20758,5,5,5,0.8,0.2,62.2,0,0
/handbags-c6/ashwood-small-leather-backpack-wine-z-74-p7010/s20759,5,5,5,0.2,0.8,10.6,0,0
/handbags-c6/ashwood-top-zip-suede-shoulder-handbag-navy-s-17-p6257/s19062,5,3,2,0.4,0.6,13,0,0
/handbags-c6/backpacks-c89/ashwood-2-in-1-leather-backpack-handbag-blush-62237-p2510,5,5,3,0.6,0.4,44.2,0,0
/handbags-c6/backpacks-c89/large-vintage-leather-backpack-honey-g28-p3755,5,5,2,0.4,0.6,289,0,0
/handbags-c6/backpacks-c89/leather-vintage-wash-backpack-dark-grey-d-74-p4259,5,3,1,0.2,0.8,9.6,0,0
/handbags-c6/backpacks-c89/small-vintage-leather-backpack-black-g25-p3758,5,3,1,0.6,0.4,10.2,0,0
/handbags-c6/backpacks-c89/vegetable-tanned-small-leather-backpack-chestnut-v-25-p3840/s13921,5,5,3,1,0,25.2,0,0
/handbags-c6/cheltenham-croc-collection-c177/ashwood-m1,5,5,5,0.8,0.2,80.2,0,0
/handbags-c6/convertible-leather-tote-backpack-black-tan-62833-p6958,5,5,3,0.4,0.6,73.8,0,0
/handbags-c6/cross-body-bag-c87/ashwood-curve-zip-top-leather-cross-body-bag-black-63028-p8191,5,5,3,0.2,0.8,8,0,0
/handbags-c6/cross-body-bag-c87/ashwood-leather-crossbody-bag-navy-cb-3-63014-p7227,5,5,3,0.6,0.4,29.8,0,0
/handbags-c6/fuchsia-t85,5,5,4,0,1,4,0,0
/handbags-c6/marta-ponti-c54,5,5,2,0.6,0.4,13.2,0,0
/handbags-c6/marta-ponti-c54/small-italian-leather-cross-body-bag-brown-cognac-8106019-p2165/s9031,5,5,5,0.8,0.2,43.6,0,0
/handbags-c6/the-bridge-c14/italian-leather-backpack-french-blue-ruthenium-50006-85-4y-nh-p1177,5,4,2,0.6,0.4,5,0,0
/handbags-c6/the-bridge-c14/italian-leather-backpack-french-blue-ruthenium-50006-85-4y-nh-p1177/s6214,5,5,4,0.8,0.2,20.6,0,0
/handbags-c6/the-bridge-c14/the-bridge-full-grain-italian-leather-laptop-bag-black-palladium-064071-2f-20-nh-p1991,5,5,5,0.6,0.4,10.8,0,0
/handbags-c6/vintage-woven-leather-crossbody-bag-tan-d-93-p6971/s20720,5,5,5,0.4,0.6,25.6,0,0
/handbags-c6/womens-suede-mini-leather-shoulder-bag-tan-s-13-p6246,5,5,5,0.2,0.8,4.4,0,0
/home-living-c65/cast-iron-replica-royal-mail-er-mailbox-red-di-3731-rg-p7646,5,5,5,0.4,0.6,13,0,0
/home-living-c65/franklin-furniture-collection-c194,5,4,2,0.6,0.4,61.6,0,0
/home-living-c65/leather-sofa-chairs-c71/ashwood-designer-leather-sofa-brum-red-burgundy-grey-picasso-collection-p1392/s6993,5,5,5,0.6,0.4,19.2,0,0
/home-living-c65/vintage-folding-leather-chair-red-vin-37-p6484/s19655,5,5,5,0.6,0.4,33.2,0,0
/ladies-c3/14-card-rfid-protected-xl-leather-purse-aurora-yellow-j-54-p5937,5,3,0,0.2,0.8,78.4,1,44.98
/ladies-c3/14-card-rfid-protected-xl-leather-purse-navy-s-4-p6724,5,2,1,0.2,0.8,0,0,0
/ladies-c3/14-card-rfid-protected-xl-leather-purse-navy-s2-p6712,5,5,1,0.4,0.6,73.4,1,42.98
/ladies-c3/3-4-length-toscana-suede-leather-coat-black-5055-p6277/s19083,5,4,2,0.8,0.2,12,0,0
/ladies-c3/3-4-length-toscana-suede-leather-coat-whisky-5055-p6281,5,4,0,0.8,0.2,237.4,1,557.802907
/ladies-c3/3-4-length-toscana-suede-leather-coat-whisky-5055-p6281/s19108,5,3,2,0.4,0.6,12.6,0,0
/ladies-c3/6-card-rfid-protected-zip-around-leather-purse-navy-s-5-p6730/s20060,5,5,4,0.4,0.6,9.2,0,0
/ladies-c3/7-card-rfid-protected-large-leather-purse-winter-sky-j-52-p5926,5,2,1,0.8,0.2,149.2,0,0
/ladies-c3/8-card-zip-around-rfid-protected-large-leather-purse-mandarin-j-51-p5922,5,5,5,0.2,0.8,20,0,0
/ladies-c3/a6-leather-book-cover-copper-brown-a6-lbc-p4211/s14919,5,5,5,1,0,56.8,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-m1,5,3,3,0.8,0.2,86.4,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-stitch-detail-leather-gloves-navy-733-p1643/s7944,5,5,4,1,0,39.2,1,33.48
/ladies-c3/accessories-c24/purses-c104/8-card-zip-around-large-leather-purse-yellow-ash-20-p3597,5,1,1,0,1,0,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-leather-wallet-purse-black-g-41-p4071,5,4,2,0.4,0.6,10.2,0,0
/ladies-c3/ashwood-croc-print-leather-mini-backpack-cognac-l-75-p6071/s18643,5,5,5,0.8,0.2,39.6,0,0
/ladies-c3/ashwood-crocodile-print-cross-body-bag-tan-croc-c-50-croc-p6612/s19908,5,5,3,0.6,0.4,10.6,0,0
/ladies-c3/ashwood-leather-biker-jacket-burgundy-mb139-p6292,5,4,2,0.4,0.6,22.2,0,0
/ladies-c3/ashwood-leather-biker-jacket-tan-mb139-p6291,5,2,1,0.6,0.4,0,0,0
/ladies-c3/ashwood-leather-crossbody-bag-green-cb-5-p7233/s21585,5,4,3,0.8,0.2,27.6,0,0
/ladies-c3/ashwood-leather-jacket-grey-aliona-p5546/s17191,5,4,3,0.8,0.2,38.8,0,0
/ladies-c3/ashwood-leather-laptop-work-bag-brown-fe-05-p6742/s20072,5,4,4,0.6,0.4,4,0,0
/ladies-c3/ashwood-two-section-leather-tote-bag-bordeaux-c-52-p5414,5,4,0,0.6,0.4,41.2,0,0
/ladies-c3/ashwood-vegetable-tanned-leather-cross-body-bag-bridge-6052666-p5359,5,5,0,0.4,0.6,48.2,0,0
/ladies-c3/ashwood-womens-crocodile-print-cross-body-bag-mustard-63002-nora-p3802,5,4,3,0.4,0.6,2,0,0
/ladies-c3/ashwood-womens-three-section-leather-shoulder-bag-navy-v-31-p5296,5,5,2,0.2,0.8,19.8,0,0
/ladies-c3/ashwood-womens-zip-and-stitcch-detail-leather-gloves-red-896-p5887/s18268,5,3,1,0.8,0.2,11.2,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-black-sb-buckle-p6031,5,4,2,0.2,0.8,104.4,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-blue-63594-p6796/s20152,5,5,5,0.4,0.6,8.6,0,0
/ladies-c3/fenland-l-lucky-sheep-ivory-p6298/s19169,5,5,5,0.8,0.2,33.6,0,0
/ladies-c3/fenland-sheepskin-winter-earmuffs-brown-fen-207-p5719/s17636,5,2,1,0.6,0.4,0.4,0,0
/ladies-c3/fenland-womens-nubuck-leather-jacket-brown-annamae-p5767/s17761,5,4,4,0.6,0.4,48.8,0,0
/ladies-c3/footwear-c21/sheepskin-slippers-black-leopard-ladies-booties-p7976/s23222,5,4,3,0.2,0.8,30.8,0,0
/ladies-c3/handbags-c10/bridge-croc-print-leather-shoulder-bag-brandy-croc-mc2-p6834/s20273,5,5,5,1,0,114,0,0
/ladies-c3/handbags-c10/lxlove-croc-print-leather-shoulder-bag-brandy-croc-mc3-p6838,5,1,1,0.2,0.8,0,0,0
/ladies-c3/hooded-fox-fur-parka-with-detachable-raccoon-fur-trim-lining-black-braemar-p1440,5,5,3,0.6,0.4,19.2,0,0
/ladies-c3/ladies-leather-biker-jacket-tan-br-alice-p5785,5,4,1,0,1,83.8,0,0
/ladies-c3/ladies-waistcoats-c47/ashwood-m1,5,4,3,0.6,0.4,15,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-camel-kashmina-p8023,5,5,1,0.4,0.6,81.2,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-camel-kashmina-p8023/s23329,5,4,4,0.8,0.2,44.4,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-topo-kashmina-p8025/s23337,5,5,3,0.6,0.4,102.4,0,0
/ladies-c3/large-two-section-italian-leather-shopper-bag-brown-006447401-14-p6322,5,5,4,0.4,0.6,103.6,0,0
/ladies-c3/large-vintage-leather-backpack-grey-g28-p5326/s16745,5,4,2,0.2,0.8,95.6,0,0
/ladies-c3/leather-gilet-black-app-nola-p1546,5,5,3,0.4,0.6,11.8,0,0
/ladies-c3/leather-handbags-c10/ashwood-ladies-leather-phonebag-purse-chestnut-t-80-p7506,5,5,5,0.8,0.2,83,0,0
/ladies-c3/leather-handbags-c10/ashwood-leather-shoulder-bag-chestnut-t-84-p7518,5,5,1,0,1,32,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-backpack-2-tone-tan-64257-p7937,5,4,2,1,0,97.2,1,69.49
/ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-backpack-black-64257-p7938/s23072,5,5,3,1,0,55,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-backpack-cotswold-navy-64257-p7939,5,1,1,0.2,0.8,158.8,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-top-zip-crossbody-bag-sodalite-blue-63931-p7901/s23035,5,5,3,0.8,0.2,217,0,0
/ladies-c3/leather-handbags-c10/ashwood-vintage-woven-leather-shoulder-bag-dark-brown-d-77-p6377/s19327,5,5,5,0.6,0.4,18.8,0,0
/ladies-c3/leather-handbags-c10/ashwood-womens-curved-leather-shoulder-bag-deep-lake-64192-p7919,5,3,1,0.4,0.6,27.4,0,0
/ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-sodalite-blue-63753-p7882/s23016,5,5,5,0.2,0.8,5.2,0,0
/ladies-c3/leather-handbags-c10/real-leather-tote-bag-deep-lake-63754-p7885,5,5,2,1,0,252.2,1,59.99
/ladies-c3/leather-handbags-c10/three-section-a4-croc-print-leather-work-bag-ice-grey-a4-work-bag-p7399/s21834,5,5,2,0.6,0.4,48.4,0,0
/ladies-c3/leather-handbags-c10/vintage-mini-leather-cross-body-shoulder-bag-with-chain-strap-red-g27-p7186,5,5,4,0.6,0.4,26.8,0,0
/ladies-c3/leather-handbags-c10/vintage-mini-leather-cross-body-shoulder-bag-with-chain-strap-red-g27-p7186/s21485,5,3,3,0.8,0.2,6.4,0,0
/ladies-c3/leather-jacket-cognac-nap-liona-p3737,5,4,2,0.2,0.8,117.4,0,0
/ladies-c3/leather-jacket-cognac-nap-liona-p3737/s13561,5,2,0,0.2,0.8,0.2,0,0
/ladies-c3/leather-jackets-c9/3-4-styles-c91/womens-knee-length-belted-fashion-leather-coat-black-nancy-2-p7170/s21423,5,3,2,0.4,0.6,11.8,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/diamond-quilted-leather-jacket-burgundy-austen-p2964,5,5,3,0.4,0.6,45.4,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-leather-biker-jacket-bordeaux-casey-p3416,5,5,0,0.4,0.6,128.8,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-leather-biker-jacket-navy-serefina-p7608/s22266,5,4,3,0.4,0.6,7.6,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-black-lola-p3944/s14236,5,5,2,0.6,0.4,173,1,109.99
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-black-sheena-p3423/s12759,5,4,3,0.6,0.4,39,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-burgundy-pippa-p2474/s9726,5,5,2,0.4,0.6,5.8,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-cream-lillian-p3067,5,4,4,0.4,0.6,6.2,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-purple-casey-p7532/s22073,5,5,5,0.4,0.6,15.2,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-lola-p3946/s17964,5,5,5,0.4,0.6,16.2,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-scarlett-p2485,5,5,3,0.2,0.8,5.4,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-royal-blue-casey-p7533/s22080,5,5,2,0.8,0.2,29.8,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-royal-blue-casey-p7533/s22085,5,4,4,0.6,0.4,11.8,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-style-jacket-royal-blue-awl-1201-p7741,5,4,1,0.4,0.6,95.2,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/twin-zip-fastening-leather-jacket-red-ciara-p3699,5,3,0,0.6,0.4,33,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/twin-zip-fastening-leather-jacket-red-ciara-p3699/s13275,5,5,3,0.8,0.2,28.6,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/vegetable-tanned-leather-biker-jacket-cognac-kendall-p2340/s9501,5,3,1,0.8,0.2,15,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-black-sofi-p7140,5,5,4,0.2,0.8,18.4,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-grey-nirma-p7136,5,5,2,0.4,0.6,37.6,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-red-l-nirma-p7133/s21205,5,5,4,0.2,0.8,12.6,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-fashion-leather-biker-style-jacket-black-1127-p7115/s21105,5,5,3,0.8,0.2,11.8,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-fashion-leather-biker-style-jacket-red-1133-p7121/s21133,5,5,5,0.6,0.4,8.2,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-black-andrea-p7156/s21351,5,5,3,0.8,0.2,45.8,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-black-bikex-p7162/s21382,5,5,4,0.8,0.2,35.4,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-red-bikex-p7165/s21406,5,5,4,0.8,0.2,229.4,0,0
/ladies-c3/leather-jackets-c9/blue-t2,5,5,3,0.4,0.6,16.6,0,0
/ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-black-moto-bomber-p7748,5,5,1,0.4,0.6,274,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/leather-duffle-leather-coat-mid-brown-app-brienne-p3726/s13475,5,5,4,0.8,0.2,194.4,1,199
/ladies-c3/leather-jackets-c9/casual-styles-c124/mens-3-4-nappa-leather-overcoat-black-snu-james-p5206,5,5,0,0.6,0.4,130.2,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/mens-3-4-nappa-leather-overcoat-black-snu-james-p5206/s16454,5,4,2,0.4,0.6,9.8,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-jacket-mid-brown-nap-chambery-p3284,5,5,3,0.4,0.6,52,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-oversized-leather-coat-tan-isleen-p3301/s12165,5,4,2,0.6,0.4,18,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-single-breasted-leather-coat-mid-brown-app-bridget-p3291/s12050,5,5,3,1,0,205,0,0
/ladies-c3/leather-jackets-c9/ladies-leather-biker-jacket-beige-g-celia22-p7531/s22062,5,3,2,0.4,0.6,3.6,0,0
/ladies-c3/leather-jackets-c9/leather-coat-mid-brown-jacqueline-p84/s578,5,3,2,0.8,0.2,39.4,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-orange-chloe-p294,5,4,4,0,1,0.2,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-black-zelda-p1241/s6308,5,5,5,0.6,0.4,17.6,0,0
/ladies-c3/marta-ponti-medium-italian-leather-work-bag-blue-8105817-p2120,5,4,1,0.2,0.8,31,0,0
/ladies-c3/mini-leather-shoulder-bag-tan-aj-630-p4354,5,5,2,0.6,0.4,74.8,1,44.98
/ladies-c3/monomoi-ladies-hooded-leather-jacket-black-happy-p6168/s18950,5,4,3,0.6,0.4,115.4,0,0
/ladies-c3/patent-leather-snake-small-cross-body-bag-nude-s-brown-aw0021-p5243,5,4,3,0.2,0.8,35.6,0,0
/ladies-c3/purses-c22/8-card-zip-around-rfid-protected-large-leather-purse-black-z-70-p6991,5,3,1,0.2,0.8,41.4,0,0
/ladies-c3/purses-c22/medium-croc-print-leather-wallet-purse-cognac-croc-mc7-p6855,5,5,3,0,1,4.4,0,0
/ladies-c3/purses-c22/orange-t8,5,5,5,0.8,0.2,30,0,0
/ladies-c3/sheepskin-jackets-c11/hooded-toscana-coat-brown-lyonesse-p879,5,4,2,0.4,0.6,49.6,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-brown-sophia-p99/s739,5,4,2,0.2,0.8,4.4,0,0
/ladies-c3/sheepskin-jackets-c11/reversible-toscana-suede-leather-gilet-burgandy-kashmina-p3065,5,5,1,0.2,0.8,91.8,0,0
/ladies-c3/sheepskin-jackets-c11/shearling-style-c111/3-4-length-toscana-suede-leather-coat-brown-lysa-p3723,5,5,3,0.8,0.2,217.8,0,0
/ladies-c3/sheepskin-jackets-c11/shearling-style-c111/3-4-length-toscana-suede-leather-coat-tan-lysa-p3724,5,2,2,0.8,0.2,17,0,0
/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tobacco-anthea-p95/s689,5,3,2,0.8,0.2,44.6,0,0
/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tobacco-anthea-p95/s690,5,5,3,0.4,0.6,8.2,0,0
/ladies-c3/sheepskin-jackets-c11/toscana-longhaired-shearling-jacket-with-large-hood-tan-muna-p854/s4726,5,4,3,0.6,0.4,67.2,0,0
/ladies-c3/sheepskin-jackets-c11/toscana-longhaired-shearling-jacket-with-large-hood-tan-muna-p854/s4728,5,5,5,0.6,0.4,39.2,0,0
/ladies-c3/short-leather-biker-jacket-stone-brooklyn-p3410,5,4,2,0.4,0.6,27,0,0
/ladies-c3/skirts-jeans-c74/stylish-leather-pencil-skirt-black-sk-21-p7736/s22628,5,4,0,1,0,399.6,0,0
/ladies-c3/skirts-jeans-c74/stylish-leather-pencil-skirt-black-sk-21-p7736/s22784,5,2,2,0.4,0.6,13.4,0,0
/ladies-c3/split-suede-biker-jacket-navy-rebel-p5464/s17018,5,5,3,0.4,0.6,3.8,0,0
/ladies-c3/tab-small-zip-top-leather-cross-body-bag-aubergine-croc-p6629/s19928,5,5,4,0.8,0.2,79.8,0,0
/ladies-c3/tab-small-zip-top-leather-cross-body-bag-blue-p4333,5,5,2,0.2,0.8,69.6,0,0
/ladies-c3/tab-small-zip-top-leather-cross-body-bag-camel-p6648,5,4,3,0.6,0.4,10.8,0,0
/ladies-c3/tab-small-zip-top-leather-cross-body-bag-nude-p6652,5,3,0,0.4,0.6,0.2,0,0
/ladies-c3/tablet-friendly-medium-vintage-leather-bag-tan-d-91-p6965,5,4,0,0.4,0.6,44.4,0,0
/ladies-c3/toscana-double-collar-suede-leather-gilet-mineral-grey-pegasus-p5692/s17605,5,5,4,0.6,0.4,38.8,0,0
/ladies-c3/unisex-ashwood-leather-body-bag-black-t-72-p6749/s20079,5,5,4,0.6,0.4,133.4,0,0
/ladies-c3/unisex-leather-oily-hunter-backpack-tan-1663-p2365,5,5,0,0.2,0.8,70,0,0
/ladies-c3/vegetable-tanned-leather-backpack-black-11319-p2451,5,5,4,0.6,0.4,89.2,0,0
/ladies-c3/vintage-medium-leather-shoulder-bag-grey-g23-p5321/s16740,5,3,1,0.4,0.6,54.6,1,99
/ladies-c3/vintage-woven-leather-7-card-purse-green-d-82-p6158/s18924,5,4,3,0.8,0.2,46.4,1,41.98
/ladies-c3/womens-fashion-leather-biker-style-jacket-white-jessica-p7128/s21171,5,4,2,1,0,135,1,139
/ladies-c3/womens-fashion-leather-biker-style-jacket-white-jessica-p7128/s21173,5,5,5,0.2,0.8,5.8,0,0
/ladies-c3/womens-leather-shoulder-handbag-black-63786-p6489/s19661,5,4,2,0.2,0.8,6.8,0,0
/ladies-c3/womens-leather-shoulder-handbag-black-63787-p6494,5,4,3,0.4,0.6,53.2,0,0
/ladies-c3/womens-luxury-shearling-aviator-jacket-black-brissa-alessa-p4391/s15198,5,5,2,0.2,0.8,5.2,0,0
/ladies-c3/womens-luxury-shearling-jacket-tan-alayna-p3886/s13994,5,5,4,0.6,0.4,7.4,0,0
/ladies-c3/womens-luxury-shearling-jacket-tobacco-cream-alayna-p4364,5,4,1,0.2,0.8,10,0,0
/ladies-c3/womens-nubuck-leather-fitted-gilet-rust-rider-p5780/s17846,5,4,1,0.6,0.4,58.6,0,0
/ladies-c3/womens-sheepskin-gloves-khaki-db-807-p6569/s19802,5,5,3,0.2,0.8,3,0,0
/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7612,5,4,4,0.4,0.6,4.2,0,0
/luggage-c7/ashwood-leather-wheeled-suit-carrier-black-89149-p6735,5,5,2,0.4,0.6,19,0,0
/luggage-c7/ashwood-waxy-leather-travel-rucksack-cognac-w-70-p5499,5,4,0,0.6,0.4,89.8,0,0
/luggage-c7/ashwood-wimbledon-travel-range-c156/medium-luxury-leather-travel-bag-black-ted-fb-p3251,5,4,1,1,0,220.8,0,0
/luggage-c7/ashwood-womans-gift-travel-set-blush-croc-p6216/s19021,5,5,5,0.4,0.6,5.8,0,0
/luggage-c7/holdall-c15/ashwood-m1/black-t1,5,4,3,0.6,0.4,80.8,0,0
/luggage-c7/holdall-c15/fenland-m10,5,3,3,0,1,1,0,0
/luggage-c7/holdall-c15/large-leather-oily-hunter-holdall-tan-1666-p2371,5,4,4,0.4,0.6,777.4,0,0
/luggage-c7/holdall-c15/large-leather-vintage-holdall-tan-f-87-p2403/s9646,5,3,1,0,1,0,0,0
/luggage-c7/large-leather-vintage-holdall-tan-g-36-p3819/s13865,5,5,2,0.6,0.4,51,0,0
/luggage-c7/leather-tablet-a4-sleeves-c151/leather-document-holder-black-a4-sleeve-p7594,5,4,1,0.2,0.8,7.6,0,0
/luggage-c7/manbags-briefcases-c64/leather-vintage-medium-flight-shoulder-bag-brandy-f-82-p2390,5,4,0,0.6,0.4,268.6,1,75
