# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20230101
# End date: 20231231
Landing page,Country,Sessions,Users,New users,Engagement rate,Average engagement time per session,Key events,Total revenue
/ladies-c3/sheepskin-gilet-antique-andorra-p4160/s14765,United Kingdom,196,180,153,0.6836734693877551,43.02040816326531,2,149.95
/ladies-c3/sheepskin-jackets-c11/ashwood-long-length-toscana-suede-leather-coat-whisky-blk-alaska-p868,United Kingdom,196,185,65,0.3673469387755102,94.52551020408163,0,0
/mens-c4/leather-jackets-c25/trapper-m33,Poland,196,177,172,0.673469387755102,34.392857142857146,0,0
/mens-c4/monomoi-mens-leather-biker-jacket-black-wash-b-racer-p6340,United Kingdom,196,175,67,0.4336734693877551,86.46938775510205,2,328
/sheepskin-fur-c5/sheepskin-footwear-c46,United Kingdom,196,180,91,0.5255102040816326,86.57142857142857,5,193.66
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-two-in-one-leather-hooded-jacket-mid-brown-malmo-p3288/s12015,United Kingdom,195,173,124,0.7025641025641025,48.56410256410256,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-black-sophia-p98/s730,United Kingdom,195,177,157,0.49230769230769234,24.22051282051282,0,0
/ladies-c3/womens-leather-gilet-black-nola-2-p5558/s17248,United Kingdom,195,189,168,0.5948717948717949,43.16923076923077,5,297
/luggage-c7/wash-toiletry-bags-c55/mens-leather-canvas-hanging-toiletry-bag-tan-crum-7010-p4425,United Kingdom,195,164,111,0.5076923076923077,53.343589743589746,8,371.92
/mens-c4/cow-oily-leather-large-weekend-holdall-brown-brandy-fen-786-p5704/s17619,United Kingdom,195,175,136,0.6923076923076923,63.11282051282051,6,887.25
/mens-c4/man-bags-briefcases-c12/backpacks-c116/vegetable-tanned-leather-backpack-chestnut-11319-p2452/s9695,United Kingdom,195,174,124,0.6820512820512821,54.282051282051285,3,353.95
/ladies-c3/fenland-womens-nubuck-leather-hooded-coat-brown-maisie-p5773,Australia,194,194,194,0,0,0,0
/ladies-c3/womens-leather-biker-jacket-coffee-2810-p6175,United Kingdom,194,152,50,0.4020618556701031,122.5360824742268,5,-923.01
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-antique-leo-p812,United Kingdom,194,144,82,0.29381443298969073,39.99484536082474,0,0
/ladies-c3/ladies-classic-leather-biker-jacket-black-roisin-p4331/s15072,United Kingdom,193,177,151,0.6269430051813472,35.766839378238345,0,0
/mens-c4/leather-jackets-c25/leather-coat-timber-brontes-p252/s2409,United Kingdom,193,180,144,0.6839378238341969,61.70984455958549,2,210
/mens-c4/leather-jeans-c157,United Kingdom,193,176,140,0.6217616580310881,50.67357512953368,0,0
/mens-c4/man-bags-briefcases-c12/mens-leather-vintage-wash-bag-rust-7998-p680,United Kingdom,193,147,101,0.48186528497409326,53.64248704663213,8,319.87
/handbags-c6/ashwood-c30/vintage-small-leather-shoulder-bag-honey-g20-p3608/s13039,United Kingdom,192,179,138,0.6510416666666666,68.828125,3,149.98
/ladies-c3/14-card-rfid-protected-xl-leather-purse-denim-blue-s-4-p6722/s20052,United Kingdom,192,181,153,0.6822916666666666,38.140625,0,0
/mens-c4/leather-jackets-c25/leather-coat-timber-brontes-p252/s1448,United Kingdom,192,175,127,0.6927083333333334,62.880208333333336,1,210
/christmas-deals-2023-c164,Ireland,191,124,102,0.39267015706806285,35.27748691099477,1,123.32
/ladies-c3/purses-c22/ashwood-m1,United Kingdom,191,160,125,0.7329842931937173,129.5392670157068,8,240.42
/luggage-c7/ashwood-vintage-leather-trunk-green-vin-22-p6487/s19658,United Kingdom,191,184,172,0.7277486910994765,37.75916230366492,0,0
/mens-c4/fenland-mens-nubuck-leather-detachable-double-collar-jacket-rust-nelson-p5776/s17821,United Kingdom,191,153,103,0.5602094240837696,40.94764397905759,1,220
/mens-c4/leather-jackets-c25/trapper-m33,Netherlands,191,168,158,0.6020942408376964,37.345549738219894,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/ashwood-m1,United Kingdom,191,182,155,0.7591623036649214,96.78010471204189,3,307.99
/ladies-c3/sheepskin-jackets-c11,Kazakhstan,190,126,124,0.06315789473684211,2.7473684210526317,0,0
/mens-c4/fenland-mens-nubuck-leather-detachable-double-collar-jacket-rust-nelson-p5776/s17816,United Kingdom,190,153,110,0.7263157894736842,56.22631578947368,0,0
/handbags-c6,Germany,189,180,149,0.4708994708994709,47.46031746031746,1,42.94
/handbags-c6/shopper-bag-c83,United Kingdom,189,178,118,0.5767195767195767,60.904761904761905,1,69
/ladies-c3/ashwood-leather-crossbody-bag-black-cb-3-63014-p6779/s20113,United Kingdom,189,171,150,0.7195767195767195,50.75661375661376,1,59.99
/ladies-c3/ashwood-leather-jacket-black-aliona-p5545/s17182,United Kingdom,189,175,149,0.7301587301587301,61.93121693121693,2,159
/ladies-c3/tab-small-zip-top-leather-cross-body-bag-blush-p6644/s19943,United Kingdom,189,164,135,0.6243386243386243,51.91534391534392,3,84.97
/weekly-deals-c164,United States,189,187,180,0.15873015873015872,4.941798941798941,0,0
/home-living-c65/leather-stools-c67/new-zealand-sheepskin-stool-mushroom-nz-stool-p4115/s14589,United Kingdom,188,177,163,0.6808510638297872,33.46808510638298,3,297
/mens-c4/footwear-c153/fenland-classic-mens-suede-sheepskin-slippers-brown-p3134,United Kingdom,188,174,79,0.4148936170212766,67.92021276595744,14,549.9
/mens-c4/leather-jackets-c25/leather-jacket-timber-edinburgh-p235/s1270,United Kingdom,188,160,122,0.5797872340425532,29.414893617021278,0,0
/mens-c4/sheepskin-jackets-c26/classic-style-c119/luxury-shearling-pilot-jacket-ginger-ke-271-p7371/s21799,Ukraine,188,171,147,0.48936170212765956,12.73404255319149,0,0
/home-living-c65/leather-sofa-chairs-c71/ashwood-sindhi-butterfly-chair-tan-kddpc-001-p7504/s22032,United Kingdom,187,167,158,0.6470588235294118,33.93582887700535,0,0
/ladies-c3/sheepskin-fingerless-patch-mittens-tan-p734-p6677/s19987,United Kingdom,187,157,140,0.5240641711229946,20.593582887700535,2,69.96
/ladies-c3/womens-luxury-shearling-jacket-tan-alayna-p3886/s13994,United Kingdom,187,156,118,0.5454545454545454,28.700534759358288,0,0
/mens-c4/leather-jackets-c25/bugatti-m51,United Kingdom,187,175,157,0.5935828877005348,24.502673796791445,0,0
/mens-c4/leather-jackets-c25/leather-jacket-timber-edinburgh-p235/s1272,Ireland,187,167,144,0.7165775401069518,72.99465240641712,2,138.967649
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/michigan-leather-three-pocket-sling-bag-cognac-m-53-p3976/s14401,United Kingdom,187,161,121,0.6577540106951871,48.711229946524064,2,140
/mens-c4/mens-leather-g-1-flight-bomber-jacket-coffee-maverick-p6335/s19220,United Kingdom,187,168,139,0.6684491978609626,42.711229946524064,0,0
/handbags-c6/vintage-woven-large-leather-handbag-green-d-95-p6973/s20722,United Kingdom,185,161,115,0.654054054054054,71.29729729729729,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-leather-biker-jacket-black-enya-p3965,United Kingdom,185,169,70,0.4486486486486487,105.53513513513514,6,406
/ladies-c3/sheepskin-jackets-c11/toscana-longhaired-shearling-jacket-with-large-hood-tan-muna-p854/s4728,United Kingdom,185,150,112,0.6054054054054054,34.18378378378378,0,0
/ladies-c3/zip-top-leather-cross-body-bag-navy-ela-1498-p5533/s17137,United Kingdom,185,176,153,0.7621621621621621,54.33513513513513,4,149.92
/mens-c4/fenland-classic-mens-suede-sheepskin-slippers-tan-beige-p4098,United Kingdom,185,153,97,0.4702702702702703,62.90810810810811,13,414.92
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s1258,Netherlands,185,173,169,0.745945945945946,44.75675675675676,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/classic-ladies-suede-sheepskin-slippers-chestnut-p3128/s11266,United Kingdom,185,179,163,0.7675675675675676,46.90810810810811,6,212.499162
/ladies-c3/ashwood-leather-crossbody-smart-phone-bag-cognac-ph-2-p6775/s20107,United Kingdom,184,147,127,0.5652173913043478,47.83152173913044,1,34.991756
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-glome-blue-sb-buckle-p6040/s18599,United Kingdom,184,175,149,0.5434782608695652,36.97826086956522,6,189.91
/mens-c4/cow-oily-leather-wheeled-weekend-travel-holdall-brown-brandy-fen-780-p5694/s17609,United Kingdom,184,174,155,0.7065217391304348,53.90760869565217,1,179.95
/mens-c4/man-bags-briefcases-c12,Ireland,184,170,141,0.6684782608695652,107.10326086956522,1,82.29
/mens-c4/mens-leather-biker-jacket-black-axel-p6149,United Kingdom,184,120,52,0.375,67.40760869565217,2,169
/christmas-deals-2023-c164,United States,183,158,154,0.18579234972677597,1.6612021857923498,0,0
/ladies-c3/leather-biker-jacket-vin-timber-lola-p5624,United Kingdom,183,132,48,0.3989071038251366,85.83060109289617,6,209.97
/ladies-c3/leather-three-section-cross-body-bag-black-croc-63789-croc-p6601/s19897,United Kingdom,183,149,112,0.5136612021857924,20.005464480874316,1,64.99
/ladies-c3/vintage-woven-large-leather-handbag-tan-d-95-p6974/s20723,United Kingdom,183,166,120,0.639344262295082,49.32786885245902,3,284.66
/mens-c4/leather-jackets-c25/size-xs-t15,United Kingdom,183,171,163,0.7650273224043715,59.18032786885246,2,248.99
/mens-c4/man-bags-briefcases-c12/ashwood-mens-leather-washbag-chestnut-vt-2012-p590,United Kingdom,183,141,54,0.36065573770491804,53.42622950819672,8,479.85
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-slippers-pink-fen-ladies-p4040,United Kingdom,183,158,128,0.546448087431694,41.21311475409836,6,305.485078
/gabicci-m55,United Kingdom,182,156,139,0.6373626373626373,69.42307692307692,0,0
/handbags-c6/ashwood-c30/crocodile-print-cross-body-bag-bottle-green-62753-p3584/s13015,United Kingdom,182,150,108,0.6263736263736264,52.23076923076923,0,0
/ladies-c3,United States,182,173,155,0.25824175824175827,51.78021978021978,0,0
/ladies-c3/fur-parkas-c72,United Kingdom,182,157,94,0.5769230769230769,74.91208791208791,1,299
/ladies-c3/leather-biker-jacket-tan-lola-p5469/s17054,Ireland,182,171,155,0.6208791208791209,54.75824175824176,0,0
/ladies-c3/womens-sheepskin-slippers-light-grey-ladies-booties-p6682/s20011,United Kingdom,182,166,143,0.489010989010989,31.51098901098901,0,0
/ladies-c3/womens-vintage-wash-leather-wallet-purse-grey-g-41-p5394/s16885,United Kingdom,182,166,135,0.6483516483516484,51.2032967032967,7,133.67
/mens-c4/leather-jackets-c25/leather-hooded-bomber-jacket-black-addison-p943/s5171,United Kingdom,182,169,152,0.6373626373626373,34.25824175824176,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-three-pocket-luxury-small-leather-flight-bag-tan-4551-p653/s4120,France,182,165,154,0.6648351648351648,71.92857142857143,1,82.5
/mens-c4/sheepskin-gilet-camel-antique-norden-p3680/s13131,United Kingdom,182,175,159,0.7417582417582418,48.527472527472526,0,0
/mens-c4/sheepskin-jackets-c26/pilot-style-c120/hand-buffed-soft-sheepskin-pilot-jacket-brown-cream-maxwell-p1512,United Kingdom,182,136,89,0.3956043956043956,52.604395604395606,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-blue-depth-sb-buckle-p6034/s18593,United Kingdom,181,165,146,0.574585635359116,85.12154696132596,4,134.96
/mens-c4/leather-jackets-c25/leather-biker-jacket-white-berlin-p874/s4926,United Kingdom,181,155,118,0.5469613259668509,39.97790055248619,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-tan-magnus-p811/s4389,United Kingdom,181,149,111,0.4972375690607735,14.939226519337016,0,0
/sheepskin-fur-c5/ashwood-lucky-sheep-rosa-p6017/s18525,United Kingdom,181,158,137,0.4972375690607735,23.248618784530386,2,199.98
/sheepskin-fur-c5/ashwood-m1,United Kingdom,181,167,138,0.8121546961325967,139.23204419889504,2,994
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-luxury-sheepskin-flip-flops-grey-fen-sff-p4181/s14841,United Kingdom,181,172,152,0.7182320441988951,41.18232044198895,7,309.88
/handbags-c6/ashwood-m1/red-t11,United Kingdom,180,170,155,0.7777777777777778,43.12777777777778,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-black-zelda-p1241,United Kingdom,180,144,91,0.46111111111111114,43.69444444444444,0,0
/mens-c4/leather-jackets-c25/leather-shirt-black-jonah-p494/s3103,United Kingdom,180,156,136,0.49444444444444446,24.755555555555556,0,0
/sheepskin-fur-c5/kids-sheepskin-mittens-with-thumb-tan-kidz-p5732/s17663,United Kingdom,180,161,148,0.6666666666666666,55.266666666666666,2,81.2
/handbags-c6/cross-body-bag-c87/navy-t49,United Kingdom,179,169,147,0.7597765363128491,69.7877094972067,2,94.97
/ladies-c3/12-card-rfid-protected-leather-purse-wood-rose-j-56-p5963/s18347,United Kingdom,179,160,129,0.659217877094972,53.29608938547486,5,124.95
/ladies-c3/14-card-rfid-protected-large-leather-purse-two-tone-tan-s1-p6708,United Kingdom,179,123,50,0.4022346368715084,34.737430167597765,12,396.310225
/ladies-c3/leather-jackets-c9/biker-styles-c78/aviatrix-leather-biker-jacket-red-rihna-p3960,United Kingdom,179,168,140,0.5810055865921788,69.02793296089385,2,-507.98
/ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747/s22735,United Kingdom,179,151,117,0.6703910614525139,41.01117318435754,0,0
/ladies-c3/leather-jackets-c9/long-length-trench-coat-fox-trim-black-collena-p1256/s6563,United Kingdom,179,155,103,0.7541899441340782,50.47486033519553,1,59
/ladies-c3/womens-luxury-shearling-jacket-black-cream-alayna-p5873/s18226,United Kingdom,179,163,127,0.7318435754189944,80.18435754189944,3,1764.2
/mens-c4/leather-body-warmer-cognac-massimo-gillet-1-p4348/s15130,United Kingdom,179,148,114,0.5754189944134078,51.75977653631285,2,298
(not set),Australia,178,116,27,0.05056179775280899,17.219101123595507,0,0
/gift-accessories-c8/leather-aprons-c198/ashwood-leather-apron-brown-apron-4-p6448/s19598,United Kingdom,178,155,135,0.5674157303370787,42.40449438202247,2,417.44
/home-living-c65/luxury-handcrafted-leather-large-storage-trunk-cognac-se-1454-p6133/s18816,United Kingdom,178,163,139,0.6853932584269663,70.87078651685393,0,0
/mens-c4/leather-jackets-c25/blazer-styles-c98/two-button-leather-blazer-timber-vito-p3930/s14171,United Kingdom,178,154,114,0.6741573033707865,48.3876404494382,0,0
/gift-accessories-c8/purses-c36/small-purses-c94/small-vegetable-tanned-cash-and-10-card-zip-around-purse-navy-v-61-p3853/s13934,United Kingdom,177,125,86,0.5536723163841808,40.367231638418076,3,94.94
/handbags-c6/ashwood-c30,Germany,177,167,157,0.7401129943502824,68.14689265536722,0,0
/ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-black-white-kaylee-p1432/s7087,Ukraine,177,169,147,0.4519774011299435,14.090395480225988,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-toscana-suede-leather-coat-brown-alaska-p882/s5007,United Kingdom,177,159,138,0.4971751412429379,27.372881355932204,0,0
/mens-c4/man-bags-briefcases-c12/leather-briefcase-cognac-vt-8190-p123,United Kingdom,177,160,95,0.536723163841808,78.48587570621469,2,258
/mens-c4/mens-jackets-coats-c182,Ireland,177,162,125,0.7175141242937854,95.02824858757062,3,278.34
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/mens-classic-sheepskin-coat-black-churchill-p3358/s12483,United Kingdom,177,153,114,0.7288135593220338,50.6045197740113,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-tan-710-p178/s983,United Kingdom,176,159,135,0.6704545454545454,57.16477272727273,1,34.98
/gift-accessories-c8/purses-c36/medium-purses-c95/vintage-woven-leather-medium-18-card-purse-red-d-83-p4299/s15020,United Kingdom,176,135,104,0.4034090909090909,33.71022727272727,4,94.96
/ladies-c3/14-card-rfid-protected-large-leather-purse-aurora-yellow-j-53-p5928/s18312,United Kingdom,176,143,100,0.5454545454545454,43.4375,10,335.87
/ladies-c3/ashwood-a4-leather-book-cover-tan-p6764/s20094,United Kingdom,176,151,125,0.45454545454545453,26.193181818181817,2,34.94
/ladies-c3/ashwood-ladies-large-croc-leather-handbag-cognac-l-71-p6068/s18640,United Kingdom,176,146,105,0.5965909090909091,44.36931818181818,1,99.99
/ladies-c3/leather-handbags-c10/ashwood-womens-small-leather-tote-bag-honey-t-82-p7513/s22041,United Kingdom,176,150,108,0.6931818181818182,68.07386363636364,3,176.85
/ladies-c3/sienna-de-luca-m56,United Kingdom,176,168,163,0.5852272727272727,34.01136363636363,0,0
/ladies-c3/womens-luxury-shearling-aviator-jacket-black-brissa-noemi-p4392/s15208,Ukraine,176,153,136,0.48863636363636365,12.653409090909092,0,0
/luggage-c7/holdall-c15/large-vintage-leather-travel-holdall-brown-jayden-p4212,United Kingdom,176,143,63,0.42613636363636365,133.67613636363637,9,1120.42
/luggage-c7/leather-tablet-a4-sleeves-c151/oily-hunter-leather-tablet-sleeve-honey-tan-1660-p2413/s9656,United Kingdom,176,158,126,0.6704545454545454,44.44886363636363,2,59.99
/mens-c4/fenland-mens-nubuck-leather-jacket-brown-carter-p5769/s17775,United Kingdom,176,168,131,0.6647727272727273,56.69886363636363,1,499
/mens-c4/leather-detachable-hood-puffer-jacket-cognac-nello-p6539,United Kingdom,176,154,112,0.5454545454545454,73.46022727272727,1,359
/mens-c4/leather-jackets-c25/size-xxl-t20,United Kingdom,176,167,150,0.6306818181818182,59.17045454545455,0,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/vegetable-tanned-leather-backpack-chestnut-11319-p2452,United Kingdom,176,139,71,0.4431818181818182,76.23295454545455,4,545.861774
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/mens-classic-sheepskin-coat-black-churchill-p3358/s12481,United Kingdom,176,134,104,0.6420454545454546,39.08522727272727,0,0
/handbags-c6/backpacks-c89/ashwood-small-leather-backpack-honey-t-87-p7524/s22052,United Kingdom,175,159,125,0.7371428571428571,88.90857142857143,6,499.54
/ladies-c3/sheepskin-jackets-c11/shearling-style-c111/toscana-longhaired-hood-and-belted-shearling-coat-black-brissa-cammi-p3784/s13783,United Kingdom,175,149,103,0.5085714285714286,27.582857142857144,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-white-brody-p3013,United Kingdom,175,109,60,0.3942857142857143,45.49142857142857,3,358
/mens-c4/man-bags-briefcases-c12/mens-leather-backpack-rucksack-brown-p611/s4078,United Kingdom,175,157,144,0.6742857142857143,48.6,0,0
/mens-c4/man-bags-briefcases-c12/vintage-wash-leather-rucksack-rust-7990-p610,United Kingdom,175,158,94,0.5657142857142857,92,2,198
/mens-c4/mens-marlon-brando-leather-biker-jacket-black-mb-biker-p6342/s19249,United Kingdom,175,141,114,0.5314285714285715,31.571428571428573,0,0
/mens-c4/sheepskin-jackets-c26/classic-style-c119/luxury-4-button-single-breasted-sheepskin-coat-black-geralt-p3747,United Kingdom,175,16,6,0.13142857142857142,13.24,0,0
/contact-us-i3,India,174,155,90,0.5229885057471264,38.92528735632184,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-papaya-orange-63028-p5616/s17365,United Kingdom,174,166,146,0.7068965517241379,68.35057471264368,3,119.95
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-slate-grey-sb-buckle-p6059/s18618,United Kingdom,174,160,140,0.6494252873563219,64.1264367816092,6,134.96
/ladies-c3/sheepskin-jackets-c11/hooded-toscana-coat-brown-lyonesse-p879/s4978,United Kingdom,174,148,135,0.4482758620689655,17.79310344827586,0,0
/ladies-c3/14-card-rfid-protected-xl-leather-purse-mandarin-s2-p6711/s20041,United Kingdom,173,139,85,0.5953757225433526,24.184971098265898,0,0
/ladies-c3/fur-parkas-c72/hooded-toscana-tipped-military-parka-with-detachable-fur-trim-lining-khaki-green-brown-kaylee-p1430/s7083,United Kingdom,173,150,118,0.42196531791907516,28.722543352601157,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-tan-ruby-p3203/s11602,United Kingdom,173,153,115,0.5838150289017341,68.2485549132948,2,149
/mens-c4/man-bags-briefcases-c12/ashwood-mens-leather-washbag-brown-tum-2012-p589,United Kingdom,173,115,41,0.31213872832369943,54.46242774566474,7,459.929367
/handbags-c6/ashwood-m1/cream-t4,United Kingdom,172,162,152,0.7325581395348837,46.98837209302326,0,0
/ladies-c3/14-card-rfid-protected-large-leather-purse-mandarin-s1-p6705,United Kingdom,172,120,33,0.2616279069767442,67.4186046511628,10,323.09
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-slate-grey-63028-p5619/s17368,United Kingdom,172,157,136,0.6395348837209303,60.19186046511628,2,34.98
/ladies-c3/ashwood-unisex-leather-backpack-brandy-g-38-p6232/s19037,United Kingdom,172,137,98,0.5,50.5406976744186,1,134.99
/ladies-c3/leather-biker-jacket-green-lola-p5467/s17036,United Kingdom,172,161,139,0.627906976744186,41.674418604651166,2,109.99
/mens-c4/leather-jackets-c25/burgundy-t59,United Kingdom,172,165,149,0.5465116279069767,39.2093023255814,0,0
/mens-c4/leather-jackets-c25/leather-jacket-oxblood-nap-ferdinand-p1464/s7205,United Kingdom,172,132,101,0.5523255813953488,36.41860465116279,0,0
/mens-c4/sheepskin-jackets-c26/black-t1,United Kingdom,172,161,140,0.7441860465116279,72.6686046511628,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-tan-ruby-p3203/s11597,United Kingdom,171,166,144,0.6257309941520468,46.07017543859649,0,0
/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tobacco-olivia-p851/s4697,United Kingdom,171,143,110,0.5263157894736842,19.596491228070175,0,0
/ladies-c3/womens-medium-leather-wallet-purse-navy-s3-p6718,United Kingdom,171,146,73,0.4444444444444444,52.85964912280702,6,209.88
/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-black-gb-mcqueen-p7045/s20841,United Kingdom,171,139,111,0.4093567251461988,27.49122807017544,0,0
/mens-c4/man-bags-briefcases-c12/mens-leather-backpack-rucksack-chestnut-p330,United Kingdom,171,145,101,0.5906432748538012,78.64912280701755,1,114
/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-tobacco-magnus-p1010/s5675,United Kingdom,171,129,86,0.6081871345029239,25.116959064327485,0,0
/sheepskin-fur-c5,Ireland,171,148,99,0.6198830409356725,138.80701754385964,1,607.49
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-cuff-slippers-tan-fen-lcs-p4179/s14833,United Kingdom,171,159,142,0.695906432748538,40.67251461988304,5,103.71
/handbags-c6,India,170,152,121,0.5235294117647059,26.08823529411765,0,0
/handbags-c6/saddle-bag-c88,United Kingdom,170,167,106,0.5,64.50588235294117,0,0
/ladies-c3/fitted-leather-gilet-with-faux-fur-collar-black-snu-cumbria-p4415/s15292,United Kingdom,170,144,115,0.5058823529411764,29.67058823529412,1,149.95
/ladies-c3/leather-handbags-c10,United Kingdom,170,160,117,0.6941176470588235,100.79411764705883,2,90.97
/mens-c4/deals-for-him-c162/the-bridge-large-italian-leather-backpack-brown-06123501-p2696,United Kingdom,170,49,35,0.3176470588235294,22.25294117647059,1,629.2
/mens-c4/leather-jackets-c25/brampton-m25,United Kingdom,170,162,140,0.7647058823529411,56.32941176470588,0,0
/mens-c4/leather-jackets-c25/trapper-m33,Finland,170,154,145,0.6176470588235294,39.53529411764706,0,0
/mens-c4/man-bags-briefcases-c12/mens-leather-ipad-messenger-bag-black-crum-8342-p314/s1817,United Kingdom,170,139,96,0.5941176470588235,79.1,7,213.52
/mens-c4/shearling-coat-tan-snu-richmond-p1590/s7653,United Kingdom,170,151,119,0.5941176470588235,38.78235294117647,0,0
/gift-accessories-c8/hats-c44/ladies-luxury-sheepskin-hat-mid-brown-cahira-p3401/s12654,United Kingdom,169,161,141,0.6094674556213018,41,1,59.99
/handbags-c6/ashwood-c30/ashwood-large-leather-tote-bag-black-lychee-61871-p2499/s9826,United Kingdom,169,123,103,0.378698224852071,20.532544378698226,1,75
/handbags-c6/ashwood-small-leather-backpack-green-z-74-p7008/s20757,United Kingdom,169,158,129,0.7869822485207101,70.05917159763314,4,335
/home-living-c65/ashwood-handcrafted-leather-storage-trunk-indigo-se-3791-p6532/s19704,United Kingdom,169,160,143,0.650887573964497,42.124260355029584,1,284.99
/ladies-c3/brampton-ladies-leather-longline-biker-jacket-black-llb-p5736/s17684,United Kingdom,169,147,123,0.621301775147929,42.75739644970414,1,199
/ladies-c3/leather-biker-jacket-vin-tan-lola-p5623,United Kingdom,169,127,46,0.40828402366863903,83.81656804733728,5,-325
/ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-biker-gilet-black-kimi-p1006/s10439,United Kingdom,169,155,146,0.47337278106508873,24.952662721893493,0,0
/mens-c4/sheepskin-jackets-c26/pilot-style-c120/mens-luxury-shearling-flying-jacket-green-mandek-p3388,United Kingdom,169,104,43,0.44970414201183434,95.10059171597634,2,598
/sheepskin-fur-c5/ashwood-curly-sheepskin-bean-bag-natural-p4366/s15171,United Kingdom,169,159,146,0.591715976331361,22.680473372781066,3,1590
/sheepskin-fur-c5/new-zealand-sheepskin-stool-grey-nz-stool-p5211/s16470,United Kingdom,169,152,136,0.6804733727810651,36.34319526627219,2,99
,Australia,168,117,99,0.625,133.1547619047619,1,721.420409
/ladies-c3/leather-jackets-c9/full-length-styles-c92/single-breasted-calf-length-belted-leather-coat-mid-brown-audrey-p3900/s14069,United Kingdom,168,140,112,0.5178571428571429,25.392857142857142,0,0
/ladies-c3/womens-leather-biker-jacket-black-app-targaryen-p3435/s12849,United Kingdom,168,156,132,0.6190476190476191,42.79761904761905,0,0
/luggage-c7/ashwood-ladies-travel-wallet-red-p6207/s19012,United Kingdom,168,154,141,0.625,42.089285714285715,2,44.98
/luggage-c7/ashwood-x-large-leather-holdall-tan-brown-4556-p1070,United Kingdom,168,123,72,0.5119047619047619,76.28571428571429,5,784
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-ginger-leo-p101/s763,Netherlands,168,152,139,0.6369047619047619,46.845238095238095,1,541.104176
/handbags-c6/ashwood-three-section-leather-tote-shoulder-bag-black-z-73-p7003/s20752,United Kingdom,167,121,84,0.5688622754491018,40.4251497005988,1,80
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-stone-wash-diana-p7177/s21462,United Kingdom,167,138,106,0.6227544910179641,44.24550898203593,1,169
/ladies-c3/leather-jackets-c9/casual-styles-c124/leather-duffle-leather-coat-mid-brown-app-brienne-p3726,Australia,167,167,167,0,0,0,0
/ladies-c3/leather-jackets-c9/leather-biker-jacket-brown-kasmira-p1134/s6055,United Kingdom,167,158,123,0.6646706586826348,50.32335329341317,4,287
/ladies-c3/sheepskin-slippers-beige-gold-ladies-booties-p4044/s14505,United Kingdom,167,142,124,0.5449101796407185,40.81437125748503,2,99.96
/ladies-c3/womens-leather-jacket-mid-brown-liana-p3268/s11829,United Kingdom,167,130,102,0.5808383233532934,48.604790419161674,0,0
/ladies-c3/womens-sheepskin-gloves-khaki-db-807-p6569/s19803,United Kingdom,167,160,129,0.7245508982035929,54.92814371257485,3,89.94
/mens-c4/mens-diamond-quilted-leather-gilet-olive-m-15-vest-p6874/s20398,United Kingdom,167,138,119,0.5449101796407185,23.730538922155688,0,0
/gift-accessories-c8/hats-c44/ladies-luxury-sheepskin-hat-mid-brown-cahira-p3401/s12653,United Kingdom,166,149,136,0.6385542168674698,27.740963855421686,5,174.96
