Brand,Style,Colour,Size,Description,PLU,Cost,Retail,Second,Wholesale,Unnamed: 10
ASHWOOD,W/COAT INDIAN,BLACK,8XL,BIKER SIDE LACE W/COAT,0003622513,0.0,219.99,0.0,0.0,
ASHWOOD,W/COAT INDIAN,BLACK,9XL,BIKER SIDE LACE W/COAT,0003622514,0.0,239.99,0.0,0.0,
ASHWOOD,W/COAT INDIAN,BLACK,3XL,BIKER SIDE LACE W/COAT,0003622508,0.0,119.99,0.0,0.0,
ASHWOOD,W/COAT INDIAN,BLACK,4XL,BIKER SIDE LACE W/COAT,0003622509,0.0,139.99,0.0,0.0,
ASHWOOD,W/COAT INDIAN,BLACK,5XL,BIKER SIDE LACE W/COAT,0003622510,0.0,159.99,0.0,0.0,
ASHWOOD,W/COAT INDIAN,BLACK,6XL,BIKER SIDE LACE W/COAT,0003622511,0.0,179.99,0.0,0.0,
ASHWOOD,W/COAT INDIAN,BLACK,7XL,BIKER SIDE LACE W/COAT,0003622512,0.0,199.99,0.0,0.0,
ASHWOOD,W/COAT INDIAN,BLACK,2XL,BIKER SIDE LACE W/COAT,0003622507,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,XXXS,BIKER SIDE LACE W/COAT,0003624000,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,XXS,BIKER SIDE LACE W/COAT,0003624001,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,XS,BIKER SIDE LACE W/COAT,0003624002,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,S,BIKER SIDE LACE W/COAT,0003624003,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,M,BIKER SIDE LACE W/COAT,0003624004,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,L,BIKER SIDE LACE W/COAT,0003624005,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,XL,BIKER SIDE LACE W/COAT,0003624006,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,8XL,BIKER SIDE LACE W/COAT,0003624013,0.0,219.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,9XL,BIKER SIDE LACE W/COAT,0003624014,0.0,239.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,3XL,BIKER SIDE LACE W/COAT,0003624008,0.0,119.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,4XL,BIKER SIDE LACE W/COAT,0003624009,0.0,139.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,5XL,BIKER SIDE LACE W/COAT,0003624010,0.0,159.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,6XL,BIKER SIDE LACE W/COAT,0003624011,0.0,179.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,7XL,BIKER SIDE LACE W/COAT,0003624012,0.0,199.99,0.0,0.0,
ASHWOOD,W/COAT LACE PLAIN,BLACK,2XL,BIKER SIDE LACE W/COAT,0003624007,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,XXXS,BIKER SIDE LACE W/COAT,0003618000,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,XXS,BIKER SIDE LACE W/COAT,0003618001,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,XS,BIKER SIDE LACE W/COAT,0003618002,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,S,BIKER SIDE LACE W/COAT,0003618003,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,M,BIKER SIDE LACE W/COAT,0003618004,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,L,BIKER SIDE LACE W/COAT,0003618005,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,XL,BIKER SIDE LACE W/COAT,0003618006,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,8XL,BIKER SIDE LACE W/COAT,0003618013,0.0,219.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,9XL,BIKER SIDE LACE W/COAT,0003618014,0.0,239.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,3XL,BIKER SIDE LACE W/COAT,0003618008,0.0,119.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,4XL,BIKER SIDE LACE W/COAT,0003618009,0.0,139.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,5XL,BIKER SIDE LACE W/COAT,0003618010,0.0,159.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,6XL,BIKER SIDE LACE W/COAT,0003618011,0.0,179.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,7XL,BIKER SIDE LACE W/COAT,0003618012,0.0,199.99,0.0,0.0,
ASHWOOD,W/COAT LTR,BLACK,2XL,BIKER SIDE LACE W/COAT,0003618007,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,XXXS,BIKER SIDE LACE W/COAT,0003621000,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,XXS,BIKER SIDE LACE W/COAT,0003621001,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,XS,BIKER SIDE LACE W/COAT,0003621002,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,S,BIKER SIDE LACE W/COAT,0003621003,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,M,BIKER SIDE LACE W/COAT,0003621004,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,L,BIKER SIDE LACE W/COAT,0003621005,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,XL,BIKER SIDE LACE W/COAT,0003621006,0.0,99.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,8XL,BIKER SIDE LACE W/COAT,0003621013,0.0,219.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,9XL,BIKER SIDE LACE W/COAT,0003621014,0.0,239.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,3XL,BIKER SIDE LACE W/COAT,0003621008,0.0,119.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,4XL,BIKER SIDE LACE W/COAT,0003621009,0.0,139.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,5XL,BIKER SIDE LACE W/COAT,0003621010,0.0,159.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,6XL,BIKER SIDE LACE W/COAT,0003621011,0.0,179.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,7XL,BIKER SIDE LACE W/COAT,0003621012,0.0,199.99,0.0,0.0,
ASHWOOD,W/COAT SKULL,BLACK,2XL,BIKER SIDE LACE W/COAT,0003621007,0.0,99.99,0.0,0.0,
ASHWOOD,W24,BROWN/HUN,,SIDE & FRONT ZIP COIN,0000080900,7.95,24.99,0.0,7.95,
ASHWOOD,W25,BROWN/HUN,,SIDE & FRONT ZIP,0000081000,8.5,29.99,0.0,0.0,
ASHWOOD,W26,BROWN/HUN,,ZIP AROUND WALLET,0000081100,8.5,29.99,0.0,8.5,
ASHWOOD,W42,BROWN/HUN,,CARD PULL OUT WALLET,0000081200,7.95,24.99,0.0,7.95,
ASHWOOD,WALKER,BROWN/BUFF,XS,BRANDO STYLE NUBUCK,0001771502,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,S,BRANDO STYLE NUBUCK,0001771503,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,M,BRANDO STYLE NUBUCK,0001771504,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,L,BRANDO STYLE NUBUCK,0001771505,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,XL,BRANDO STYLE NUBUCK,0001771506,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,8XL,BRANDO STYLE NUBUCK,0001771513,65.0,259.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,9XL,BRANDO STYLE NUBUCK,0001771514,0.0,279.0,0.0,0.0,
ASHWOOD,WALKER,BROWN/BUFF,2XL,BRANDO STYLE NUBUCK,0001771507,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,3XL,BRANDO STYLE NUBUCK,0001771508,65.0,159.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,4XL,BRANDO STYLE NUBUCK,0001771509,65.0,179.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,5XL,BRANDO STYLE NUBUCK,0001771510,65.0,199.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,6XL,BRANDO STYLE NUBUCK,0001771511,65.0,219.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,7XL,BRANDO STYLE NUBUCK,0001771512,65.0,239.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,XXXS,BRANDO STYLE NUBUCK,0001771500,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/BUFF,XXS,BRANDO STYLE NUBUCK,0001771501,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,XS,BRANDO STYLE NUBUCK,0000065902,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,S,BRANDO STYLE NUBUCK,0000065903,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,M,BRANDO STYLE NUBUCK,0000065904,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,L,BRANDO STYLE NUBUCK,0000065905,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,XL,BRANDO STYLE NUBUCK,0000065906,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,8XL,BRANDO STYLE NUBUCK,0000065913,65.0,259.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,9XL,BRANDO STYLE NUBUCK,0000065914,0.0,279.0,0.0,0.0,
ASHWOOD,WALKER,BROWN/NUB,2XL,BRANDO STYLE NUBUCK,0000065907,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,3XL,BRANDO STYLE NUBUCK,0000065908,65.0,159.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,4XL,BRANDO STYLE NUBUCK,0000065909,65.0,179.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,5XL,BRANDO STYLE NUBUCK,0000065910,65.0,199.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,6XL,BRANDO STYLE NUBUCK,0000065911,65.0,219.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,7XL,BRANDO STYLE NUBUCK,0000065912,65.0,239.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,XXXS,BRANDO STYLE NUBUCK,0000065900,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,BROWN/NUB,XXS,BRANDO STYLE NUBUCK,0000065901,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,XS,BRANDO STYLE NUBUCK,0000067302,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,S,BRANDO STYLE NUBUCK,0000067303,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,M,BRANDO STYLE NUBUCK,0000067304,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,L,BRANDO STYLE NUBUCK,0000067305,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,XL,BRANDO STYLE NUBUCK,0000067306,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,8XL,BRANDO STYLE NUBUCK,0000067313,65.0,259.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,9XL,BRANDO STYLE NUBUCK,0000067314,0.0,279.0,0.0,0.0,
ASHWOOD,WALKER,TAN/NUB,2XL,BRANDO STYLE NUBUCK,0000067307,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,3XL,BRANDO STYLE NUBUCK,0000067308,65.0,159.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,4XL,BRANDO STYLE NUBUCK,0000067309,65.0,179.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,5XL,BRANDO STYLE NUBUCK,0000067310,65.0,199.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,6XL,BRANDO STYLE NUBUCK,0000067311,65.0,219.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,7XL,BRANDO STYLE NUBUCK,0000067312,65.0,239.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,XXXS,BRANDO STYLE NUBUCK,0000067300,65.0,139.0,0.0,65.0,
ASHWOOD,WALKER,TAN/NUB,XXS,BRANDO STYLE NUBUCK,0000067301,65.0,139.0,0.0,65.0,
ASHWOOD,WALTER,BLACK,,L41XH32XW14 IN CM,0001394300,58.0,145.0,0.0,58.0,
ASHWOOD,WALTER,BROWN,,L41XH32XW14 IN CM,0003610700,58.0,145.0,0.0,58.0,
ASHWOOD,WALTER,TAN/COL,,L41XH32XW14 IN CM,0000076700,58.0,145.0,0.0,58.0,
ASHWOOD,WANDA,BLACK,8,SHEEPSKIN WAISTCOAT,0003237301,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,10,SHEEPSKIN WAISTCOAT,0003237302,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,12,SHEEPSKIN WAISTCOAT,0003237303,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,14,SHEEPSKIN WAISTCOAT,0003237304,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,16,SHEEPSKIN WAISTCOAT,0003237305,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,18,SHEEPSKIN WAISTCOAT,0003237306,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,20,SHEEPSKIN WAISTCOAT,0003237307,0.0,319.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,22,SHEEPSKIN WAISTCOAT,0003237308,0.0,339.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,24,SHEEPSKIN WAISTCOAT,0003237309,0.0,359.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,26,SHEEPSKIN WAISTCOAT,0003237310,0.0,379.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,28,SHEEPSKIN WAISTCOAT,0003237311,0.0,399.0,0.0,0.0,
ASHWOOD,WANDA,BLACK,6,SHEEPSKIN WAISTCOAT,0003237300,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,8,SHEEPSKIN WAISTCOAT,0003238501,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,10,SHEEPSKIN WAISTCOAT,0003238502,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,12,SHEEPSKIN WAISTCOAT,0003238503,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,14,SHEEPSKIN WAISTCOAT,0003238504,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,16,SHEEPSKIN WAISTCOAT,0003238505,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,6,SHEEPSKIN WAISTCOAT,0003238500,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,18,SHEEPSKIN WAISTCOAT,0003238506,0.0,299.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,20,SHEEPSKIN WAISTCOAT,0003238507,0.0,319.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,22,SHEEPSKIN WAISTCOAT,0003238508,0.0,339.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,24,SHEEPSKIN WAISTCOAT,0003238509,0.0,359.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,26,SHEEPSKIN WAISTCOAT,0003238510,0.0,379.0,0.0,0.0,
ASHWOOD,WANDA,BROWN,28,SHEEPSKIN WAISTCOAT,0003238511,0.0,399.0,0.0,0.0,
ASHWOOD,WILL,BLACK,,wash bag,0003611100,0.0,50.0,0.0,0.0,
ASHWOOD,WILL,TAN,,wash bag,0003611200,0.0,50.0,0.0,0.0,
ASHWOOD,WILLIAM,BLACK,XS,criss cross shoulder biker,0001698502,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,S,criss cross shoulder biker,0001698503,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,M,criss cross shoulder biker,0001698504,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,L,criss cross shoulder biker,0001698505,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,XL,criss cross shoulder biker,0001698506,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,8XL,criss cross shoulder biker,0001698513,67.0,289.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,9XL,criss cross shoulder biker,0001698514,0.0,309.0,0.0,0.0,
ASHWOOD,WILLIAM,BLACK,2XL,criss cross shoulder biker,0001698507,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,3XL,criss cross shoulder biker,0001698508,67.0,189.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,4XL,criss cross shoulder biker,0001698509,67.0,209.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,5XL,criss cross shoulder biker,0001698510,67.0,229.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,6XL,criss cross shoulder biker,0001698511,67.0,249.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,7XL,criss cross shoulder biker,0001698512,67.0,269.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,XXXS,criss cross shoulder biker,0001698500,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,BLACK,XXS,criss cross shoulder biker,0001698501,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,XS,criss cross shoulder biker,0001699902,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,S,criss cross shoulder biker,0001699903,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,M,criss cross shoulder biker,0001699904,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,L,criss cross shoulder biker,0001699905,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,XL,criss cross shoulder biker,0001699906,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,8XL,criss cross shoulder biker,0001699913,67.0,289.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,9XL,criss cross shoulder biker,0001699914,0.0,309.0,0.0,0.0,
ASHWOOD,WILLIAM,COGNAC,2XL,criss cross shoulder biker,0001699907,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,3XL,criss cross shoulder biker,0001699908,67.0,189.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,4XL,criss cross shoulder biker,0001699909,67.0,209.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,5XL,criss cross shoulder biker,0001699910,67.0,229.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,6XL,criss cross shoulder biker,0001699911,67.0,249.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,7XL,criss cross shoulder biker,0001699912,67.0,269.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,XXXS,criss cross shoulder biker,0001699900,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,COGNAC,XXS,criss cross shoulder biker,0001699901,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,XS,criss cross shoulder biker,0001701302,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,S,criss cross shoulder biker,0001701303,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,M,criss cross shoulder biker,0001701304,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,L,criss cross shoulder biker,0001701305,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,XL,criss cross shoulder biker,0001701306,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,8XL,criss cross shoulder biker,0001701313,67.0,289.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,9XL,criss cross shoulder biker,0001701314,0.0,309.0,0.0,0.0,
ASHWOOD,WILLIAM,MID BROWN,2XL,criss cross shoulder biker,0001701307,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,3XL,criss cross shoulder biker,0001701308,67.0,189.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,4XL,criss cross shoulder biker,0001701309,67.0,209.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,5XL,criss cross shoulder biker,0001701310,67.0,229.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,6XL,criss cross shoulder biker,0001701311,67.0,249.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,7XL,criss cross shoulder biker,0001701312,67.0,269.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,XXXS,criss cross shoulder biker,0001701300,67.0,169.0,0.0,69.0,
ASHWOOD,WILLIAM,MID BROWN,XXS,criss cross shoulder biker,0001701301,67.0,169.0,0.0,69.0,
ASHWOOD,WINSTON,GRAY,,laptop bag,0004046900,0.0,139.95,0.0,0.0,
ASHWOOD,WINSTON,NAVY,,laptop bag,0004046800,0.0,139.95,0.0,0.0,
ASHWOOD,WINSTON,TAN,,laptop bag,0004046700,0.0,139.95,0.0,0.0,
ASHWOOD,WLB-011,BROWN/HUN,,L35XH27XW8 IN CM,0000080700,30.0,99.9,0.0,30.0,
ASHWOOD,WLB-011,TAN/HUN,,L35XH27XW8 IN CM,0000080800,30.0,99.9,0.0,30.0,
ASHWOOD,WLB-200,BLACK,,MESSENGER COW HUNTER,0001269200,25.0,89.0,0.0,35.0,
ASHWOOD,WLB-200,BROWN,,MESSENGER COW HUNTER,0001269400,25.0,89.0,0.0,35.0,
ASHWOOD,WLB-200,COGNAC,,MESSENGER COW HUNTER,0002267800,25.0,89.0,0.0,35.0,
ASHWOOD,WLB-200,TAN,,MESSENGER COW HUNTER,0001269300,25.0,89.0,0.0,35.0,
ASHWOOD,WLB-500,BLACK,,PICCADILLY RANGE MESSANGER,0001269600,25.0,89.0,0.0,35.0,
ASHWOOD,WLB-500,BROWN,,PICCADILLY RANGE MESSANGER,0001269700,25.0,89.0,0.0,35.0,
ASHWOOD,WLB-500,TAN,,PICCADILLY RANGE MESSANGER,0001269800,25.0,89.0,0.0,35.0,
ASHWOOD,WLB-700,BROWN/HUN,,L35XH27XW8 IN CM,0000080100,30.0,89.99,0.0,30.0,
ASHWOOD,WLB-700,TAN/HUN,,L35XH27XW8 IN CM,0000080200,30.0,89.99,0.0,30.0,
ASHWOOD,WLB-800,BROWN/HUN,,L35XH27XW8 IN CM,0000080300,30.0,89.99,0.0,30.0,
ASHWOOD,WLB-800,TAN/HUN,,L35XH27XW8 IN CM,0000080400,30.0,89.99,0.0,30.0,
ASHWOOD,WLB-900,BROWN/HUN,,L35XH27XW8 IN CM,0000080500,30.0,99.99,0.0,30.0,
ASHWOOD,WLB-900,TAN/HUN,,L35XH27XW8 IN CM,0000080600,30.0,99.99,0.0,30.0,
ASHWOOD,WOOL WATER,BLUSH,,HOT WATER BOTTLE,0004114700,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,CAMEL,,HOT WATER BOTTLE,0004114800,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,CYPRESS,,HOT WATER BOTTLE,0004115800,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,DUCK EGG,,HOT WATER BOTTLE,0004115600,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,GREY,,HOT WATER BOTTLE,0004115100,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,INDIGO,,HOT WATER BOTTLE,0004114900,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,IVORY,,HOT WATER BOTTLE,0003964000,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,LAUREL OAK,,HOT WATER BOTTLE,0004115900,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,LENEN,,HOT WATER BOTTLE,0004115200,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,MINK,,HOT WATER BOTTLE,0003964200,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,OCHRE,,HOT WATER BOTTLE,0004115500,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,ROSA,,HOT WATER BOTTLE,0003964100,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,ROSE DOWN,,HOT WATER BOTTLE,0004115700,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,TOFFEE,,HOT WATER BOTTLE,0004115400,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,WOLF TIP,,HOT WATER BOTTLE,0004115300,0.0,39.95,0.0,0.0,
ASHWOOD,WOOL WATER,YELLOW,,HOT WATER BOTTLE,0004115000,0.0,39.95,0.0,0.0,
ASHWOOD,WWB3-747,BLACK/MAD,8,HOODED FUR TRIM LAMB,0000980801,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,10,HOODED FUR TRIM LAMB,0000980802,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,12,HOODED FUR TRIM LAMB,0000980803,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,14,HOODED FUR TRIM LAMB,0000980804,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,16,HOODED FUR TRIM LAMB,0000980805,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,18,HOODED FUR TRIM LAMB,0000980806,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,20,HOODED FUR TRIM LAMB,0000980807,78.0,215.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,22,HOODED FUR TRIM LAMB,0000980808,78.0,235.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,24,HOODED FUR TRIM LAMB,0000980809,78.0,255.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,26,HOODED FUR TRIM LAMB,0000980810,78.0,275.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,28,HOODED FUR TRIM LAMB,0000980811,78.0,295.0,0.0,78.0,
ASHWOOD,WWB3-747,BLACK/MAD,6,HOODED FUR TRIM LAMB,0000980800,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,COGNAC/MAD,8,HOODED FUR TRIM LAMB,0000982001,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,COGNAC/MAD,10,HOODED FUR TRIM LAMB,0000982002,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,COGNAC/MAD,12,HOODED FUR TRIM LAMB,0000982003,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,COGNAC/MAD,14,HOODED FUR TRIM LAMB,0000982004,78.0,195.0,0.0,78.0,
ASHWOOD,WWB3-747,COGNAC/MAD,16,HOODED FUR TRIM LAMB,0000982005,78.0,195.0,0.0,78.0,
