NumberType: GTIN-13,,,,,,,,,
Prefix: 506104960,,,,,,,,,
,,,,,,,,,
Number,Status,Product Name,Description,Main Brand,Sub Brand,Product Link,MPN,SKU,Updated
"=""5061049601073""",Active,"AWL-265: Size 12, Tan - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 12, Tan - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-tan-awl-265-p8063,,"=""4977403""","=""01/03/2024 11:18:09"""
"=""5061049601080""",Active,"AWL-265: Size 14, Tan - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 14, Tan - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-tan-awl-265-p8064,,"=""4977404""","=""01/03/2024 11:18:09"""
"=""5061049601097""",Active,"AWL-265: Size 16, Tan - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 16, Tan - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-tan-awl-265-p8065,,"=""4977405""","=""01/03/2024 11:18:09"""
"=""5061049601103""",Active,"AWL-265: Size 18, Tan - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 18, Tan - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-tan-awl-265-p8066,,"=""4977406""","=""01/03/2024 11:18:09"""
"=""5061049601110""",Active,"AWL-265: Size 20, Tan - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 20, Tan - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-tan-awl-265-p8067,,"=""4977407""","=""01/03/2024 11:18:09"""
"=""5061049601127""",Active,"AWL-265: Size 22, Tan - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 22, Tan - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-tan-awl-265-p8068,,"=""4977408""","=""01/03/2024 11:18:09"""
"=""5061049601134""",Active,"AWL-265: Size 24, Tan - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 24, Tan - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-tan-awl-265-p8069,,"=""4977409""","=""01/03/2024 11:18:09"""
"=""5061049601141""",Active,"AWL-265: Size 26, Tan - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 26, Tan - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-tan-awl-265-p8070,,"=""4977410""","=""01/03/2024 11:18:09"""
"=""5061049601158""",Active,"AWL-265: Size 8, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 8, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976201""","=""01/03/2024 11:18:10"""
"=""5061049601165""",Active,"AWL-265: Size 10, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 10, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976202""","=""01/03/2024 11:18:10"""
"=""5061049601172""",Active,"AWL-265: Size 12, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 12, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976203""","=""01/03/2024 11:18:10"""
"=""5061049601189""",Active,"AWL-265: Size 14, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 14, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976204""","=""01/03/2024 11:18:10"""
"=""5061049601196""",Active,"AWL-265: Size 16, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 16, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976205""","=""01/03/2024 11:18:10"""
"=""5061049601202""",Active,"AWL-265: Size 18, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 18, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976206""","=""01/03/2024 11:18:10"""
"=""5061049601219""",Active,"AWL-265: Size 20, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 20, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976207""","=""01/03/2024 11:18:10"""
"=""5061049601226""",Active,"AWL-265: Size 22, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 22, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976208""","=""01/03/2024 11:18:10"""
"=""5061049601233""",Active,"AWL-265: Size 24, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 24, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976209""","=""01/03/2024 11:18:10"""
"=""5061049601240""",Active,"AWL-265: Size 26, Black - Ladies Mandarin Collar Biker Jacket","AWL-265: Size 26, Black - Ladies Mandarin Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-mandarin-collar-biker-jacket-black-awl-265-p8060,,"=""4976210""","=""01/03/2024 11:18:10"""
"=""5061049601257""",Active,"Universal: Size 8, Black - Wide Collar Biker Jacket","Universal: Size 8, Black - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7612,,"=""0004849301""","=""01/03/2024 14:50:52"""
"=""5061049601264""",Active,"Universal: Size 10, Black - Wide Collar Biker Jacket","Universal: Size 10, Black - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7613,,"=""0004849302""","=""01/03/2024 14:50:53"""
"=""5061049601271""",Active,"Universal: Size 12, Black - Wide Collar Biker Jacket","Universal: Size 12, Black - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7614,,"=""0004849303""","=""01/03/2024 14:50:53"""
"=""5061049601288""",Active,"Universal: Size 14, Black - Wide Collar Biker Jacket","Universal: Size 14, Black - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7615,,"=""0004849304""","=""01/03/2024 14:50:53"""
"=""5061049601295""",Active,"Universal: Size 16, Black - Wide Collar Biker Jacket","Universal: Size 16, Black - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7616,,"=""0004849305""","=""01/03/2024 14:50:53"""
"=""5061049601301""",Active,"Universal: Size 18, Black - Wide Collar Biker Jacket","Universal: Size 18, Black - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7617,,"=""0004849306""","=""01/03/2024 14:50:53"""
"=""5061049601318""",Active,"Universal: Size 20, Black - Wide Collar Biker Jacket","Universal: Size 20, Black - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7618,,"=""0004849307""","=""01/03/2024 14:50:53"""
"=""5061049601325""",Active,"Universal: Size 22, Black - Wide Collar Biker Jacket","Universal: Size 22, Black - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7619,,"=""0004849308""","=""01/03/2024 14:50:53"""
"=""5061049601332""",Active,"Universal: Size 24, Black - Wide Collar Biker Jacket","Universal: Size 24, Black - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/womens-wide-fashion-collar-side-zip-leather-jacket-black-universal-p7620,,"=""0004849309""","=""01/03/2024 14:50:53"""
"=""5061049601349""",Active,"Universal: Size 8, Tan - Wide Collar Biker Jacket","Universal: Size 8, Tan - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7616,,"=""0004854101""","=""01/03/2024 14:50:53"""
"=""5061049601356""",Active,"Universal: Size 10, Tan - Wide Collar Biker Jacket","Universal: Size 10, Tan - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7617,,"=""0004854102""","=""01/03/2024 14:50:53"""
"=""5061049601363""",Active,"Universal: Size 12, Tan - Wide Collar Biker Jacket","Universal: Size 12, Tan - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7618,,"=""0004854103""","=""01/03/2024 14:50:53"""
"=""5061049601370""",Active,"Universal: Size 14, Tan - Wide Collar Biker Jacket","Universal: Size 14, Tan - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7619,,"=""0004854104""","=""01/03/2024 14:50:53"""
"=""5061049601387""",Active,"Universal: Size 16, Tan - Wide Collar Biker Jacket","Universal: Size 16, Tan - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7620,,"=""0004854105""","=""01/03/2024 14:50:53"""
"=""5061049601394""",Active,"Universal: Size 18, Tan - Wide Collar Biker Jacket","Universal: Size 18, Tan - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7621,,"=""0004854106""","=""01/03/2024 14:50:53"""
"=""5061049601400""",Active,"Universal: Size 20, Tan - Wide Collar Biker Jacket","Universal: Size 20, Tan - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7622,,"=""0004854107""","=""01/03/2024 14:50:53"""
"=""5061049601417""",Active,"Universal: Size 22, Tan - Wide Collar Biker Jacket","Universal: Size 22, Tan - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7623,,"=""0004854108""","=""01/03/2024 14:50:53"""
"=""5061049601424""",Active,"Universal: Size 24, Tan - Wide Collar Biker Jacket","Universal: Size 24, Tan - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7624,,"=""0004854109""","=""01/03/2024 14:50:53"""
"=""5061049601431""",Active,"Universal: Size 8, Navy - Wide Collar Biker Jacket","Universal: Size 8, Navy - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7613,,"=""0004850501""","=""01/03/2024 14:50:53"""
"=""5061049601448""",Active,"Universal: Size 10, Navy - Wide Collar Biker Jacket","Universal: Size 10, Navy - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7614,,"=""0004850502""","=""01/03/2024 14:50:53"""
"=""5061049601455""",Active,"Universal: Size 12, Navy - Wide Collar Biker Jacket","Universal: Size 12, Navy - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7615,,"=""0004850503""","=""01/03/2024 14:50:53"""
"=""5061049601462""",Active,"Universal: Size 14, Navy - Wide Collar Biker Jacket","Universal: Size 14, Navy - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7616,,"=""0004850504""","=""01/03/2024 14:50:54"""
"=""5061049601479""",Active,"Universal: Size 16, Navy - Wide Collar Biker Jacket","Universal: Size 16, Navy - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7617,,"=""0004850505""","=""01/03/2024 14:50:54"""
"=""5061049601486""",Active,"Universal: Size 18, Navy - Wide Collar Biker Jacket","Universal: Size 18, Navy - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7618,,"=""0004850506""","=""01/03/2024 14:50:54"""
"=""5061049601493""",Active,"Universal: Size 20, Navy - Wide Collar Biker Jacket","Universal: Size 20, Navy - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7619,,"=""0004850507""","=""01/03/2024 14:50:54"""
"=""5061049601509""",Active,"Universal: Size 22, Navy - Wide Collar Biker Jacket","Universal: Size 22, Navy - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7620,,"=""0004850508""","=""01/03/2024 14:50:54"""
"=""5061049601516""",Active,"Universal: Size 24, Navy - Wide Collar Biker Jacket","Universal: Size 24, Navy - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7621,,"=""0004850509""","=""01/03/2024 14:50:54"""
"=""5061049601523""",Active,"Universal: Size 8, Red - Wide Collar Biker Jacket","Universal: Size 8, Red - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7615,,"=""0004852901""","=""01/03/2024 14:50:54"""
"=""5061049601530""",Active,"Universal: Size 10, Red - Wide Collar Biker Jacket","Universal: Size 10, Red - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7616,,"=""0004852902""","=""01/03/2024 14:50:54"""
"=""5061049601547""",Active,"Universal: Size 12, Red - Wide Collar Biker Jacket","Universal: Size 12, Red - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7617,,"=""0004852903""","=""01/03/2024 14:50:54"""
"=""5061049601554""",Active,"Universal: Size 14, Red - Wide Collar Biker Jacket","Universal: Size 14, Red - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7618,,"=""0004852904""","=""01/03/2024 14:50:54"""
"=""5061049601561""",Active,"Universal: Size 16, Red - Wide Collar Biker Jacket","Universal: Size 16, Red - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7619,,"=""0004852905""","=""01/03/2024 14:50:54"""
"=""5061049601578""",Active,"Universal: Size 18, Red - Wide Collar Biker Jacket","Universal: Size 18, Red - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7620,,"=""0004852906""","=""01/03/2024 14:50:54"""
"=""5061049601585""",Active,"Universal: Size 20, Red - Wide Collar Biker Jacket","Universal: Size 20, Red - Wide Collar Biker Jacket",Ashwood Leather,-,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7621,-,"=""0004852907""","=""01/03/2024 14:50:54"""
"=""5061049601592""",Active,"Universal: Size 22, Red - Wide Collar Biker Jacket","Universal: Size 22, Red - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7622,,"=""0004852908""","=""01/03/2024 14:50:54"""
"=""5061049601608""",Active,"Universal: Size 24, Red - Wide Collar Biker Jacket","Universal: Size 24, Red - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7623,,"=""0004852909""","=""01/03/2024 14:50:54"""
"=""5061049601615""",Active,"Universal: Size 8, Oxblood - Wide Collar Biker Jacket","Universal: Size 8, Oxblood - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7614,,"=""0004851701""","=""01/03/2024 14:50:54"""
"=""5061049601622""",Active,"Universal: Size 10, Oxblood - Wide Collar Biker Jacket","Universal: Size 10, Oxblood - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7615,,"=""0004851702""","=""01/03/2024 14:50:54"""
"=""5061049601639""",Active,"Universal: Size 12, Oxblood - Wide Collar Biker Jacket","Universal: Size 12, Oxblood - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7616,,"=""0004851703""","=""01/03/2024 14:50:54"""
"=""5061049601646""",Active,"Universal: Size 14, Oxblood - Wide Collar Biker Jacket","Universal: Size 14, Oxblood - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7617,,"=""0004851704""","=""01/03/2024 14:50:54"""
"=""5061049601653""",Active,"Universal: Size 16, Oxblood - Wide Collar Biker Jacket","Universal: Size 16, Oxblood - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7618,,"=""0004851705""","=""01/03/2024 14:50:54"""
"=""5061049601660""",Active,"Universal: Size 18, Oxblood - Wide Collar Biker Jacket","Universal: Size 18, Oxblood - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7619,,"=""0004851706""","=""01/03/2024 14:50:55"""
"=""5061049601677""",Active,"Universal: Size 20, Oxblood - Wide Collar Biker Jacket","Universal: Size 20, Oxblood - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7620,,"=""0004851707""","=""01/03/2024 14:50:55"""
"=""5061049601684""",Active,"Universal: Size 22, Oxblood - Wide Collar Biker Jacket","Universal: Size 22, Oxblood - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7621,,"=""0004851708""","=""01/03/2024 14:50:55"""
"=""5061049601691""",Active,"Universal: Size 24, Oxblood - Wide Collar Biker Jacket","Universal: Size 24, Oxblood - Wide Collar Biker Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7622,,"=""0004851709""","=""01/03/2024 14:50:55"""
"=""5061049601707""",Active,"Ferdinand, 5704 - Black Size XS - Mens Leather Jacket","Ferdinand, 5704 - Black Size XS - Mens Leather Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/leather-jacket-black-ferdinand-p7968,,"=""4951902""","=""04/03/2024 12:08:02"""
"=""5061049601714""",Active,"Ferdinand, 5704 - Black Size S - Mens Leather Jacket","Ferdinand, 5704 - Black Size S - Mens Leather Jacket",Ashwood Leather,,https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/leather-jacket-black-ferdinand-p7969,,"=""4951903""","=""04/03/2024 12:08:02"""
