# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20231201
# End date: 20231231
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Key events,Ad revenue
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-gray-hektor-p894/s5090?utm_medium=ppc&amp;utm_term=ashwood-sheepskin-coat-gray-hektor-size-xl-size-xl-0000794706&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopsh6TeXUYiAz5w0x7CrsIWpYWLv__HnwqA3SbJU4v3d4yb9BTcSas,1,1,1,12,0,0,0,0,0,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-tobacco-magnus-p1010,1,63,0.015873015873015872,19.77777777777778,1,1,1,0,5,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-antique-hunter-p804,1,1665,0.0006006006006006006,9.421621621621622,5,3,0.6,4.6,25,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brn-ginger-ivan-p1253,1,262,0.003816793893129771,16.927480916030532,1,1,1,14,4,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brown-cream-leo-p955,1,325,0.003076923076923077,10.532307692307691,1,1,1,28,5,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-mouse-cotton-hunter-p105,1,243,0.00411522633744856,16.35390946502058,1,0,0,0,4,0,0
/mens-c4/sheepskin-jackets-c26/side-zip-biker-sheepskin-pilot-jacket-tan-franco-p1418,1,435,0.0022988505747126436,8.35632183908046,2,2,1,252.5,16,0,0
/mens-c4/sheepskin-jackets-c26/trapper-m33/antique-t54,1,8,0.125,3,0,0,0,0,0,0,0
/mens-c4/sheepskin-jackets-c26/trapper-m33/red-t11,1,22,0.045454545454545456,5.909090909090909,1,1,1,29,12,0,0
/mens-c4/sheepskin-jackets-c26/vegetable-lambskin-leather-and-sheepskin-lined-single-breasted-coat-malik-p2261,1,99,0.010101010101010102,18.171717171717173,1,1,1,453,41,0,0
/mens-c4/small-vintage-wash-leather-travel-bag-black-gin-p6187,1,91,0.01098901098901099,20.01098901098901,1,1,1,194,32,0,0
/mens-c4/small-vintage-wash-leather-travel-bag-tan-g-31-p3910,1,39,0.02564102564102564,13.23076923076923,1,1,1,209,30,0,0
/mens-c4/the-bridge-medium-italian-travel-briefcase-brown-006402101-14-p6304,1,226,0.004424778761061947,21.4070796460177,1,1,1,27,5,0,0
/mens-c4/the-bridge-medium-italian-travel-briefcase-with-lock-brown-64215-01-14-nh-p6307,1,209,0.004784688995215311,22.885167464114833,2,2,1,25,10,0,0
/mens-c4/the-bridge-mens-italian-leather-briefcase-brown-006405179-07-p6308,1,937,0.0010672358591248667,24.850586979722518,3,2,0.5,216.66666666666666,86,0,0
/mens-c4/trapper-hat-with-sheepskin-fur-black-brissa-aspen-p5234,1,270,0.003703703703703704,24.05185185185185,0,0,0,0,0,0,0
/mens-c4/trapper-m33/black-t1,1,6,0.16666666666666666,5.5,1,1,1,7,5,0,0
/mens-c4/trapper-men-s-leather-jacket-navy-samo-p6807,1,258,0.003875968992248062,9.031007751937985,2,1,0.5,13,13,0,0
/mens-c4/vintage-cow-oily-leather-messenger-bag-brown-brandy-fen-785-p5702,1,113,0.008849557522123894,15.849557522123893,2,1,0.5,11.5,8,0,0
/mens-c4/waxy-leather-classic-6-card-holder-wallet-brown-w-84-p5520,1,420,0.002380952380952381,16.133333333333333,2,1,0.3333333333333333,81,28,0,0
/mens-c4?page=8,1,12,0.08333333333333333,8.25,1,1,1,55,3,0,0
/mustard-t75,1,57,0.017543859649122806,11.842105263157896,1,0,0,4,5,0,0
/new-products/blue-t2,1,8,0.125,7.25,1,1,1,27,8,0,0
/purple-t10,1,115,0.008695652173913044,6.521739130434782,1,1,1,26,5,0,0
/red-t11,1,211,0.004739336492890996,10.568720379146919,1,0,0,0,3,0,0
/rust-t53,1,115,0.008695652173913044,8.486956521739131,1,0,0,0,3,0,0
/sale/gabicci-m55/one-size-t58,1,3,0.3333333333333333,21.666666666666668,1,1,1,127,9,0,0
/sale/ladies-c3/handbags-c10/sienna-de-luca-m56/navy-t49,1,3,0.3333333333333333,5.666666666666667,0,0,0,0,0,0,0
/sale/ladies-c3/ladies-jackets-coats-c181/grey-t7,1,16,0.0625,17.6875,1,0,0,0,4,0,0
/sale/ladies-c3/leather-jackets-c9/biker-styles-c78/24-t38,1,157,0.006369426751592357,20.261146496815286,0,0,0,0,0,0,0
/sale/ladies-c3/leather-jackets-c9/edward-robertson-m4/16-t34,1,58,0.017241379310344827,34.96551724137931,0,0,0,0,0,0,0
/sale/ladies-c3/sheepskin-jackets-c11/shearling-style-c111/ashwood-m1/size-10-t31,1,8,0.125,7.5,0,0,0,0,0,0,0
/sale/luggage-c7/collections-c132/trapper-m33,1,1,1,2,1,1,1,44,15,0,0
/sale/mens-c4/leather-jackets-c25/engbers-m47/xxxxl-t28,1,9,0.1111111111111111,7.555555555555555,0,0,0,0,0,0,0
/sale/mens-c4/sheepskin-jackets-c26/ashwood-m1,1,1,1,2,1,1,1,327,30,0,0
/sheepskin-c5/navy-t49,1,30,0.03333333333333333,11.566666666666666,0,0,0,0,0,0,0
/sheepskin-fur-c5/Ashwood-single-australian-sheepskin-rug-mink-p4385/s15190?utm_medium=ppc&amp;utm_term=Ashwood-single-australian-sheepskin-rug-mink-size-one-size-size-one-size-0004061700&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqsPf4eJdxeMRKtLCiBvN-kB_DRJxrB_3ROfb_0JBU7l0q89mfbiUM,1,1,1,17,0,0,0,0,0,0,0
/sheepskin-fur-c5/ashwood-double-australian-sheepskin-rug-mink-p5263,1,371,0.0026954177897574125,49.84636118598383,0,0,0,0,0,0,0
/sheepskin-fur-c5/ashwood-lucky-sheep-mink-p6016,1,99,0.010101010101010102,9.212121212121213,1,0,0,4,5,0,0
/sheepskin-fur-c5/ashwood-lucky-sheep-natural-p5274,1,69,0.014492753623188406,4.768115942028985,1,1,1,16,15,0,0
/sheepskin-fur-c5/ashwood-sheepskin-cushion-blush-p5641,1,284,0.0035211267605633804,37.33450704225352,3,2,0.6666666666666666,11.333333333333334,20,0,0
/sheepskin-fur-c5/ashwood-sheepskin-cushion-chocolate-p4369,1,10,0.1,4.2,1,1,1,15,5,0,0
/sheepskin-fur-c5/ashwood-sheepskin-cushion-duck-egg-p5645,1,249,0.004016064257028112,35.859437751004016,1,1,1,3,8,0,0
/sheepskin-fur-c5/ashwood-sheepskin-cushion-laurel-oak-p5266,1,6,0.16666666666666666,3,1,1,1,44,26,0,0
/sheepskin-fur-c5/ashwood-sheepskin-quilted-mat-mushroom-p4379,1,8,0.125,8.375,1,0,0,0,4,0,0
/sheepskin-fur-c5/ashwood-sheepskin-seat-pad-chocolate-p4380,1,155,0.0064516129032258064,48.458064516129035,0,0,0,0,0,0,0
/sheepskin-fur-c5/ashwood-sheepskin-seat-pad-mink-p4382,1,49,0.02040816326530612,27.387755102040817,1,1,1,592,56,0,0
/sheepskin-fur-c5/ashwood-single-australian-sheepskin-rug-duck-egg-p5269,1,139,0.007194244604316547,13.151079136690647,1,1,1,26,24,0,0
/sheepskin-fur-c5/ashwood-single-australian-sheepskin-rug-rosa-p4386,1,57,0.017543859649122806,12.105263157894736,1,1,1,15,5,0,0
/sheepskin-fur-c5/fenland-luxury-sheepskin-octo-rug-ivory-p6460,1,51,0.0196078431372549,32.568627450980394,1,1,1,52,10,0,0
/sheepskin-fur-c5/fenland-m10,1,797,0.0012547051442910915,5.7101631116687575,1,1,1,64,16,0,0
/sheepskin-fur-c5/fenland-m10/neutral-t103,1,16,0.0625,5.5,1,1,1,47,7,0,0
/sheepskin-fur-c5/fenland-unisex-kids-sheepskin-booties-baby-pink-cuties-p5709,1,274,0.0036496350364963502,33.57664233576642,2,2,1,91.5,23,0,0
/sheepskin-fur-c5/kids-c187/ashwood-m1/tan-t25,1,5,0.2,4.4,1,1,1,19,9,0,0
/sheepskin-fur-c5/ladies-fur-coats-c76/brown-t3,1,105,0.009523809523809525,8.561904761904762,1,0,0,0,3,0,0
/sheepskin-fur-c5/ladies-fur-coats-c76/cropped-3-4-sleeve-mink-coat-brown-tiffany-p1397,1,560,0.0017857142857142857,25.92142857142857,3,3,1,40,19,0,0
/sheepskin-fur-c5/ladies-fur-coats-c76/cropped-3-4-sleeve-mink-coat-brown-tiffany-p1397/s7010?utm_medium=ppc&amp;utm_term=estimo-cropped-3-4-sleeve-mink-coat-brown-tiffany-size-10-size-10-0002747202&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoq2c6pFvYcABKxYkZKP8ClgDFPT2PMM3TR8jwAKSKUGOYi22tgdg-Y,1,1,1,2,0,0,0,0,0,0,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/3-4-length-toscana-suede-leather-gilet-black-nekhii-p2572/s9913?utm_medium=ppc&amp;utm_term=Ashwood-3-4-length-toscana-suede-leather-gilet-black-nekhii-size-8-size-8-0003228901&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqk_wmJ7WzhMAFF2MufNwxfkZ13NEdO9kMk5L0p7wtivdzGbcXmFWg,1,1,1,4,0,0,0,0,0,0,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/reversible-toscana-suede-leather-gilet-black-black-sarnai-p2584,1,25,0.04,7,1,1,1,23,4,0,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/short-hooded-sheepskin-flying-jacket-tobacco-aster-p3041,1,277,0.0036101083032490976,17.220216606498195,0,0,0,0,0,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/classic-leather-sheepskin-coat-brown-gerald-p3057,1,500,0.002,18.01,2,1,0.5,34,9,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/hand-buffed-soft-sheepskin-pilot-jacket-brown-ginger-maxwell-p1513,1,220,0.004545454545454545,10.177272727272728,0,0,0,0,0,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/leather-sheepskin-and-padded-material-jacket-olive-brown-trap-enzo-p3051,1,419,0.002386634844868735,19.875894988066825,1,1,1,33,5,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/leather-sheepskin-flying-jacket-black-anton-p3053,1,116,0.008620689655172414,27.853448275862068,1,1,1,257,18,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/mens-classic-sheepskin-coat-black-churchill-p3358/s12483?utm_medium=ppc&amp;utm_term=Ashwood-mens-classic-sheepskin-coat-black-churchill-size-2xl-size-2xl-0003667807&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOop1yLEF0g8C9xQO-gCnyYHAtU8CAJm6XTIGp1jZHEAmq405P4p5JKk,1,1,1,1,0,0,0,0,0,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/mens-classic-sheepskin-coat-black-churchill-p3358/s12483?utm_medium=ppc&amp;utm_term=Ashwood-mens-classic-sheepskin-coat-black-churchill-size-2xl-size-2xl-0003667807&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorzWpHS8YVV4UAhWkXHtnLe1kAInC_NVC7ZJ-RMBFer3Zs1SMJyycY,1,1,1,1,0,0,0,0,0,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/mens-classic-sheepskin-coat-whisky-black-churchill-p3360,1,203,0.0049261083743842365,18.43349753694581,2,2,0.15384615384615385,0,53,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/mens-classic-sheepskin-coat-whisky-black-churchill-p3360/s12494?utm_medium=ppc&amp;utm_term=Ashwood-mens-classic-sheepskin-coat-whisky-black-churchill-size-xl-size-xl-0003670806&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopGMY3GIAD-8SLP6IhcK07tLLeKKmMLyUS8dedH8ati7Cuf89l7aW8,1,1,1,1,0,0,0,0,0,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/sheepskin-leather-flying-jacket-brown-bruce-p3080,1,267,0.003745318352059925,24.344569288389515,1,1,1,378,29,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/size-xs-t15,1,204,0.004901960784313725,21.225490196078432,1,0,0,7,4,0,0
/sheepskin-fur-c5/new-zealand-sheepskin-stool-grey-nz-stool-p5211,1,110,0.00909090909090909,20.763636363636362,1,0,0,0,3,0,0
/sheepskin-fur-c5/sheepskin-earmuffs-c186/ashwood-m1/one-size-t58,1,5,0.2,7.2,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-earmuffs-c186/fenland-m10/one-size-t41,1,40,0.025,12.45,1,0,0,9,4,0,0
/sheepskin-fur-c5/sheepskin-earmuffs-c186/fenland-sheepskin-winter-earmuffs-black-fen-205-kids-p7668,1,45,0.022222222222222223,17.133333333333333,1,1,1,9,5,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46,1,329,0.00303951367781155,36.890577507598785,3,3,0.75,53,38,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/classic-ladies-suede-sheepskin-slippers-gray-p3129,1,395,0.002531645569620253,15.217721518987341,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-8-suede-sheepskin-belt-boots-tan-p4230/s14946?utm_medium=ppc&amp;utm_term=fenland-classic-8-quot-suede-sheepskin-belt-boots-tan-size-4-size-4-0004038902&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOortMaXvcuqI-rhQeFmup-W7_a0igulf_7JYIxVuEwTPICY1J2PAymE,1,1,1,24,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-suede-sheepskin-bootie-slippers-brown-bos-slippers-p4184/s14862?utm_medium=ppc&amp;utm_term=fenland-classic-suede-sheepskin-bootie-slippers-brown-bos-slippers-size-11-12-0004023404&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOop-L9g0NTo9Nwxfzi4RwQgLt2Wx5Xzsy-XethAN_nBMOC9wKvz81Gc,1,1,1,14,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-ladies-sheepskin-sliders-leopard-suzy-p7190,1,68,0.014705882352941176,28.5,1,0,0,0,4,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-m10/brown-t3,1,104,0.009615384615384616,10.192307692307692,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/sheepskin-slippers-black-silver-ladies-booties-p4045/s14820?utm_medium=ppc&amp;utm_term=fenland-sheepskin-slippers-black-silver-ladies-booties-size-7-8-size-7-8-0003931502&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOope9rmif8Kbs8EZMUSpqNRDKshMSmeoddrU1shTHp2OlW67kBtO_Z8,1,1,1,13,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/sheepskin-slippers-black-silver-ladies-booties-p4045/s14820?utm_medium=ppc&amp;utm_term=fenland-sheepskin-slippers-black-silver-ladies-booties-size-7-8-size-7-8-0003931502&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqMlv9t66WvVNyjJrtt2BZrIZbJY3VlFMH234W1jRIiV8o_zYjVzzk,1,1,1,14,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-slippers-red-velvet-fen-ladies-p4043/s14815?utm_medium=ppc&amp;utm_term=fenland-women-apos-s-classic-suede-sheepskin-slippers-red-velvet-fen-size-3-4-0003925000&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoq39eWwLt4ror5C9CeuCnzuS_7vcLx1rrPnP-ePqLgvkAIR0l71IZ4,1,1,1,3,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-luxury-sheepskin-flip-flops-pink-fen-sff-p4182,1,508,0.001968503937007874,42.346456692913385,3,3,1,32.666666666666664,26,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/ashwood-m1/m-t17,1,27,0.037037037037037035,10.148148148148149,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/mens-suede-sheepskin-gloves-brown-db-407-p7054/s20806?utm_medium=ppc&amp;utm_term=Ashwood-mens-suede-sheepskin-gloves-brown-db-407-size-l-xl-size-l-xl-0004616902&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopEnc7bzpRXHASDTR7twW-YpdckzOmOQDd3co0KuUUjYYNkq0WQKYU,1,1,1,7,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/mens-suede-sheepskin-gloves-brown-db-407-p7054/s20806?utm_medium=ppc&amp;utm_term=Ashwood-mens-suede-sheepskin-gloves-brown-db-407-size-l-xl-size-l-xl-0004616902&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopcEvVNspKhQEmB3iJWf63U9kWRgRvwc_5kVQY1g4WQMLsPNHB7GG0,1,1,1,11,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/mens-suede-sheepskin-gloves-brown-db-407-p7054/s20806?utm_medium=ppc&amp;utm_term=Ashwood-mens-suede-sheepskin-gloves-brown-db-407-size-l-xl-size-l-xl-0004616902&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqTZcYs2U2uEkDBYibXTYd-4yGu6sd2h8wN7Zpjw9qqmtZVUR-XXe0,1,1,1,14,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/mens-suede-sheepskin-gloves-taupe-db-407-p7069,1,310,0.0032258064516129032,14,3,3,0.75,144.33333333333334,82,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/womens-leather-sheepskin-mittens-blk-l-mittens-2020-p7696,1,143,0.006993006993006993,55.40559440559441,1,1,0.5,145,20,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/womens-suede-sheepskin-gloves-taupe-db906-p7695/s22575?utm_medium=ppc&amp;utm_term=Ashwood-women-apos-s-suede-sheepskin-gloves-taupe-db906-size-s-m-size-s-m-0004081401&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooTAcEP5wTAp5SpMRDhGrhvVOIA9dIvFd7LD7pwimVYyHsx3zTZjhE,1,1,1,9,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/ashwood-felt-lined-leather-baseball-cap-brown-woodmere-p3195,1,144,0.006944444444444444,25.03472222222222,1,0,0,6,8,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/ashwood-m1/m-t17,1,2,0.5,6.5,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/ashwood-sheepskin-leather-baseball-cap-brown-gibson-p3197,1,69,0.014492753623188406,22.391304347826086,1,1,1,33,6,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/ashwood-toscana-pom-pom-sheepskin-trapper-hat-tan-anastasia-p3189,1,117,0.008547008547008548,9.461538461538462,1,1,1,13,5,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/ashwood-toscana-sheepskin-leather-headband-camel-brissa-kinona-p1522,1,49,0.02040816326530612,11.122448979591837,1,1,1,1577,330,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/classic-sheepskin-leather-pilot-hat-brown-cream-belmont-p3191,1,77,0.012987012987012988,16.376623376623378,2,3,1,163,110,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/grey-t7,1,25,0.04,8.92,1,0,0,7,4,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/ladies-luxury-leather-and-long-hair-sheepskin-hat-nut-brissa-kb-496-p4174,1,109,0.009174311926605505,31.073394495412845,1,0,0,9,5,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/ladies-luxury-leather-and-sheepskin-hat-cream-kb-496-p4172/s14789?utm_medium=ppc&amp;utm_term=Ashwood-ladies-luxury-leather-and-sheepskin-hat-cream-kb-496-size-m-size-m-0004017904&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopzhzgy2vCG9rxQjVyAFW4NihHlwW29wgI-XOqfB_Kjas7Osh7Kync,1,1,1,6,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/leather-hunting-trapper-hat-with-sheepskin-fur-tan-brn-dakota-p4416,1,235,0.00425531914893617,9.54468085106383,1,0,0,2,4,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/natural-sheepskin-winter-scarf-brown-204-p3937,1,46,0.021739130434782608,27.97826086956522,1,1,1,5,7,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/natural-winter-sheepskin-scarf-beige-204-p3935,1,111,0.009009009009009009,22.36036036036036,1,1,1,33,4,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/navy-t49,1,3,0.3333333333333333,5.333333333333333,1,1,1,22,5,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/tan-t25,1,71,0.014084507042253521,42.521126760563384,1,1,1,23,5,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/whisky-t48,1,4,0.25,23.25,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-hot-water-bottle-cover-c167/fenland-curly-wool-hot-water-bottle-beige-p7543,1,205,0.004878048780487805,17.502439024390245,2,1,0.5,5,10,0,0
/sheepskin-fur-c5/sheepskin-rugs-c57/fenland-lamb-wool-rug-bleached-ff-tibetan-p7203,1,49,0.02040816326530612,19.224489795918366,1,1,1,29,14,0,0
/sheepskin-fur-c5/sheepskin-rugs-c57/mongolian-lamb-fur-rug-pink-curly-hair-p999,1,807,0.0012391573729863693,49.182156133829,1,1,1,15,5,0,0
/sheepskin-fur-c5/tan-t25,1,101,0.009900990099009901,9.465346534653465,1,1,1,25,12,0,0
/sheepskin-fur-c5/white-t13,1,14,0.07142857142857142,26.071428571428573,0,0,0,0,0,0,0
/stone-t68,1,135,0.007407407407407408,7.185185185185185,1,0,0,6,4,0,0
/teal-t74,1,136,0.007352941176470588,14.919117647058824,1,1,1,60,5,0,0
/trapper-m33/green-t6,1,10,0.1,8,1,1,1,26,6,0,0
/virtual-tour-i32,1,6,0.16666666666666666,2.833333333333333,1,1,1,39,13,0,0
/antique-t54,0,18,0,10.833333333333334,0,0,0,0,0,0,0
/ashwood-m1/black-t1?page=4,0,1,0,14,0,0,0,0,0,0,0
/ashwood-m1/brandy-t83,0,91,0,11.494505494505495,0,0,0,0,0,0,0
/ashwood-m1/brown-t3,0,5,0,3.4,0,0,0,0,0,0,0
/ashwood-m1/brown-t3?page=15,0,16,0,7.125,0,0,0,0,0,0,0
/ashwood-m1/burgundy-t59,0,2,0,34,0,0,0,0,0,0,0
/ashwood-m1/camel-t50,0,2,0,1,0,0,0,0,0,0,0
/ashwood-m1/caramel-t104,0,3,0,3.3333333333333335,0,0,0,0,0,0,0
/ashwood-m1/chestnut-t26?page=3,0,5,0,6.4,0,0,0,0,0,0,0
/ashwood-m1/gold-t5,0,4,0,7.5,0,0,0,0,0,0,0
/ashwood-m1/green-t6,0,2,0,5,0,0,0,0,0,0,0
/ashwood-m1/ice-t88,0,3,0,6,0,0,0,0,0,0,0
/ashwood-m1/navy-t49?page=3,0,2,0,2.5,0,0,0,0,0,0,0
/ashwood-m1/olive-t55,0,4,0,8,0,0,0,0,0,0,0
/ashwood-m1/panna-cotta-t86,0,70,0,19.942857142857143,1,0,0,2,7,0,0
/ashwood-m1/pink-t9,0,10,0,10.4,0,0,0,0,0,0,0
/ashwood-m1/raspberry-t87,0,12,0,8.75,0,0,0,0,0,0,0
/ashwood-m1/red-t11,0,3,0,5.333333333333333,0,0,0,0,0,0,0
/ashwood-m1/silver-t12,0,1,0,3,0,0,0,0,0,0,0
/ashwood-m1/size-26-t39,0,7,0,12.571428571428571,0,0,0,0,0,0,0
/ashwood-m1/size-l-t18,0,4,0,3.5,0,0,0,0,0,0,0
/ashwood-m1/size-xl-t19,0,2,0,17,0,0,0,0,0,0,0
/ashwood-m1/stone-t68,0,6,0,6.166666666666667,0,0,0,0,0,0,0
/ashwood-m1/tobacco-t51,0,13,0,7.076923076923077,0,0,0,0,0,0,0
/ashwood-m1/yellow-t14,0,27,0,8.222222222222221,0,0,0,0,0,0,0
/ashwood-m1?msclkid=4957003a49361a20cb7a6249361f6c15&page=87,0,12,0,4.833333333333334,0,0,0,0,0,0,0
/ashwood-m1?page=23,0,2,0,6,0,0,0,0,0,0,0
/ashwood-m1?page=39,0,2,0,5,0,0,0,0,0,0,0
/ashwood-m1?page=49,0,1,0,7,0,0,0,0,0,0,0
/ashwood-m1?page=58,0,1,0,6,0,0,0,0,0,0,0
/ashwood-m1?page=70,0,5,0,28.6,0,0,0,0,0,0,0
/aubergine-t69,0,1,0,3,0,0,0,0,0,0,0
/basket,0,3,0,19.666666666666668,106,56,0.4307692307692308,105.55660377358491,1533,3,0
/black-friday-c164?page=5,0,3,0,9.333333333333334,0,0,0,0,0,0,0
/black-friday-c164?utm_source=112_Its_your_lucky_day_FIRST_NAME&utm_medium=email&utm_term=1073_https%3A%2F%2Fwww.leathercompany.co.uk%2Fblack-friday-c164&utm_campaign=112_Its_your_lucky_day_FIRST_NAME&page=14,0,1,0,8,0,0,0,0,0,0,0
/black-t1?page=10,0,1,0,6,0,0,0,0,0,0,0
/black-t1?page=21,0,1,0,31,0,0,0,0,0,0,0
/black-t1?page=23,0,2,0,4.5,0,0,0,0,0,0,0
/blog/are-leather-briefcases-still-fit-for-the-office/,0,7,0,7.857142857142857,0,0,0,0,0,0,0
/blog/back-school-backpacks/,0,3,0,32.66666666666667,0,0,0,0,0,0,0
/blog/back-school-backpacks/satchel-3-vin-041/,0,1,0,15,0,0,0,0,0,0,0
/blog/blossom-fashion-show-2019-west-midlands/,0,1,0,26,0,0,0,0,0,0,0
/blog/blossom-fashion-show-2019-west-midlands/breast-cancer-haven-logo/,0,1,0,10,0,0,0,0,0,0,0
/blog/cool-leather-handbags-for-professional-women/cool-leather-handbags-ashwood-bags-qvc-2-2/,0,50,0,29.96,0,0,0,0,0,0,0
/blog/estimo-new-collection/estimo-full-grain-leather-biker-jacket-syh-jumbo-black-edmonton-p1280-5591_zoom/,0,2,0,5,0,0,0,0,0,0,0
/blog/f-range-leather-luggage-collection-aura-excellence/,0,2,0,7,0,0,0,0,0,0,0
/blog/gift-guide/,0,23,0,53.04347826086956,0,0,0,0,0,0,0
/blog/handbags-every-woman-should-own/the-bridge-04420801-brown-p194-840_medium/,0,1,0,1,0,0,0,0,0,0,0
/blog/italian-leather-handbag/,0,29,0,22.137931034482758,0,0,0,0,0,0,0
