Landing page report
"March 1, 2024 - April 22, 2024"
Landing page,Mobile speed score,Mobile-friendly click rate,Valid AMP click rate,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conv. value,Conv. value / cost
https://www.leathercompany.co.uk/ladies-c3/Ashwood-three-pocket-leather-sling-bag-honey-t-75-p6791/s20143?utm_source=google&utm_medium=cpc&utm_term=Ashwood-three-pocket-leather-sling-bag-honey-t-75-size-one-size-size-one-size-0004527400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,4,441,0.91%,GBP,0.10,0.38,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/flight-bags-c118/navy-t49, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sale/ladies-c3/leather-jackets-c9/size-18-t35, --, --, --,8,392,2.04%,GBP,0.47,3.74,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/ashwood-luxury-leather-biker-jacket-veggie-tan-andriy-p6066/s18634?utm_source=google&utm_medium=cpc&utm_term=ashwood-luxury-leather-biker-jacket-veggie-tan-andriy-size-m-size-m-0004312004&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,211,0.95%,GBP,0.24,0.48,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/womens-luxury-shearling-jacket-black-cream-alayna-p5873/s18228?utm_source=google&utm_medium=cpc&utm_term=ashwood-womens-luxury-shearling-jacket-black-cream-alayna-size-12-size-12-0004271703&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,8,"1,408",0.57%,GBP,0.61,4.88,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/fenland-unisex-kids-sheepskin-booties-tan-cuties-p5716/s17631?utm_source=google&utm_medium=cpc&utm_term=fenland-unisex-kids-sheepskin-booties-tan-cuties-size-one-size-size-one-size-0004197700&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,11,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/rosea-flap-over-croc-print-real-leather-shoulder-bag-navy-croc-mc6-p6852, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/john-partridge-m37, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/khaki-t66, --, --, --,0,19,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/Ashwood-womens-leather-hobo-bag-black-leopard-j-10-p5889/s18273?utm_source=google&utm_medium=cpc&utm_term=Ashwood-womens-leather-hobo-bag-black-leopard-j-10-size-one-size-size-one-size-0004281400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,7,964,0.73%,GBP,0.26,1.82,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/luxury-sheepskin-pilot-jacket-buff-brown-nc-air-force-p5821/s18047?utm_source=google&utm_medium=cpc&utm_term=Ashwood-luxury-sheepskin-pilot-jacket-buff-brown-nc-air-force-size-size-m-0004261504&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,33,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/accessories-c27/mens-australian-hardwearing-bush-hat-brown-dundee-p3399/s12649?utm_source=google&utm_medium=cpc&utm_term=Ashwood-men-apos-s-australian-hardwearing-bush-hat-brown-dundee-size-size-xl-0003698406&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,83,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/ashwood-single-australian-sheepskin-rug-linen-p5272/s16644?utm_source=google&utm_medium=cpc&utm_term=ashwood-single-australian-sheepskin-rug-linen-size-one-size-size-one-size-0004116300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/leather-jacket-black-ruby-p485/s3045?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-black-ruby-size-20-size-20-0001383207&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,18,11.11%,GBP,0.06,0.12,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/Ashwood-handcrafted-leather-storage-trunk-indigo-se-3791-p6532/s19704?utm_source=google&utm_medium=cpc&utm_term=Ashwood-handcrafted-leather-storage-trunk-indigo-se-3791-size-one-siz-size-one-size-0004477400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,17,"1,880",0.90%,GBP,0.41,7.04,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/Ashwood-leather-biker-jacket-navy-mb139-p6293/s19153?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-navy-mb139-size-20-size-20-0004388807&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,10,"1,057",0.95%,GBP,0.90,9.02,0.00,0.00
https://www.leathercompany.co.uk/mens-c4?page=16, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/classic-style-c119/luxury-4-button-single-breasted-sheepskin-coat-black-geralt-p3747/s13633?utm_source=google&utm_medium=cpc&utm_term=estimo-luxury-3-button-single-breasted-sheepskin-coat-black-geralt-size-2xl-0003803507&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,34,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-leather-jacket-brown-jimena-p4159/s14753?utm_source=google&utm_medium=cpc&utm_term=brampton-womens-leather-jacket-brown-jimena-size-18-size-18-0001403006&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,22,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/Ashwood-leather-crossbody-bag-navy-cb-5-p7234/s21586?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-crossbody-bag-navy-cb-5-size-one-size-size-one-size-0004787000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,845,0.59%,GBP,0.90,4.50,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-raspberry-sorbet-63753-p7880/s23014?utm_source=google&utm_medium=cpc&utm_term=ashwood-real-leather-saddle-crossbody-bag-raspberry-sorbet-63753-size-size-one-size-0004934500&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,17,"2,221",0.77%,GBP,0.20,3.42,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/holdall-c15/large-leather-oily-hunter-holdall-brown-1666-p2370, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/unisex-travel-and-shopper-bag-moss-green-ruthenium-61255-01-4b-nh-p1795/s8506?utm_source=google&utm_medium=cpc&utm_term=the-bridge-unisex-travel-and-shopper-bag-moss-green-ruthenium-61255-size-one-size-0002568300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,27,3.70%,GBP,0.12,0.12,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-mandarin-collar-ladies-biker-jacket-black-awl-2003-p8130/s23688?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-mandarin-collar-ladies-biker-jacket-black-awl-2003-size-20-0005004107&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,8,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-leather-crossbody-bag-mushroom-64033-p7908/s23042?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-crossbody-bag-mushroom-64033-size-one-size-size-one-size-0004933500&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,43,4.65%,GBP,0.05,0.10,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-white-brody-p3013/s11691?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-white-brody-size-s-size-s-0003348703&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,380,0.26%,GBP,0.34,0.34,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/Ashwood-k-45-chestnut-p7240/s21592?utm_source=google&utm_medium=cpc&utm_term=Ashwood-two-section-zip-top-leather-crossbody-bag-chestnut-k-45-size-size-one-size-0004788500&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,426,0.47%,GBP,0.19,0.38,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/reversible-toscana-suede-leather-gilet-black-black-sarnai-p2584, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-side-zip-leather-biker-jacket-red-1141-p7124/s21145?utm_source=google&utm_medium=cpc&utm_term=big-7-women-apos-s-side-zip-leather-biker-jacket-red-1141-size-12-size-12-0004708703&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,11,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/Monomoi-leather-jacket-black-rayan-p6120/s18770?utm_source=google&utm_medium=cpc&utm_term=Monomoi-leather-jacket-black-rayan-size-l-size-l-0004326405&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,3,252,1.19%,GBP,0.92,2.76,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-orange-winner-p7087/s20960?utm_source=google&utm_medium=cpc&utm_term=Monomoi-mens-leather-biker-jacket-orange-winner-size-m-size-m-0004637304&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,54,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/leather-shirt-jacket-black-essex-p1504/s7322?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-shirt-jacket-black-essex-size-3xl-size-3xl-0002808708&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,11,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/cross-body-bag-c87/green-t6, --, --, --,0,106,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-red-vin-7-p6097/s18681?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-trinket-box-red-vin-7-size-one-size-size-one-size-0004317100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,15,6.67%,GBP,0.08,0.08,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/leather-jacket-black-ruby-p485/s3046?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-black-ruby-size-22-size-22-0001383208&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,57,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/accessories-c27/mens-501-leather-jeans-black-lj-501-p3340, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-three-section-cross-body-bag-black-croc-63789-croc-p6601/s19897?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-three-section-cross-body-bag-black-croc-63789-croc-si-size-one-size-0004508100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,16,"1,996",0.80%,GBP,0.55,8.85,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/backpacks-c89/the-bridge-m7, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/unisex-leather-backpack-black-mud-4555-p935/s5156?utm_source=google&utm_medium=cpc&utm_term=ashwood-unisex-leather-backpack-black-mud-4555-size-one-size-size-one-size-0002356700&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,18,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/blog/how-to-style-leather/, --, --, --,1,14,7.14%,GBP,0.24,0.24,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/size-5xl-t29, --, --, --,3,80,3.75%,GBP,0.47,1.40,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-cognac-bikex-p7163/s21395?utm_source=google&utm_medium=cpc&utm_term=Monomoi-women-apos-s-leather-biker-jacket-cognac-bikex-size-22-size-22-0004724308&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,88,2.27%,GBP,0.81,1.61,164.76,102.34
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/classic-style-c119/luxury-4-button-single-breasted-sheepskin-coat-brown-geralt-p3748/s13639?utm_source=google&utm_medium=cpc&utm_term=estimo-luxury-4-button-single-breasted-sheepskin-coat-brown-geralt-size-2xl-0003805007&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-fashion-biker-jacket-black-stefan-p7173/s21437?utm_source=google&utm_medium=cpc&utm_term=Monomoi-mens-leather-fashion-biker-jacket-black-stefan-size-s-size-s-0004730303&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,49,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/womens-detachable-hood-leather-biker-jacket-red-sofi-p7143/s21294?utm_source=google&utm_medium=cpc&utm_term=Roxbike-women-apos-s-detachable-hood-leather-biker-jacket-red-sofi-si-size-18-0004690706&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,3,475,0.63%,GBP,0.79,2.38,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-black-red-bravo-1-p7077/s20892?utm_source=google&utm_medium=cpc&utm_term=Monomoi-men-apos-s-leather-biker-jacket-black-red-bravo-1-size-l-size-l-0004628305&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,763,0.66%,GBP,0.18,0.92,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/blazer-styles-c79/ashwood-leather-short-blazer-jacket-tan-awl-1676-p8732/s24827?utm_source=google&utm_medium=cpc&utm_term=ashwood-00050653-size-16-size-16-0005065305&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,6,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-style-jacket-tan-awl-1201-p7742/s22688?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-style-jacket-tan-awl-1201-size-10-size-10-0004890502&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,120,0.83%,GBP,0.20,0.20,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/ashwood-large-vintage-leather-backpack-black-ruben-p6189/s18994?utm_source=google&utm_medium=cpc&utm_term=ashwood-large-vintage-leather-backpack-black-ruben-size-one-size-size-one-size-0004368300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,113,0.88%,GBP,0.32,0.32,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/classic-style-c119/hooded-sheepskin-flying-jacket-brown-cream-sherwood-p3077/s10964?utm_source=google&utm_medium=cpc&utm_term=fenland-hooded-sheepskin-flying-jacket-brown-cream-sherwood-size-s-size-s-0003428403&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,65,1.54%,GBP,0.12,0.12,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/Trapper-leather-jacket-oxblood-massimo-p5281/s16672?utm_source=google&utm_medium=cpc&utm_term=Trapper-leather-jacket-oxblood-massimo-size-3xl-size-3xl-0004120308&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,4,94,4.26%,GBP,0.26,1.04,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-jacket-nevada-timber-edinburgh-p235/s1269?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-jacket-nevada-timber-edinburgh-size-xs-size-xs-0001369202&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,139,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-tan-casey-p7534/s22089?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-biker-jacket-tan-casey-size-14-size-14-0004830404&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,211,0.95%,GBP,0.89,1.78,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30?page=5, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/holdall-c15/ashwood-m1/black-t1, --, --, --,0,13,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/purses-c22/ashwood-leather-rfid-secure-wallet-purse-with-zip-and-stud-closure-orange-x-30-p8668/s24655?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-rfid-secure-wallet-purse-with-zip-and-stud-closure-ora-size-one-size-0005051000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,40,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-cuff-slippers-grey-fen-lcs-p4178/s14830?utm_source=google&utm_medium=cpc&utm_term=fenland-women-apos-s-classic-suede-sheepskin-cuff-slippers-grey-fen-size-3-4-0004021900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,172,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/leather-aprons-c198/ashwood-leather-apron-brown-apron-4-p6448, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/chestnut-t26, --, --, --,0,7,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-tan-cadmar-p3687/s13165?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-biker-jacket-tan-cadmar-size-l-size-l-0003766205&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,3,134,2.24%,GBP,0.17,0.51,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-laptop-work-bag-brown-fe-05-p6742, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/suede-snake-print-long-handled-three-section-shoulder-bag-pink-62676-p3558/s12989?utm_source=google&utm_medium=cpc&utm_term=ashwood-suede-snake-print-long-handled-three-section-shoulder-bag-pink-size-one-size-0003739100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,34,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/brown-t3, --, --, --,10,832,1.20%,GBP,0.46,4.58,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ladies-leather-biker-jacket-black-perfecto-p6681, --, --, --,0,10,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/sheepskin-footwear-c46?page=3, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/mens-Ashwood-leather-gloves-black-501-p4434/s15388?utm_source=google&utm_medium=cpc&utm_term=Ashwood-mens-Ashwood-leather-gloves-black-501-size-s-size-s-0000323903&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,10,369,2.71%,GBP,0.18,1.75,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/leather-cushions-c69/Ashwood-sheepskin-cushion-grey-p4370/s15175?utm_source=google&utm_medium=cpc&utm_term=Ashwood-sheepskin-cushion-grey-size-one-size-size-one-size-0004060600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,204,0.98%,GBP,0.56,1.11,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/leather-jacket-green-agnus-p263/s1540?utm_source=google&utm_medium=cpc&utm_term=Ashwood-agnus-green-leather-jacket-size-12-size-12-0001238503&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,136,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/size-5xl-t29, --, --, --,0,6,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/leather-duffle-leather-coat-black-app-brienne-p3725/s13460?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-duffle-leather-coat-black-app-brienne-size-10-size-10-0000456302&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,93,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/Monomoi-ladies-leather-side-zip-biker-jacket-orange-wendy-p6169/s18957?utm_source=google&utm_medium=cpc&utm_term=Monomoi-ladies-leather-side-zip-biker-jacket-orange-wendy-size-20-size-20-0004361807&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,588,0.85%,GBP,1.43,7.17,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-biker-jacket-vin-timber-lola-p5624/s17398?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-vin-timber-lola-size-22-size-22-0004188608&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,7,752,0.93%,GBP,0.22,1.56,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/womens-leather-biker-jacket-coffee-2810-p6175/s18976?utm_source=google&utm_medium=cpc&utm_term=ashwood-womens-leather-biker-jacket-coffee-2810-size-10-size-10-0004365302&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,20,"2,568",0.78%,GBP,0.21,4.28,27.00,6.31
https://www.leathercompany.co.uk/gift-accessories-c8/ladies-gloves-c38/leather-gloves-tan-401-p290/s1775?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-gloves-401-tan-size-s-size-s-0000204903&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,6,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/tan-t25, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/3-4-styles-c91/womens-knee-length-belted-fashion-leather-coat-light-grey-nancy-2-p7171/s21430?utm_source=google&utm_medium=cpc&utm_term=Monomoi-womens-knee-length-belted-fashion-leather-coat-light-grey-nan-size-18-0004747406&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,48,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-orange-bikex-p7164/s21400?utm_source=google&utm_medium=cpc&utm_term=Monomoi-women-apos-s-leather-biker-jacket-orange-bikex-size-16-size-16-0004725505&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,40,2.50%,GBP,0.40,0.40,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/womens-leather-belts-c208/womens-croc-print-leather-belt-with-gold-metal-pin-buckle-tan-c-99-p7211/s21541?utm_source=google&utm_medium=cpc&utm_term=Ashwood-women-apos-s-croc-print-leather-belt-with-gold-metal-pin-buckl-size-l-0004783105&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,16,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-real-leather-crossbody-bag-black-62879-p7866/s23000?utm_source=google&utm_medium=cpc&utm_term=ashwood-real-leather-crossbody-bag-black-62879-size-one-size-size-one-size-0004927600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-black-awl-blazer-p7637/s22487?utm_source=google&utm_medium=cpc&utm_term=ashwood-womens-leather-fashion-single-breasted-blazer-black-awl-blaze-size-16-0004857705&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,76,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/pocket-crossbody-bags-c176/real-leather-crossbody-smartphone-bag-brown-st-2231-p8606/s24590?utm_source=google&utm_medium=cpc&utm_term=ashwood-real-leather-crossbody-smartphone-bag-brown-st-2231-size-one-size-one-size-0005045200&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,79,1.27%,GBP,0.21,0.21,0.00,0.00
