,Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Conversions,Ad revenue,Date
173,/mens-c4/leather-jackets-c25/leather-coat-timber-brontes-p252/s9555?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,87,75,0.7425742574257426,62.28735632183908,1034,0,0,010-2023
174,/home-living-c65/leather-stools-c67/fenland-sheepskin-pouffe-stool-natural-ff-pouffe-p7539/s22115?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,105,74,0.6727272727272727,34.266666666666666,1121,1,0,010-2023
175,/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-short-leather-blazer-jacket-black-ballina-p3272/s11852?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,105,74,0.6788990825688074,43.42857142857143,998,0,0,010-2023
176,/mens-c4/footwear-c153,7,326,0.0214723926380368,32.40490797546012,91,74,0.7789473684210526,57.05494505494506,881,0,0,010-2023
177,/mens-c4/man-bags-briefcases-c12/ashwood-mens-double-clasp-laptop-satchel-chestnut-vt-jasper-p662/s4129?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,88,74,0.8043478260869565,67.375,931,1,0,010-2023
178,/ladies-c3/leather-biker-jacket-timber-britney-p5621/s17372?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,91,73,0.7934782608695652,54.76923076923077,1265,2,0,010-2023
179,/ladies-c3/womens-nubuck-leather-fitted-gilet-brown-rider-p5779/s17837?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,99,73,0.7087378640776699,46.91919191919192,1002,0,0,010-2023
180,/ladies-c3/womens-flap-over-leather-cross-body-bag-navy-ela-1495-p5531/s17135?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,97,72,0.7346938775510204,52.27835051546392,894,0,0,010-2023
181,/luggage-c7/extra-large-leather-travel-holdall-chestnut-vt-2081-p4362/s15155?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,113,72,0.5669291338582677,57.24778761061947,951,1,0,010-2023
182,/sale/handbags-c6/ashwood-m1,12,899,0.0133481646273637,41.2202447163515,78,72,0.8571428571428571,95.8974358974359,1022,1,0,010-2023
183,/sheepskin-fur-c5/sheepskin-hats-c56,60,3623,0.0165608611647805,18.632900910847365,92,72,0.75,50.60869565217392,949,2,0,010-2023
184,/luggage-c7/wash-toiletry-bags-c55/mens-leather-canvas-hanging-toiletry-bag-tan-crum-7010-p4425/s15331?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,88,71,0.7717391304347826,36.86363636363637,971,1,0,010-2023
185,/mens-c4/man-bags-briefcases-c12/ashwood-mens-leather-washbag-chestnut-vt-2012-p590/s4057?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,90,71,0.7244897959183674,66.25555555555556,937,3,0,010-2023
186,/gift-accessories-c8/leather-aprons-c198/ashwood-leather-apron-brown-apron-1-p6445/s19595?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,98,70,0.6306306306306306,27.816326530612244,663,0,0,010-2023
187,/home-living-c65/decorative-ornaments-c193/handmade-large-leather-footstool-in-hippo-shape-tan-la2-hippo-p7651/s22521?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,99,70,0.6542056074766355,40.17171717171717,818,0,0,010-2023
188,/mens-c4/luxury-leather-belt-and-wallet-gift-set-tan-gs-1250-p6127/s18810?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,104,70,0.6666666666666666,28.33653846153846,856,1,0,010-2023
189,/handbags-c6/ashwood-m1,3,2461,0.0012190166598943,5.936204794798862,85,69,0.69,118.0470588235294,1349,0,0,010-2023
190,/handbags-c6/ashwood-m1/burgundy-t59,97,13265,0.007312476441764,10.132076894082171,93,69,0.71875,26.827956989247312,763,0,0,010-2023
191,/home-living-c65/cast-iron-replica-royal-mail-er-mailbox-red-di-3729-p7646/s22516?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,120,69,0.5564516129032258,26.891666666666666,651,0,0,010-2023
192,/ladies-c3/leather-jackets-c9/biker-styles-c78,28,15062,0.0018589828708006,20.655092285221087,100,69,0.5798319327731093,101.21,1682,0,0,010-2023
193,/ladies-c3/leather-jackets-c9/burgundy-t59,100,57605,0.0017359604201024,7.062893846020311,119,69,0.5390625,43.83193277310925,1181,0,0,010-2023
194,/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-black-zelda-p1241/s6309?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,107,69,0.6160714285714286,33.19626168224299,732,0,0,010-2023
195,/mens-c4/sheepskin-jackets-c26/buffed-sheepskin-coat-brown-emelio-p808/s4354?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,93,69,0.6571428571428571,95.19354838709675,1139,0,0,010-2023
196,/ladies-c3/leather-jackets-c9/navy-t49,80,29106,0.0027485741771456,6.596578025149454,76,68,0.8095238095238095,62.828947368421055,859,0,0,010-2023
197,/mens-c4/man-bags-briefcases-c12/washbags-c114/vintage-leather-luxury-wash-bag-with-tubular-mouth-opening-tan-seb-p2937/s10368?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,106,68,0.6415094339622641,45.264150943396224,828,3,0,010-2023
198,/mens-c4/sheepskin-jackets-c26/mens-leather-sheepskin-gilet-whisky-cream-saxon-p3362/s12506?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,75,68,0.8717948717948718,77.73333333333333,1364,1,0,010-2023
199,/sheepskin-fur-c5/sheepskin-hats-c56/trapper-hat-with-sheepskin-fur-olive-aspen-p3187/s11540?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,84,67,0.7701149425287356,48.13095238095238,822,1,0,010-2023
200,/gift-accessories-c8/footwear-c39,5,848,0.0058962264150943,35.259433962264154,76,66,0.825,62.13157894736842,724,1,0,010-2023
201,/ladies-c3/14-card-rfid-protected-xl-leather-purse-denim-blue-s-4-p6722/s20052?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,99,66,0.6470588235294118,33.13131313131313,749,0,0,010-2023
202,/ladies-c3/skirts-jeans-c74/jeans-trousers-c128/skinny-fit-leather-and-lycra-leggings-black-lilly-p2978/s10464?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,96,66,0.66,24.0625,595,1,0,010-2023
203,/luggage-c7/ashwood-hampstead-travel-range-c137/ashwood-leather-rucksack-tan-harvey-p1349/s6844?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,85,66,0.717391304347826,89.03529411764706,1151,1,0,010-2023
204,/ladies-c3/leather-jackets-c9/gillian-duffle-leather-coat-brown-app-p90/s634?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,77,65,0.7386363636363636,67.97402597402598,991,0,0,010-2023
205,/ladies-c3/michigan-leather-note-and-coin-rfid-purse-black-m-05-p6674/s19980?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,97,65,0.6310679611650486,36.74226804123711,781,2,0,010-2023
206,/mens-c4/leather-jackets-c25/full-grain-leather-jacket-syh-jumbo-black-petros-p1281,101,3629,0.0278313585009644,13.220997519977956,86,65,0.7222222222222222,57.674418604651166,947,0,0,010-2023
207,/mens-c4/leather-jackets-c25/ashwood-m1,92,4906,0.0187525479005299,15.795556461475744,82,64,0.7032967032967034,56.28048780487805,866,0,0,010-2023
208,/mens-c4/man-bags-briefcases-c12/vintage-a4-messenger-bag-rust-7995-p677/s4144?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,87,64,0.5714285714285714,42.0,725,0,0,010-2023
209,/gift-accessories-c8,0,400,0.0,36.2325,82,63,0.7078651685393258,136.71951219512195,1169,0,0,010-2023
210,/ladies-c3/3-4-double-breasted-leather-trench-coat-tan-gla-kinvara-p5388/s16870?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,87,63,0.6847826086956522,25.367816091954023,703,0,0,010-2023
211,/ladies-c3/toscana-suede-leather-gilet-honey-kashmina-p6679/s19995?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,95,63,0.6428571428571429,40.6,1178,0,0,010-2023
212,/mens-c4/man-bags-briefcases-c12/mens-triple-gusset-heavy-duty-leather-briefcase-brown-tum-gareth-p939/s5160?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,89,63,0.6494845360824743,39.91011235955056,987,0,0,010-2023
213,/ladies-c3/ashwood-zip-top-leather-cross-body-bag-royal-blue-sb-buckle-p6058/s18617?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,78,62,0.7380952380952381,73.16666666666667,1080,0,0,010-2023
214,/mens-c4/leather-jackets-c25/leather-jacket-black-edinburgh-p233,5,1958,0.0025536261491317,10.066394279877423,123,62,0.4052287581699346,72.13821138211382,2220,1,0,010-2023
215,/mens-c4/man-bags-briefcases-c12/leather-briefcase-cognac-vt-8190-p123/s845?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,82,62,0.6813186813186813,52.71951219512195,788,1,0,010-2023
216,/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/womens-sheepskin-coat-biscuit-tan-florence-p3022/s10638?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,78,62,0.7469879518072289,64.85897435897436,1153,0,0,010-2023
217,/ladies-c3/14-card-rfid-protected-large-leather-purse-navy-s1-p6706/s20036?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,78,61,0.6703296703296703,40.43589743589744,811,1,0,010-2023
218,/ladies-c3/ashwood-three-pocket-leather-sling-bag-honey-t-75-p6791/s20143?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,71,61,0.7721518987341772,47.309859154929576,653,0,0,010-2023
219,/ladies-c3/ashwood-vintage-leather-trunk-green-vin-18-p6083/s18667?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,76,61,0.7625,55.25,842,0,0,010-2023
220,/ladies-c3/sheepskin-fingerless-patch-mittens-tan-p734-p6677/s19988?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,79,61,0.7261904761904762,45.822784810126585,1128,2,0,010-2023
221,/luggage-c7/manbags-briefcases-c64,23,2418,0.0095119933829611,17.052522746071133,70,61,0.8026315789473685,127.5,988,0,0,010-2023
222,/map/leather-company-solihull,46,1379,0.0333575054387237,12.749818709209572,65,60,0.8450704225352113,150.13846153846154,1285,1,0,010-2023
223,/mens-c4/leather-jackets-c25/leather-jacket-timber-edinburgh-p235,6,824,0.0072815533980582,15.3252427184466,85,60,0.4724409448818897,96.2,1853,3,0,010-2023
224,/mens-c4/man-bags-briefcases-c12/briefcases-c112,22,12674,0.0017358371469149,11.115196465204356,84,60,0.6818181818181818,69.94047619047619,1256,0,0,010-2023
225,/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-suede-sheepskin-bootie-slippers-brown-bos-slippers-p4184/s14862?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,81,60,0.7142857142857143,76.18518518518519,869,0,0,010-2023
226,/ladies-c3/ladies-classic-leather-biker-jacket-black-roisin-p4331/s15072?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,86,59,0.6413043478260869,41.75581395348837,660,0,0,010-2023
227,/ladies-c3/leather-biker-jacket-navy-lola-p5468/s17051?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,77,59,0.7283950617283951,34.25974025974026,869,0,0,010-2023
228,/mens-c4/man-bags-briefcases-c12/ashwood-luggage-mens-leather-flight-bag-brown-crum-8341-p317/s1820?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,74,59,0.6781609195402298,52.608108108108105,844,0,0,010-2023
229,/register,0,0,0.0,0.0,94,59,0.4957983193277311,81.91489361702128,1266,2,0,010-2023
230,/brampton-m25,15,826,0.0181598062953995,15.383777239709444,73,58,0.7733333333333333,44.83561643835616,717,0,0,010-2023
231,/delivery-returns-i5,14,270,0.0518518518518518,9.940740740740742,86,58,0.5686274509803921,121.44186046511628,1521,5,0,010-2023
232,/ladies-c3/leather-biker-jacket-burgundy-lola-p5466/s17030?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,85,58,0.6373626373626373,52.35294117647059,1173,0,0,010-2023
233,/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s1262?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,67,58,0.7945205479452054,84.64179104477611,1080,0,0,010-2023
234,/mens-c4/leather-jackets-c25/size-3xl-t27,41,3095,0.0132471728594507,16.682067851373183,67,58,0.8285714285714286,126.61194029850746,1110,0,0,010-2023
235,/mens-c4/man-bags-briefcases-c12/backpacks-c116/michigan-leather-backpack-cognac-m-51-p3972/s14397?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,70,58,0.7837837837837838,69.52857142857142,727,0,0,010-2023
236,/ladies-c3/womens-leather-jacket-mid-brown-liana-p3268/s11830?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,80,57,0.6951219512195121,94.6375,1306,0,0,010-2023
237,/ladies-c3/womens-sheepskin-gloves-pink-db-801-p6562/s19789?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,69,57,0.8142857142857143,81.68115942028986,1094,4,0,010-2023
238,/mens-c4/leather-jackets-c25/blazer-styles-c98/two-button-leather-blazer-timber-vito-p3930/s14168?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,95,57,0.6,43.48421052631579,982,0,0,010-2023
239,/ladies-c3/leather-biker-jacket-tan-lola-p5469/s17054?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,78,56,0.691358024691358,63.76923076923077,1099,0,0,010-2023
240,/ladies-c3/womens-medium-leather-wallet-purse-mandarin-s3-p6717/s20047?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,72,56,0.7671232876712328,45.02777777777778,935,0,0,010-2023
241,/mens-c4/man-bags-briefcases-c12/ashwood-mens-small-vintage-leather-travel-bag-rust-7993-p675/s4142?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,62,56,0.835820895522388,56.096774193548384,672,0,0,010-2023
242,/mens-c4/mens-nappa-leather-detachable-double-collar-jacket-cognac-trap-ryan-p5801/s17960?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,82,56,0.6363636363636364,86.1219512195122,1174,0,0,010-2023
243,/mens-c4/sheepskin-jackets-c26/pilot-style-c120/hand-buffed-soft-sheepskin-pilot-jacket-brown-cream-maxwell-p1512/s7377?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,74,56,0.6666666666666666,69.35135135135135,1042,0,0,010-2023
244,/sheepskin-fur-c5/sheepskin-footwear-c46/sheepskin-slippers-chestnut-ladies-booties-p4046/s14822?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,74,56,0.7567567567567568,65.27027027027027,914,0,0,010-2023
245,/gift-accessories-c8/purses-c36/ashwood-m1,29,1785,0.0162464985994397,29.14565826330532,97,55,0.5445544554455446,61.91752577319588,1087,0,0,010-2023
246,/ladies-c3/ashwood-large-leather-holdall-tan-g-30-p6230/s19035?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,75,55,0.5288461538461539,57.306666666666665,813,0,0,010-2023
247,/ladies-c3/ashwood-leather-travel-bag-brown-fe04-p6741/s20071?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,61,55,0.8208955223880597,112.3934426229508,902,1,0,010-2023
248,/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-tan-ruby-p3203/s11599?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,77,55,0.7051282051282052,51.98701298701299,892,0,0,010-2023
249,/home-living-c65,8,221,0.0361990950226244,28.176470588235293,72,54,0.6666666666666666,119.98611111111111,965,0,0,010-2023
250,/ladies-c3/14-card-rfid-protected-large-leather-purse-two-tone-tan-s1-p6708/s20038?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,68,54,0.7397260273972602,83.22058823529412,1006,0,0,010-2023
251,/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tan-florence-p849/s4672?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,73,54,0.72,52.93150684931507,1083,0,0,010-2023
252,/ladies-c3/womens-medium-leather-wallet-purse-poppy-red-s3-p6719/s20049?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,71,54,0.75,85.12676056338029,1057,3,0,010-2023
253,/mens-c4/leather-body-warmer-cognac-massimo-gillet-1-p4348/s15127?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,68,54,0.7714285714285715,68.97058823529412,836,0,0,010-2023
254,/ladies-c3/ashwood-zip-top-leather-cross-body-bag-yellow-sb-buckle-p6064/s18623?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,67,53,0.6973684210526315,86.83582089552239,1257,1,0,010-2023
255,/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-black-zelda-p1241/s6304?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,84,53,0.6309523809523809,26.202380952380956,503,0,0,010-2023
256,/ladies-c3/long-length-sheepskin-coat-brown-brissa-3581-p5741/s17722?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,77,53,0.6625,58.87012987012987,911,0,0,010-2023
257,/map,31,1764,0.0175736961451247,10.359977324263038,84,53,0.4907407407407407,80.35714285714286,1079,0,0,010-2023
258,/gift-accessories-c8/ladies-gloves-c38,21,4536,0.0046296296296296,36.05798059964727,73,52,0.65,78.71232876712328,840,2,0,010-2023
259,/ladies-c3/14-card-rfid-protected-large-leather-purse-poppy-red-s1-p6707/s20037?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,64,52,0.7878787878787878,47.75,533,1,0,010-2023
260,/ladies-c3/womens-medium-leather-wallet-purse-black-s3-p6715/s20045?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,79,52,0.6341463414634146,29.60759493670886,557,1,0,010-2023
261,/mens-c4/mens-waistcoats-c58/all-leather-buckle-waistcoat-black-g-n-w-coat-p4155/s14714?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,70,52,0.5977011494252874,36.58571428571429,604,0,0,010-2023
262,/sheepskin-fur-c5/mens-sheepskin-jackets-c35/sheepskin-coat-whisky-denver-p1514/s7529?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,59,52,0.8253968253968254,70.64406779661017,788,0,0,010-2023
263,/home-living-c65/ashwood-handcrafted-leather-storage-trunk-cognac-se-3859-p6533/s19705?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,68,51,0.6986301369863014,68.6029411764706,688,1,0,010-2023
264,/ladies-c3/ashwood-luxury-leather-desk-set-chestnut-gs-1298-p5751/s17742?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,71,51,0.6986301369863014,34.929577464788736,603,0,0,010-2023
265,/ladies-c3/leather-jackets-c9/casual-styles-c124/leather-duffle-leather-coat-mid-brown-app-brienne-p3726/s13474?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,76,51,0.6538461538461539,90.98684210526316,969,0,0,010-2023
266,/ladies-c3/leather-jackets-c9/green-t6,75,9360,0.0080128205128205,9.273076923076925,75,51,0.6623376623376623,46.52,813,0,0,010-2023
267,/luggage-c7/mens-leather-suit-carrier-brown-harper-p594/s4061?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,64,51,0.7285714285714285,34.890625,504,0,0,010-2023
268,/mens-c4/leather-jackets-c25/blazer-styles-c98/two-button-leather-blazer-timber-vito-p3930/s14175?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,73,51,0.6710526315789473,53.45205479452055,975,0,0,010-2023
269,/mens-c4/leather-jackets-c25/leather-jacket-timber-edinburgh-p235/s1274?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,60,51,0.8095238095238095,64.9,703,0,0,010-2023
270,/mens-c4/sheepskin-jackets-c26/pilot-style-c120/mens-luxury-shearling-biker-flying-jacket-brown-cream-torsten-p3381/s12599?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,69,51,0.6891891891891891,42.68115942028985,684,0,0,010-2023
271,/handbags-c6/ashwood-c30/vintage-leather-cross-body-shoulder-bag-brandy-g22-p3613/s13044?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,59,50,0.847457627118644,44.13559322033898,656,0,0,010-2023
272,/ladies-c3/skirts-jeans-c74/jeans-trousers-c128,36,4546,0.0079190497140343,24.173559172899253,67,50,0.704225352112676,60.76119402985075,630,0,0,010-2023
273,/luggage-c7/ashwood-womans-gift-travel-set-teal-p6221/s19026?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,87,50,0.5681818181818182,17.632183908045977,562,0,0,010-2023
274,/mens-c4/leather-jackets-c25/leather-hooded-bomber-jacket-black-addison-p943/s5171?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,78,50,0.6097560975609756,35.69230769230769,700,0,0,010-2023
275,/handbags-c6/cross-body-bag-c87/vintage-small-leather-travel-shoulder-bag-honey-tan-g24-p3700/s13278?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,62,49,0.7538461538461538,95.40322580645162,1182,1,0,010-2023
276,/home-living-c65/leather-sofa-chairs-c71/ashwood-sindhi-butterfly-chair-tan-kddpc-001-p7504/s22032?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,65,49,0.6805555555555556,30.723076923076924,431,0,0,010-2023
277,/ladies-c3/ashwood-womens-croc-7-card-large-leather-purse-green-c-05-p5997/s18482?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,64,49,0.7313432835820896,73.78125,893,1,0,010-2023
278,/ladies-c3/ashwood-womens-long-handle-leather-shopper-bag-mandarin-62320-p6657/s19956?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,62,49,0.7313432835820896,59.87096774193548,827,0,0,010-2023
279,/ladies-c3/ashwood-zip-top-leather-cross-body-bag-two-tone-tan-sb-buckle-p6062/s18621?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,70,49,0.6282051282051282,99.8,1463,1,0,010-2023
280,/ladies-c3/mini-leather-shoulder-bag-navy-aj-630-p4352/s15140?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,54,49,0.7903225806451613,85.5925925925926,731,2,0,010-2023
281,/ladies-c3/natural-sheepskin-hot-water-bottle-cover-ochre-hw-bottle-cover-p5255/s16625?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,65,49,0.7313432835820896,38.09230769230769,671,0,0,010-2023
282,/mens-c4/leather-jackets-c25/leather-biker-jacket-black-soltau-p238/s1303?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,73,49,0.6125,58.04109589041096,792,0,0,010-2023
283,/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s2674?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,56,49,0.875,88.78571428571429,861,0,0,010-2023
284,/new-products,1,257,0.0038910505836575,3.626459143968872,60,49,0.5384615384615384,70.78333333333333,838,1,0,010-2023
285,/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-tan-63028-p5620/s17369?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,65,48,0.7384615384615385,58.35384615384616,1119,0,0,010-2023
286,/ladies-c3/ashwood-two-section-leather-tote-bag-green-c-52-p5415/s16930?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,69,48,0.6075949367088608,51.17391304347826,662,2,0,010-2023
287,/luggage-c7/wash-toiletry-bags-c55/leather-canvas-hanging-toiletry-bag-brown-tum-7010-p1588/s7648?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,61,48,0.75,43.14754098360656,876,2,0,010-2023
288,/mens-c4/leather-jackets-c25/leather-coat-timber-brontes-p252/s1449?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,57,48,0.8275862068965517,61.05263157894737,673,0,0,010-2023
289,/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-ginger-leo-p101/s765?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,69,48,0.6575342465753424,28.014492753623188,639,0,0,010-2023
290,/sheepskin-fur-c5/ashwood-sheepskin-seat-pad-ivory-p4381/s15186?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,56,48,0.8,35.964285714285715,695,1,0,010-2023
291,/about-us-i1,22,521,0.0422264875239923,9.942418426103648,87,47,0.5108695652173914,101.9080459770115,1355,2,0,010-2023
292,/ladies-c3/leather-biker-jacket-green-lola-p5467/s17039?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,57,47,0.8103448275862069,58.280701754385966,747,1,0,010-2023
293,/mens-c4/fenland-classic-mens-suede-sheepskin-slippers-tan-beige-p4098/s14891?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,71,47,0.6103896103896104,28.3943661971831,890,0,0,010-2023
294,/mens-c4/fenland-mens-nubuck-leather-jacket-brown-carter-p5769/s17774?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,69,47,0.6527777777777778,48.3768115942029,671,0,0,010-2023
295,/mens-c4/sheepskin-gilet-camel-antique-norden-p3680/s13129?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,63,47,0.7121212121212122,72.58730158730158,875,0,0,010-2023
296,/ladies-c3/fur-coats-c77/belted-rex-rabbit-fur-coat-brown-montana-p1407/s7026?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,59,46,0.7301587301587301,46.1864406779661,612,0,0,010-2023
297,/ladies-c3/ladies-leather-jacket-ivory-serefina-p6001/s18488?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,74,46,0.5897435897435898,36.972972972972975,689,0,0,010-2023
298,/ladies-c3/sheepskin-jackets-c11/fur-poncho-blue-sian-p832/s4536?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,57,46,0.7540983606557377,35.19298245614035,532,0,0,010-2023
299,/ladies-c3/skirts-jeans-c74/leather-pencil-skirt-black-linn-p1467/s7234?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,64,46,0.6865671641791045,42.203125,471,0,0,010-2023
300,/mens-c4/leather-jackets-c25/leather-bomber-jacket-tan-danny-p950/s5255?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,68,46,0.6388888888888888,62.35294117647059,720,0,0,010-2023
301,/mens-c4/leather-jackets-c25/leather-coat-timber-brontes-p252/s2409?cid=GBP&glCurrency=GBP&glCountry=GB,0,0,0.0,0.0,64,46,0.71875,79.765625,853,1,0,010-2023
