Product Stock Listing,,,,,,,,,,,,,,,,,,
Branches,"Ashwood Handbags,",,"Fenland,",,"leather company,",,"Solihull LC,",,"Wholesale Customers,",,,,,,,,,
AL FRANCO,,,,,,,,,,,,,,,,,,
NO SEASON,,,,,,,,,,,,,,,,,,
Style,,Colour,,,,Size,,Description,,,Category,,PLU,Unit Cost,Unit Retail,Units,Total Cost,Total Retail
5704,,TAN,,,,3XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004939008,90.00,245.00,2,180.00,490.00
5704,,TAN,,,,4XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004939009,90.00,265.00,2,180.00,530.00
5704,,TAN,,,,5XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004939010,90.00,285.00,2,180.00,570.00
5704,,TAN,,,,6XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004939011,90.00,305.00,2,180.00,610.00
5704,,wax burgandy,,,,XS,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940502,90.00,225.00,1,90.00,225.00
5704,,wax burgandy,,,,S,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940503,90.00,225.00,1,90.00,225.00
5704,,wax burgandy,,,,M,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940504,90.00,225.00,2,180.00,450.00
5704,,wax burgandy,,,,L,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940505,90.00,225.00,2,180.00,450.00
5704,,wax burgandy,,,,XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940506,90.00,225.00,1,90.00,225.00
5704,,wax burgandy,,,,2XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940507,90.00,225.00,2,180.00,450.00
5704,,wax burgandy,,,,3XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940508,90.00,245.00,2,180.00,490.00
5704,,wax burgandy,,,,4XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940509,90.00,265.00,2,180.00,530.00
5704,,wax burgandy,,,,5XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940510,90.00,285.00,2,180.00,570.00
5704,,wax burgandy,,,,6XL,,MENS BLOUSON SHEEP,,,MENS JACKETS,,0004940511,90.00,305.00,2,180.00,610.00
5833,,BLACK,,,,XS,,MEN BOMBER,,,MENS JACKETS,,0001942802,59.00,159.00,0,0.00,0.00
5833,,BLACK,,,,S,,MEN BOMBER,,,MENS JACKETS,,0001942803,59.00,159.00,0,0.00,0.00
5833,,BLACK,,,,M,,MEN BOMBER,,,MENS JACKETS,,0001942804,59.00,159.00,0,0.00,0.00
5833,,BLACK,,,,L,,MEN BOMBER,,,MENS JACKETS,,0001942805,59.00,159.00,0,0.00,0.00
5833,,BLACK,,,,XL,,MEN BOMBER,,,MENS JACKETS,,0001942806,59.00,159.00,0,0.00,0.00
5833,,BLACK,,,,2XL,,MEN BOMBER,,,MENS JACKETS,,0001942807,59.00,159.00,0,0.00,0.00
5833,,BLACK,,,,3XL,,MEN BOMBER,,,MENS JACKETS,,0001942808,59.00,179.00,0,0.00,0.00
5833,,BROWN,,,,XS,,MEN BOMBER,,,MENS JACKETS,,0001925802,59.00,159.00,0,0.00,0.00
5833,,BROWN,,,,S,,MEN BOMBER,,,MENS JACKETS,,0001925803,59.00,159.00,0,0.00,0.00
5833,,BROWN,,,,M,,MEN BOMBER,,,MENS JACKETS,,0001925804,59.00,159.00,0,0.00,0.00
5833,,BROWN,,,,L,,MEN BOMBER,,,MENS JACKETS,,0001925805,59.00,159.00,0,0.00,0.00
5833,,BROWN,,,,XL,,MEN BOMBER,,,MENS JACKETS,,0001925806,59.00,159.00,0,0.00,0.00
5833,,BROWN,,,,2XL,,MEN BOMBER,,,MENS JACKETS,,0001925807,59.00,159.00,0,0.00,0.00
5833,,GRAY,,,,XS,,MEN BOMBER,,,MENS JACKETS,,0001920202,59.00,159.00,0,0.00,0.00
5833,,GRAY,,,,S,,MEN BOMBER,,,MENS JACKETS,,0001920203,59.00,159.00,0,0.00,0.00
5833,,GRAY,,,,M,,MEN BOMBER,,,MENS JACKETS,,0001920204,59.00,159.00,0,0.00,0.00
5833,,GRAY,,,,L,,MEN BOMBER,,,MENS JACKETS,,0001920205,59.00,159.00,0,0.00,0.00
5833,,GRAY,,,,XL,,MEN BOMBER,,,MENS JACKETS,,0001920206,59.00,159.00,0,0.00,0.00
5833,,GRAY,,,,2XL,,MEN BOMBER,,,MENS JACKETS,,0001920207,59.00,159.00,0,0.00,0.00
5833,,LT.GRAY,,,,XS,,MEN BOMBER,,,MENS JACKETS,,0001923002,59.00,159.00,0,0.00,0.00
5833,,LT.GRAY,,,,S,,MEN BOMBER,,,MENS JACKETS,,0001923003,59.00,159.00,0,0.00,0.00
5833,,LT.GRAY,,,,M,,MEN BOMBER,,,MENS JACKETS,,0001923004,59.00,159.00,0,0.00,0.00
5833,,LT.GRAY,,,,L,,MEN BOMBER,,,MENS JACKETS,,0001923005,59.00,159.00,0,0.00,0.00
5833,,LT.GRAY,,,,XL,,MEN BOMBER,,,MENS JACKETS,,0001923006,59.00,159.00,0,0.00,0.00
5833,,LT.GRAY,,,,2XL,,MEN BOMBER,,,MENS JACKETS,,0001923007,59.00,159.00,0,0.00,0.00
5833,,LT.TAN,,,,XS,,MEN BOMBER,,,MENS JACKETS,,0001945602,59.00,159.00,0,0.00,0.00
5833,,LT.TAN,,,,S,,MEN BOMBER,,,MENS JACKETS,,0001945603,59.00,159.00,0,0.00,0.00
5833,,LT.TAN,,,,M,,MEN BOMBER,,,MENS JACKETS,,0001945604,59.00,159.00,0,0.00,0.00
5833,,LT.TAN,,,,L,,MEN BOMBER,,,MENS JACKETS,,0001945605,59.00,159.00,0,0.00,0.00
5833,,LT.TAN,,,,XL,,MEN BOMBER,,,MENS JACKETS,,0001945606,59.00,159.00,0,0.00,0.00
5833,,LT.TAN,,,,2XL,,MEN BOMBER,,,MENS JACKETS,,0001945607,59.00,159.00,0,0.00,0.00
5833,,TAN,,,,XS,,MEN BOMBER,,,MENS JACKETS,,0001944202,59.00,159.00,0,0.00,0.00
5833,,TAN,,,,S,,MEN BOMBER,,,MENS JACKETS,,0001944203,59.00,159.00,0,0.00,0.00
5833,,TAN,,,,M,,MEN BOMBER,,,MENS JACKETS,,0001944204,59.00,159.00,0,0.00,0.00
5833,,TAN,,,,L,,MEN BOMBER,,,MENS JACKETS,,0001944205,59.00,159.00,0,0.00,0.00
5833,,TAN,,,,XL,,MEN BOMBER,,,MENS JACKETS,,0001944206,59.00,159.00,0,0.00,0.00
5833,,TAN,,,,2XL,,MEN BOMBER,,,MENS JACKETS,,0001944207,59.00,159.00,0,0.00,0.00
5833,,TAN,,,,3XL,,MEN BOMBER,,,MENS JACKETS,,0001944208,59.00,179.00,0,0.00,0.00
5868,,BLACK/NAP,,,,XS,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340702,55.00,159.00,1,55.00,159.00
5868,,BLACK/NAP,,,,S,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340703,55.00,159.00,0,0.00,0.00
5868,,BLACK/NAP,,,,M,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340704,55.00,159.00,0,0.00,0.00
5868,,BLACK/NAP,,,,L,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340705,55.00,159.00,0,0.00,0.00
5868,,BLACK/NAP,,,,XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340706,55.00,159.00,0,0.00,0.00
5868,,BLACK/NAP,,,,2XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340707,55.00,159.00,1,55.00,159.00
5868,,BLACK/NAP,,,,3XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340708,55.00,179.00,15,825.00,"2,685.00"
5868,,BLACK/NAP,,,,4XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340709,55.00,199.00,1,55.00,199.00
5868,,BLACK/NAP,,,,5XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340710,55.00,219.00,0,0.00,0.00
5868,,BLACK/NAP,,,,6XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340711,55.00,239.00,0,0.00,0.00
5868,,BLACK/NAP,,,,7XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340712,55.00,259.00,0,0.00,0.00
5868,,BLACK/NAP,,,,8XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0000340713,55.00,279.00,0,0.00,0.00
5868,,GRAY,,,,S,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003315103,55.00,159.00,0,0.00,0.00
5868,,GRAY,,,,M,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003315104,55.00,159.00,0,0.00,0.00
5868,,GRAY,,,,L,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003315105,55.00,159.00,0,0.00,0.00
5868,,GRAY,,,,XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003315106,55.00,159.00,0,0.00,0.00
5868,,GRAY,,,,2XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003315107,55.00,159.00,1,55.00,159.00
5868,,GRAY,,,,3XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003315108,55.00,179.00,2,110.00,358.00
5868,,GRAY,,,,4XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003315109,55.00,199.00,4,220.00,796.00
5868,,GRAY,,,,5XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003315110,55.00,219.00,4,220.00,876.00
5868,,MID BROWN,,,,L,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003313605,55.00,159.00,0,0.00,0.00
5868,,MID BROWN,,,,2XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003313607,55.00,159.00,0,0.00,0.00
5868,,MID BROWN,,,,3XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003313608,55.00,179.00,0,0.00,0.00
5868,,MID BROWN,,,,4XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003313609,55.00,199.00,2,110.00,398.00
5868,,MID BROWN,,,,5XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0003313610,55.00,219.00,1,55.00,219.00
5868,,TAN,,,,S,,MENS BOMBER SHEEP,,,MENS JACKETS,,0004153103,55.00,159.00,1,55.00,159.00
5868,,TAN,,,,M,,MENS BOMBER SHEEP,,,MENS JACKETS,,0004153104,55.00,159.00,0,0.00,0.00
5868,,TAN,,,,L,,MENS BOMBER SHEEP,,,MENS JACKETS,,0004153105,55.00,159.00,0,0.00,0.00
5868,,TAN,,,,XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0004153106,55.00,159.00,1,55.00,159.00
5868,,TAN,,,,2XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0004153107,55.00,159.00,0,0.00,0.00
5868,,TAN,,,,3XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0004153108,55.00,179.00,1,55.00,179.00
5868,,TAN,,,,4XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0004153109,55.00,199.00,2,110.00,398.00
5868,,TAN,,,,5XL,,MENS BOMBER SHEEP,,,MENS JACKETS,,0004153110,55.00,219.00,2,110.00,438.00
5927 box,,COGNAC,,,,10,,ladies box,,,LADIES JACKETS,,0005036302,235.00,599.00,0,0.00,0.00
5928,,BROWN,,,,12,,ladies duffle sheepskin,,,LADIES S/SKIN,,0005026703,295.00,739.99,0,0.00,0.00
5928,,NAVY,,,,10,,ladies duffle sheepskin,,,LADIES S/SKIN,,0005027902,295.00,739.99,0,0.00,0.00
5928,,NAVY,,,,12,,ladies duffle sheepskin,,,LADIES S/SKIN,,0005027903,295.00,739.99,0,0.00,0.00
5991,,BRANDY,,,,NA,,classic card wallet,,,WALLETS,,0004804600,0.00,24.95,7,0.00,174.65
5991,,COPPER BROWN,,,,NA,,classic card wallet,,,WALLETS,,0004026100,0.00,24.95,7,0.00,174.65
5991,,TAN,,,,NA,,classic card wallet,,,WALLETS,,0004804700,0.00,24.95,7,0.00,174.65
5993,,BRANDY,,,,NA,,classic card holder,,,WALLETS,,0004804400,0.00,19.95,11,0.00,219.45
5993,,COPPER BROWN,,,,NA,,classic card holder,,,WALLETS,,0004026300,0.00,19.95,4,0.00,79.80
5993,,TAN,,,,NA,,classic card holder,,,WALLETS,,0004804500,0.00,19.95,11,0.00,219.45
5994,,COPPER BROWN,,,,NA,,classic card wallet,,,WALLETS,,0004026000,0.00,24.95,5,0.00,124.75
5995,,BRANDY,,,,NA,,key ring,,,ACCESSORIES,,0004804200,0.00,4.95,3,0.00,14.85
5995,,COPPER BROWN,,,,NA,,key ring,,,ACCESSORIES,,0004026200,0.00,4.95,0,0.00,0.00
5995,,TAN,,,,NA,,key ring,,,ACCESSORIES,,0004804300,0.00,4.95,7,0.00,34.65
5996,,BRANDY,,,,NA,,luggage tag,,,ACCESSORIES,,0004806100,0.00,9.95,16,0.00,159.20
5996,,COPPER BROWN,,,,NA,,luggage tag,,,ACCESSORIES,,0004026400,0.00,9.95,14,0.00,139.30
5996,,TAN,,,,NA,,luggage tag,,,ACCESSORIES,,0004806200,0.00,9.95,11,0.00,109.45
6001,,BLACK,,,,M,,mens gloves,,,GLOVES,,0003975104,0.00,49.99,0,0.00,0.00
6001,,BLACK,,,,L,,mens gloves,,,GLOVES,,0003975105,0.00,49.99,0,0.00,0.00
6001,,BLACK,,,,XL,,mens gloves,,,GLOVES,,0003975106,0.00,49.99,0,0.00,0.00
6001,,BROWN,,,,S,,mens gloves,,,GLOVES,,0003976603,0.00,49.99,1,0.00,49.99
6001,,BROWN,,,,M,,mens gloves,,,GLOVES,,0003976604,0.00,49.99,0,0.00,0.00
6001,,BROWN,,,,L,,mens gloves,,,GLOVES,,0003976605,0.00,49.99,0,0.00,0.00
6001,,BROWN,,,,XL,,mens gloves,,,GLOVES,,0003976606,0.00,49.99,0,0.00,0.00
6001,,LT TAN,,,,M,,mens gloves,,,GLOVES,,0003978104,0.00,49.99,0,0.00,0.00
6001,,LT TAN,,,,L,,mens gloves,,,GLOVES,,0003978105,0.00,49.99,0,0.00,0.00
6001,,LT TAN,,,,XL,,mens gloves,,,GLOVES,,0003978106,0.00,49.99,0,0.00,0.00
6001,,TAN,,,,L,,mens gloves,,,GLOVES,,0003979605,0.00,49.99,0,0.00,0.00
60252,,BLACK,,,,NA,,handbag,,,HANDBAGS,,0003213200,46.00,139.00,4,184.00,556.00
60252,,PANNA COTTA,,,,NA,,handbag,,,HANDBAGS,,0003213500,46.00,139.00,23,"1,058.00","3,197.00"
60252,,RASPBERRY,,,,NA,,handbag,,,HANDBAGS,,0003213400,46.00,139.00,0,0.00,0.00
60252,,TAN,,,,NA,,handbag,,,HANDBAGS,,0003213300,46.00,139.00,3,138.00,417.00
6051280,,BRIDGE,,,,ONE SIZE,,small shoulder bag,,,HANDBAGS,,0004990900,0.00,99.00,35,0.00,"3,465.00"
6052666,,BLACK,,,,NA,,handbag,,,HANDBAGS,,0004118300,12.00,89.99,0,0.00,0.00
6052666,,BRIDGE,,,,NA,,handbag,,,HANDBAGS,,0004118400,12.00,89.99,2,24.00,179.98
6052666,,NAVY,,,,NA,,handbag,,,HANDBAGS,,0004118500,12.00,89.99,1,12.00,89.99
6052666,,RED,,,,NA,,handbag,,,HANDBAGS,,0004118600,12.00,89.99,20,240.00,"1,799.80"
6052667,,BLACK,,,,NA,,handbag,,,HANDBAGS,,0004117900,12.00,79.99,0,0.00,0.00
6052667,,BRIDGE,,,,NA,,handbag,,,HANDBAGS,,0004118000,12.00,79.99,1,12.00,79.99
6052667,,NAVY,,,,NA,,handbag,,,HANDBAGS,,0004118100,12.00,79.99,3,36.00,239.97
6052667,,RED,,,,NA,,handbag,,,HANDBAGS,,0004118200,12.00,79.99,1,12.00,79.99
6052680,,HONEY,,,,ONE SIZE,,side bag,,,HANDBAGS,,0004804000,0.00,110.00,82,0.00,"9,020.00"
60660-A,,BLACK,,,,NA,,COW FOSSIL,,,HANDBAGS,,0001519000,23.00,139.00,2,46.00,278.00
60918,,BLACK,,,,NA,,CLUTCH BAG/SIDE BAG,,,HANDBAGS,,0003268900,0.00,59.99,2,0.00,119.98
60918,,PEWTER,,,,NA,,CLUTCH BAG/SIDE BAG,,,HANDBAGS,,0003269000,0.00,59.99,28,0.00,"1,679.72"
61300,,PANNA COTTA,,,,NA,,bum bag,,,HANDBAGS,,0003270600,0.00,79.00,2,0.00,158.00
61319,,BLACK,,,,NA,,BIG HANDBAG/HOLDALL,,,HANDBAGS,,0003269100,0.00,139.00,0,0.00,0.00
61319,,GREEN,,,,NA,,BIG HANDBAG/HOLDALL,,,HANDBAGS,,0004145500,0.00,139.00,0,0.00,0.00
61319,,RASPBERRY,,,,NA,,BIG HANDBAG/HOLDALL,,,HANDBAGS,,0003269200,0.00,139.00,0,0.00,0.00
61319,,TAN,,,,NA,,BIG HANDBAG/HOLDALL,,,HANDBAGS,,0003269300,0.00,139.00,0,0.00,0.00
61356,,BLACK,,,,NA,,side flat bag,,,HANDBAGS,,0003439800,0.00,59.99,0,0.00,0.00
61356,,NAVY,,,,NA,,side flat bag,,,HANDBAGS,,0003790600,0.00,59.99,0,0.00,0.00
61357,,BLACK,,,,NA,,sidebag,,,HANDBAGS,,0003763100,0.00,69.99,0,0.00,0.00
61359,,BLACK,,,,NA,,side bag,,,HANDBAGS,,0003763000,0.00,69.99,0,0.00,0.00
614,,BROWN,,,,8,,LADIES BLAZER STYLE,,,LADIES JACKETS,,0001310401,63.00,159.00,1,63.00,159.00
614,,CAMEL,,,,20,,LADIES BLAZER STYLE,,,LADIES JACKETS,,0003865707,63.00,179.00,1,63.00,179.00
614,,STONE,,,,12,,LADIES BLAZER STYLE,,,LADIES JACKETS,,0003864503,63.00,159.00,0,0.00,0.00
614,,TAN/SNU,,,,8,,LADIES BLAZER STYLE,,,LADIES JACKETS,,0003863301,63.00,159.00,1,63.00,159.00
614,,TAN/SNU,,,,12,,LADIES BLAZER STYLE,,,LADIES JACKETS,,0003863303,63.00,159.00,1,63.00,159.00
614,,TAN/SNU,,,,14,,LADIES BLAZER STYLE,,,LADIES JACKETS,,0003863304,63.00,159.00,1,63.00,159.00
614 TASKANA,,BLACK,,,,10,,S/SKIN BRISSA FUR,,,LADIES S/SKIN,,0000720902,170.00,425.00,2,340.00,850.00
614 TASKANA,,BLACK,,,,12,,S/SKIN BRISSA FUR,,,LADIES S/SKIN,,0000720903,170.00,425.00,2,340.00,850.00
614 TASKANA,,BLACK,,,,16,,S/SKIN BRISSA FUR,,,LADIES S/SKIN,,0000720905,170.00,425.00,0,0.00,0.00
614 TASKANA,,BLACK,,,,18,,S/SKIN BRISSA FUR,,,LADIES S/SKIN,,0000720906,170.00,425.00,0,0.00,0.00
614 TASKANA,,BROWN,,,,14,,S/SKIN BRISSA FUR,,,LADIES S/SKIN,,0001387704,170.00,425.00,1,170.00,425.00
61403,,BRANDY,,,,NA,,small bag,,,HANDBAGS,,0004024500,0.00,59.99,0,0.00,0.00
61403,,NUT,,,,NA,,small bag,,,HANDBAGS,,0004024600,0.00,59.99,0,0.00,0.00
61410,,BLK/LEOPARD,,,,NA,,ashwood bag,,,HANDBAGS,,0003740000,0.00,79.00,3,0.00,237.00
61410,,BORDUEX,,,,NA,,ashwood bag,,,HANDBAGS,,0003739900,0.00,79.00,41,0.00,"3,239.00"
61410,,BURGANDY,,,,NA,,ashwood bag,,,HANDBAGS,,0005080500,0.00,79.00,0,0.00,0.00
61410,,NAVY,,,,NA,,ashwood bag,,,HANDBAGS,,0005077500,0.00,79.00,19,0.00,"1,501.00"
61511,,ICE,,,,NA,,LADIES BAG,,,HANDBAGS,,0002298400,10.00,125.00,0,0.00,0.00
61511 Z,,ICE ZEBRA,,,,NA,,ashwood bags,,,HANDBAGS,,0003740200,0.00,90.00,5,0.00,450.00
61540,,ICE,,,,NA,,LADIES BAGS,,,HANDBAGS,,0002296400,20.00,125.00,0,0.00,0.00
61540,,LYCHEE,,,,NA,,LADIES BAGS,,,HANDBAGS,,0002296500,20.00,125.00,0,0.00,0.00
61540,,MUSHROOM,,,,NA,,LADIES BAGS,,,HANDBAGS,,0002296300,20.00,125.00,0,0.00,0.00
61550,,BLACK,,,,NA,,handbag/sidebag,,,HANDBAGS,,0003270400,0.00,89.99,7,0.00,629.93
61550,,BURGANDY,,,,NA,,handbag/sidebag,,,HANDBAGS,,0003270500,0.00,89.99,4,0.00,359.96
61578,,BURGANDY,,,,NA,,ashwood handbag,,,HANDBAGS,,0003738600,0.00,120.00,0,0.00,0.00
61578,,KHAKI,,,,NA,,ashwood handbag,,,HANDBAGS,,0003738500,0.00,120.00,0,0.00,0.00
61619,,BLACK,,,,NA,,LADIES BAG,,,HANDBAGS,,0002297400,10.00,105.00,0,0.00,0.00
61619,,ICE,,,,NA,,LADIES BAG,,,HANDBAGS,,0002297600,10.00,105.00,0,0.00,0.00
61619,,LYCHEE,,,,NA,,LADIES BAG,,,HANDBAGS,,0002297500,10.00,105.00,0,0.00,0.00
61619,,MUSHROOM,,,,NA,,LADIES BAG,,,HANDBAGS,,0002297700,10.00,105.00,0,0.00,0.00
61619,,TAN,,,,NA,,LADIES BAG,,,HANDBAGS,,0002297800,10.00,105.00,0,0.00,0.00
61634,,ICE,,,,NA,,LADIES BAG,,,HANDBAGS,,0002299600,10.00,99.00,0,0.00,0.00
61634,,MUSHROOM,,,,NA,,LADIES BAG,,,HANDBAGS,,0002299500,10.00,99.00,0,0.00,0.00
61634,,TAN,,,,NA,,LADIES BAG,,,HANDBAGS,,0002299700,10.00,99.00,0,0.00,0.00
61637,,BLACK,,,,NA,,ashwood bag,,,HANDBAGS,,0003740300,0.00,90.00,2,0.00,180.00
61637,,BLK/ZEBRA,,,,NA,,ashwood bag,,,HANDBAGS,,0003740400,0.00,90.00,3,0.00,270.00
61637,,BURGANDY,,,,NA,,ashwood bag,,,HANDBAGS,,0003740500,0.00,90.00,3,0.00,270.00
61637 Z,,ICE ZEBRA,,,,NA,,ashwood bag,,,HANDBAGS,,0003740600,0.00,90.00,0,0.00,0.00
61639,,BLK/ZEBRA,,,,NA,,LADIES BAGS,,,HANDBAGS,,0003737100,10.00,120.00,0,0.00,0.00
61639,,BURGANDY,,,,NA,,LADIES BAGS,,,HANDBAGS,,0003737200,10.00,120.00,4,40.00,480.00
61639 Z,,ICE ZEBRA,,,,NA,,ashwood bag,,,HANDBAGS,,0003737300,0.00,120.00,9,0.00,"1,080.00"
61648,,BLACK,,,,NA,,handbag,,,HANDBAGS,,0003224800,42.00,120.00,0,0.00,0.00
61648,,BURGANDY,,,,NA,,handbag,,,HANDBAGS,,0004320300,42.00,120.00,8,336.00,960.00
61648,,NAVY,,,,NA,,handbag,,,HANDBAGS,,0003224900,42.00,120.00,0,0.00,0.00
61648,,PANNA COTTA,,,,NA,,handbag,,,HANDBAGS,,0003225000,42.00,120.00,0,0.00,0.00
61652,,LYCHEE,,,,NA,,LADIES BAGS,,,HANDBAGS,,0002296800,10.00,105.00,3,30.00,315.00
61669,,MUSHROOM,,,,NA,,SIDEBAG,,,HANDBAGS,,0003216900,22.00,59.99,0,0.00,0.00
61678,,PEWTER,,,,NA,,sidebag,,,HANDBAGS,,0003270300,0.00,69.99,0,0.00,0.00
61678,,RED,,,,NA,,sidebag,,,HANDBAGS,,0003270200,0.00,69.99,0,0.00,0.00
617,,BLACK,,,,XS,,LADIES GLOVES,,,GLOVES,,0000295902,12.95,24.99,1,12.95,24.99
617,,BLACK,,,,S,,LADIES GLOVES,,,GLOVES,,0000295903,12.95,24.99,0,0.00,0.00
617,,PURPLE,,,,S,,LADIES GLOVES,,,GLOVES,,0000298703,12.95,24.99,1,12.95,24.99
617,,PURPLE,,,,M,,LADIES GLOVES,,,GLOVES,,0000298704,12.95,24.99,1,12.95,24.99
617,,PURPLE,,,,L,,LADIES GLOVES,,,GLOVES,,0000298705,12.95,24.99,1,12.95,24.99
617,,RED,,,,S,,LADIES GLOVES,,,GLOVES,,0000297303,12.95,24.99,1,12.95,24.99
617,,RED,,,,M,,LADIES GLOVES,,,GLOVES,,0000297304,12.95,24.99,0,0.00,0.00
61718,,BLACK,,,,NA,,BACKPACK,,,HANDBAGS,,0003216600,43.00,139.00,0,0.00,0.00
61718,,BURGANDY,,,,NA,,BACKPACK,,,HANDBAGS,,0003750800,43.00,139.00,0,0.00,0.00
61718,,GRAY,,,,NA,,BACKPACK,,,HANDBAGS,,0003750900,43.00,139.00,0,0.00,0.00
61720,,DEEP BLUE,,,,NA,,ashwood bag,,,HANDBAGS,,0003747300,0.00,79.00,0,0.00,0.00
61720,,navy/mustard,,,,NA,,ashwood bag,,,HANDBAGS,,0005077900,0.00,89.99,20,0.00,"1,799.80"
61753,,BLACK,,,,ONE SIZE,,handbag ruksac,,,HANDBAGS,,0005078600,0.00,129.00,17,0.00,"2,193.00"
61867,,BLACK,,,,NA,,HANDBAG,,,HANDBAGS,,0003217300,32.00,99.00,0,0.00,0.00
61867,,DEEP BLUE,,,,NA,,HANDBAG,,,HANDBAGS,,0003217500,32.00,99.00,3,96.00,297.00
61867,,RED,,,,NA,,HANDBAG,,,HANDBAGS,,0003217400,32.00,99.00,0,0.00,0.00
61871,,BLK/LYCHEE,,,,NA,,HANDBAG,,,HANDBAGS,,0003217600,30.00,75.00,0,0.00,0.00
61911,,ORANGE,,,,NA,,handbag,,,HANDBAGS,,0003224400,30.00,79.00,0,0.00,0.00
61911,,PANNA COTTA,,,,NA,,handbag,,,HANDBAGS,,0003224500,30.00,79.00,10,300.00,790.00
61914,,BRANDY,,,,NA,,oversize flap over x body,,,HANDBAGS,,0004025500,0.00,54.99,0,0.00,0.00
61914,,GOLD,,,,NA,,oversize flap over x body,,,HANDBAGS,,0003555200,0.00,99.00,0,0.00,0.00
61914,,NUT,,,,NA,,oversize flap over x body,,,HANDBAGS,,0004025600,0.00,54.99,0,0.00,0.00
61914,,PEACH,,,,NA,,side bag,,,HANDBAGS,,0003555400,0.00,99.00,0,0.00,0.00
61914,,SILVER,,,,NA,,side bag,,,HANDBAGS,,0003555300,0.00,99.00,0,0.00,0.00
61915,,AVI,,,,NA,,small backpack bag,,,HANDBAGS,,0003185000,0.00,89.99,0,0.00,0.00
61915,,BLACK,,,,NA,,small backpack bag,,,HANDBAGS,,0003749400,0.00,89.99,0,0.00,0.00
61915,,BLK/CROC,,,,NA,,small backpack bag,,,HANDBAGS,,0003935800,0.00,89.99,0,0.00,0.00
61915,,BLUSH,,,,NA,,small backpack bag,,,HANDBAGS,,0003749500,0.00,89.99,5,0.00,449.95
61915,,BLUSH CROC,,,,NA,,small backpack bag,,,HANDBAGS,,0003935700,0.00,89.99,0,0.00,0.00
61915,,BONE,,,,NA,,small backpack bag,,,HANDBAGS,,0003186300,0.00,89.99,0,0.00,0.00
61915,,BRICK,,,,NA,,small backpack bag,,,HANDBAGS,,0003184900,0.00,89.99,0,0.00,0.00
61915,,DK PEACH,,,,NA,,small backpack bag,,,HANDBAGS,,0003185600,0.00,89.99,0,0.00,0.00
61915,,FOSSIL SILVER,,,,NA,,small backpack bag,,,HANDBAGS,,0003185900,0.00,89.99,0,0.00,0.00
61915,,FUCHSIA,,,,NA,,small backpack bag,,,HANDBAGS,,0003185400,0.00,89.99,0,0.00,0.00
61915,,ICE,,,,NA,,small backpack bag,,,HANDBAGS,,0003186200,0.00,89.99,0,0.00,0.00
61915,,ICE GREY CROC,,,,NA,,small backpack bag,,,HANDBAGS,,0003935600,0.00,89.99,4,0.00,359.96
61915,,NAVY DENIM,,,,NA,,small backpack bag,,,HANDBAGS,,0003185100,0.00,89.99,0,0.00,0.00
