Landing page,Sessions,Users,New users,Engagement rate,Average engagement time per session,Conversions,Total revenue
/mens-c4/luxury-sheepskin-pilot-jacket-buff-brown-nc-air-force-p5821,5,5,2,0,9.4,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-a4-ipad-pocket-leather-messenger-bag-brown-tum-benjamin-p657,5,5,4,0.8,149.6,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-double-clasp-laptop-satchel-brown-tum-jasper-p661,5,4,3,0.8,47,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-vintage-leather-tablet-sleeve-clutch-bag-rust-7991-p673/s4140,5,4,2,0.8,19.8,0,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/black-t1,5,4,4,0.8,15.8,0,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/suede-and-leather-luxury-backpack-navy-tucker-p4324,5,5,3,0.2,125.2,0,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/unisex-mayfair-hi-veg-leather-backpack-tempo-brown-8144-p4023,5,4,1,0.6,25.4,0,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/vintage-oily-hunter-leather-backpack-brown-kane-p3244/s11741,5,4,4,0.2,128.6,0,0
/mens-c4/man-bags-briefcases-c12/briefcases-c112/vintage-oily-hunter-leather-briefcase-brown-walter-p3254,5,5,3,0.6,22.8,0,0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/ashwood-m1,5,5,4,0.8,213.4,0,0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/black-t1,5,5,3,0.8,46.8,0,0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/michigan-leather-body-bag-cognac-m-52-p3974/s14399,5,5,3,0.4,50.8,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/medium-luxury-leather-ipad-work-bag-chestnut-k-46-p7326,5,5,5,1,201,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/medium-luxury-leather-ipad-work-bag-chestnut-k-46-p7326/s21729,5,5,5,0.8,16.4,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/mens-luxury-leather-15inch-laptop-work-bag-black-baker-p3237,5,5,5,0.6,30.4,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/unisex-michigan-leather-body-bag-cognac-m-69-p4008,5,5,3,0.6,73.8,0,0
/mens-c4/man-bags-briefcases-c12/leather-vintage-laptop-work-bag-brandy-g-34-p3812,5,4,2,0.4,10,0,0
/mens-c4/man-bags-briefcases-c12/mens-3-pocket-medium-leather-messenger-bag-black-4552-p654,5,5,3,0.4,263.6,1,70
/mens-c4/man-bags-briefcases-c12/mens-leather-backpack-rucksack-brown-p611,5,4,3,0.4,11.4,0,0
/mens-c4/man-bags-briefcases-c12/mens-leather-ipad-messenger-bag-brown-crum-8342-p315,5,5,2,0.6,112.8,0,0
/mens-c4/man-bags-briefcases-c12/mens-leather-laptop-messenger-bag-black-crum-8343-p296,5,5,1,0.4,205.6,0,0
/mens-c4/man-bags-briefcases-c12/mens-leather-washbag-black-vt-2080-p152/s874,5,5,5,0.6,24.8,0,0
/mens-c4/man-bags-briefcases-c12/toiletry-bags-c117/ashwood-m1,5,4,4,0.8,65.4,0,0
/mens-c4/man-bags-briefcases-c12/washbags-c114/vintage-oily-hanging-leather-wash-bag-tweed-liam-wb-p6235,5,1,1,0,0,0,0
/mens-c4/mens-ashwood-leather-gloves-brown-501-p4435/s15402,5,4,2,0.4,13.6,0,0
/mens-c4/mens-diamond-quilted-leather-gilet-olive-m-15-vest-p6874,5,5,4,0.6,8.4,0,0
/mens-c4/mens-diamond-quilted-leather-gilet-olive-m-15-vest-p6874/s20397,5,3,2,0.6,28,0,0
/mens-c4/mens-leather-belts-c49/ashwood-mens-leather-belt-navy-ab-02-p3125,5,5,5,0.8,40.4,0,0
/mens-c4/mens-leather-chino-belt-tan-mb-102-p5824/s18059,5,4,4,0.4,33.4,0,0
/mens-c4/mens-leather-hooded-bomber-jacket-tan-addison-p5462,5,5,1,0.2,27,0,0
/mens-c4/mens-leather-jacket-oxblood-mink-p5283,5,4,1,0.4,79.6,0,0
/mens-c4/mens-leather-sheepskin-gloves-nap-black-db-709-p6559,5,4,2,0.4,183.8,1,52.97
/mens-c4/mens-leather-washbag-black-gb-milo-p6356/s19306,5,2,2,0.2,0,0,0
/mens-c4/mens-waistcoats-c58/mens-leather-embossed-laced-waistcoat-black-eagle-biker-waistcoat-p3319/s12260,5,4,3,0.2,5.4,0,0
/mens-c4/sheepskin-jackets-c26/mens-sheepskin-flying-jacket-kestane-hunter-p8028,5,4,3,0.2,31.6,0,0
/mens-c4/sheepskin-jackets-c26/pilot-style-c120/mens-luxury-shearling-biker-flying-jacket-brown-cream-torsten-p3381,5,5,3,0.8,98.4,0,0
/mens-c4/sheepskin-jackets-c26/pilot-style-c120/mens-luxury-shearling-biker-flying-jacket-brown-cream-torsten-p3381/s12602,5,3,3,0,1.6,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-gray-hektor-p894,5,5,4,0.8,89.6,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-gray-hektor-p894/s5090,5,4,2,0.4,18.6,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brown-cream-leo-p955/s5307,5,5,5,0.4,28.6,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-ginger-luan-p102,5,5,2,0.4,125.6,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-mouse-cotton-hunter-p105/s806,5,4,0,0.4,18,0,0
/mens-c4/sheepskin-jackets-c26/vegetable-lambskin-leather-and-sheepskin-lined-single-breasted-coat-malik-p2261/s9162,5,4,2,0.8,63,0,0
/mens-c4/suede-bomber-jacket-brown-jacks-hill-p5380/s16841,5,5,5,0.4,41.6,0,0
/mens-c4/trapper-mens-nappa-leather-jacket-black-joshua-p5796,5,3,0,0.6,96.2,0,0
/mens-c4/trapper-mens-nappa-leather-jacket-red-brown-jason-p5802/s17929,5,5,2,0.8,44,0,0
/mens-c4/trapper-mens-nappa-leather-jacket-red-brown-joshua-p5797,5,5,3,0.8,37,0,0
/mens-c4/two-button-leather-blazer-grey-capone-p1359/s6934,5,5,3,0.8,52,0,0
/mens-c4/vintage-biker-leather-jacket-tan-kelly-p3691,5,4,0,0,43.6,0,0
/newsletter,5,4,2,0.2,0.6,0,0
/sheepskin-fur-c5/ashwood-double-australian-sheepskin-rug-rosa-p5265/s16637,5,5,3,0.8,21.8,0,0
/sheepskin-fur-c5/ashwood-sheepskin-cushion-cypress-p5644/s17477,5,4,2,1,24.2,0,0
/sheepskin-fur-c5/fenland-sheepskin-pouffe-stool-ivory-ff-pouffe-p6462/s19626,5,5,4,0.6,38.4,0,0
/sheepskin-fur-c5/ladies-fur-coats-c76/estimo-raccoon-and-rex-rabbit-cropped-sleeve-jacket-dark-brown-kisa-p1468/s7237,5,1,0,1,6.6,0,0
/sheepskin-fur-c5/ladies-fur-coats-c76/mongolian-style-gold-studded-leather-and-long-haired-fur-trim-coat-black-zenabia-p2612/s10041,5,5,5,0.4,12.4,0,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/double-collar-leather-gilet-lilac-orchid-pegasus-p1534,5,5,1,0.2,0.4,0,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/sheepskin-coat-gray-florence-p1735/s8453,5,5,3,0.2,2.2,0,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/size-20-t36,5,4,1,0.8,147.8,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/leather-sheepskin-and-padded-material-jacket-olive-brown-trap-enzo-p3051,5,5,3,0.4,37.6,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/size-xl-t19,5,5,4,1,68.8,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/classic-ladies-suede-sheepskin-slippers-chestnut-p3128/s11265,5,5,4,0.2,5.4,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-suede-sheepskin-bootie-slippers-brown-bos-slippers-p4184,5,5,2,0.6,80.8,1,49.98
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-ladies-sheepskin-sliders-leopard-suzy-p7190/s21501,5,5,4,0.6,80.6,1,55
/sheepskin-fur-c5/sheepskin-footwear-c46/sheepskin-slippers-chestnut-ladies-booties-p4046,5,4,3,0.6,16,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/fenland-m10,5,5,3,1,223.4,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/mens-suede-sheepskin-gloves-brown-db-407-p7054/s20806,5,3,2,0.4,10.6,1,44.98
/sheepskin-fur-c5/sheepskin-gloves-c28/womens-leather-sheepskin-mittens-blk-l-mittens-2020-p7696/s22577,5,4,2,0.4,10,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/classic-sheepskin-leather-pilot-hat-brn-white-belmont-p4400,5,2,0,0.2,38.2,0,0
/sheepskin-fur-c5/womens-luxury-shearling-jacket-black-blk-alayna-p3378/s12574,5,4,3,0.4,52.4,0,0
//handbags-c6/ashwood-c30/vintage-small-leather-travel-shoulder-bag-black-g24-p3618/s13049,4,2,0,0.5,3.5,0,0
//ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-12-card-leather-purse-honey-tan-g-42-p4076/s14537,4,1,1,0.75,17.5,0,0
//ladies-c3/leather-backpack-black-4555-tfc-p5744/s17735,4,1,1,0.25,36.25,0,0
//ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-cognac-essen-p2348/s9541,4,2,0,0,2.25,0,0
//ladies-c3/purses-c22/8-card-zip-around-rfid-protected-large-leather-purse-tan-z-70-p6993/s20742,4,1,1,0.25,12,0,0
//ladies-c3/sheepskin-jackets-c11/reversible-toscana-suede-leather-gilet-black-kashmina-p3075/s10952,4,2,0,1,46.25,0,0
//ladies-c3/womens-leather-biker-jacket-coffee-2810-p6175/s18980,4,4,2,0.25,11.5,0,0
//luggage-c7/collections-c132/small-columbian-leather-travel-bag-black-8142-p1596/s7660,4,2,0,1,0.5,0,0
//luggage-c7/holdall-c15/large-vintage-leather-travel-holdall-tan-jayden-p4213/s14921,4,4,2,0.5,18.25,0,0
//mens-c4/man-bags-briefcases-c12/washbags-c114/vintage-leather-luxury-wash-bag-with-tubular-mouth-opening-tan-seb-p2937/s10368,4,2,1,0,0,0,0
/camel-t50,4,4,3,0.25,4.75,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-3-in-1-leather-cream-cloth-and-delicate-cream-cleaning-kit-complete-leather-care-gift-set-p2646/s10077,4,4,3,0.5,2.5,0,0
/gift-accessories-c8/gift-sets-c188/leather-passport-cover-card-holder-gift-set-brown-gs-1280-p7450,4,4,4,1,11.5,0,0
/gift-accessories-c8/key-rings-c63/sheepskin-boot-key-ring-brown-nap-p3403,4,4,2,0.25,34.25,0,0
/gift-accessories-c8/leather-aprons-c198/unisex-cross-back-leather-apron-black-odell-p3236,4,3,3,1,47.25,0,0
/gift-accessories-c8/mens-gloves-c37/extra-slim-sheepskin-leather-fingerless-glove-black-brissa-logan-p4010,4,4,4,0.5,11.75,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-710-p175,4,3,2,0.5,95.75,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-711-c-p3923,4,4,2,0.25,69,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-gb-520-p7279/s21631,4,4,4,0,0,0,0
/gift-accessories-c8/mens-leather-belts-c50/black-t1,4,4,4,0.5,62,0,0
/gift-accessories-c8/mens-leather-belts-c50/suede-and-leather-luxury-travel-bum-bag-tan-billy-p4313/s15034,4,4,2,0.5,221.5,0,0
/gift-accessories-c8/purses-c36/blue-t2,4,3,3,0.75,22.75,0,0
/gift-accessories-c8/purses-c36/brampton-m25,4,4,4,0.75,17.5,0,0
/gift-accessories-c8/purses-c36/large-purses-c96/vintage-woven-leather-zip-around-large-10-card-coin-note-purse-orange-d-81-p4289/s15010,4,2,0,0.75,21,0,0
/gift-accessories-c8/purses-c36/large-purses-c96/vintage-woven-leather-zip-around-large-10-card-coin-note-purse-red-d-81-p4290,4,4,3,0.5,7,0,0
/gift-accessories-c8/purses-c36/large-purses-c96/vintage-woven-leather-zip-around-large-22-card-coin-note-purse-cognac-d-84-p4302,4,3,2,0.25,16.75,0,0
/gift-accessories-c8/purses-c36/small-purses-c94/small-vegetable-tanned-cash-and-10-card-zip-around-purse-black-v-61-p3851,4,4,3,0.5,14.25,0,0
/gift-accessories-c8/purses-c36/small-purses-c94/vintage-woven-leather-zip-around-small-6-card-coin-purse-navy-d-80-p4279/s15000,4,3,2,1,6.5,0,0
/gift-accessories-c8/purses-c36/small-purses-c94/vintage-woven-leather-zip-around-small-6-card-coin-purse-red-d-80-p4281,4,4,4,0,0,0,0
/gift-accessories-c8/wallets-c16/ashwood-cow-waxy-leather-classic-2-card-double-id-coins-bill-fold-wallet-black-1555-p2764,4,3,2,0.5,28.5,0,0
/gift-accessories-c8/wallets-c16/ashwood-leather-oily-hunter-wallet-chestnut-1881-p2375,4,3,1,0.5,28.25,0,0
/gift-accessories-c8/wallets-c16/ashwood-small-vintage-dipped-3-card-bill-fold-leather-wallet-rust-1777-p897,4,4,2,0.75,98.5,0,0
/gift-accessories-c8/wallets-c16/ashwood-small-vintage-dipped-3-card-bill-fold-leather-wallet-rust-1777-p897/s5100,4,1,1,0.25,9.25,0,0
/gift-accessories-c8/wallets-c16/ashwood-vegetable-tanned-8-card-holder-wallet-black-1290-vt-p2737/s10168,4,4,3,1,114.75,0,0
/gift-accessories-c8/wallets-c16/classic-3-card-id-billfold-tab-wallet-leather-wallet-black-1222-vt-p167/s928,4,4,4,0.25,0.25,0,0
/gift-accessories-c8/wallets-c16/crumble-3-card-id-bill-fold-tab-wallet-brown-crum-1419-c-p2754,4,2,1,0.5,35.5,1,24.98
/gift-accessories-c8/wallets-c16/gabicci-m55,4,3,3,0.5,39.25,0,0
/gift-accessories-c8/wallets-c16/leather-travel-wallet-chestnut-tw-01-p1358/s6931,4,4,2,1,76.25,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-croc-print-leather-belt-with-gold-metal-pin-buckle-black-c-99-p7208,4,4,4,0.5,62,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-croc-print-leather-belt-with-gold-metal-pin-buckle-bordeaux-c-99-p7209/s21534,4,4,3,0.75,13,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-croc-print-leather-belt-with-gold-metal-pin-buckle-green-c-99-p7210/s21538,4,4,4,0.5,8.25,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-croc-print-leather-belt-with-gold-metal-pin-buckle-tan-c-99-p7211,4,4,3,0.25,17.5,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-fashion-leather-belt-with-gold-metal-pin-buckle-black-lb-301-p7213,4,4,4,1,24.5,0,0
/handbags-c6/ashwood-c30/ashwood-large-studded-clutch-bag-pewter-gold-60918-p2615/s10046,4,4,4,0.25,3,0,0
/handbags-c6/ashwood-c30/crocodile-print-cross-body-bag-blush-62753-p3583/s13014,4,3,2,0.25,6.75,0,0
/handbags-c6/ashwood-c30/large-vintage-leather-handbag-brandy-g29-p3631,4,4,1,0,13,0,0
/handbags-c6/ashwood-c30/leather-crossbody-bag-bridge-vt-62753-p8118,4,3,2,0.5,28.25,0,0
/handbags-c6/ashwood-c30/medium-leather-cross-body-bag-brandy-63009-p4205/s14913,4,4,3,0.75,44,0,0
/handbags-c6/ashwood-c30/vegetable-tanned-leather-bag-chestnut-v-23-p3834,4,4,2,0.5,252.75,0,0
/handbags-c6/ashwood-c30/velutto-eleganza-zip-mid-section-real-leather-shoulder-bag-bridge-vt-52234-p8116/s23609,4,3,2,0.5,48.75,0,0
/handbags-c6/ashwood-c30/vintage-small-leather-shoulder-bag-black-g20-p3606,4,4,2,0.75,164,0,0
/handbags-c6/ashwood-c30/vintage-small-leather-shoulder-bag-honey-g20-p3608,4,4,2,0.25,52.5,0,0
/handbags-c6/ashwood-c30/vintage-woven-leather-bag-cognac-d-75-p4263/s14984,4,3,1,0.75,7.5,0,0
/handbags-c6/ashwood-c30/zip-around-2-section-small-leather-cross-body-bag-fuchsia-62103-p3498,4,4,2,0.5,103.5,0,0
/handbags-c6/ashwood-c30/zip-around-2-section-small-leather-cross-body-bag-tan-62103-p8135/s23730,4,4,3,1,125.25,0,0
/handbags-c6/ashwood-crocodile-print-leather-backpack-green-c-51-p5410,4,4,4,0.5,8.25,0,0
/handbags-c6/ashwood-leather-crocodile-print-shopper-bag-black-c-56-p5433,4,4,2,0.25,10.25,0,0
/handbags-c6/ashwood-leather-crocodile-print-shoulder-bag-bordeaux-c-55-p5429/s16944,4,3,3,0,3.75,0,0
/handbags-c6/ashwood-leather-crocodile-print-shoulder-bag-tan-c-55-p5431/s16946,4,3,3,0.75,25.5,0,0
/handbags-c6/ashwood-leather-crocodile-print-two-section-with-mid-purse-bag-bordeaux-c-54-p5424,4,4,2,0.5,127,0,0
/handbags-c6/ashwood-leather-crossbody-bag-khaki-64033-p6883/s20322,4,4,4,0,0,0,0
/handbags-c6/ashwood-two-section-leather-tote-bag-tan-c-52-p5416,4,4,2,0.5,18.25,0,0
/handbags-c6/backpacks-c89/ashwood-small-leather-backpack-black-t-87-p7522,4,2,0,0.5,4.5,0,0
/handbags-c6/backpacks-c89/small-vintage-leather-backpack-red-g25-p7185,4,3,1,0,41,0,0
/handbags-c6/backpacks-c89/unisex-michigan-leather-mini-backpack-black-m-65-p3999,4,4,0,0,116.5,0,0
/handbags-c6/backpacks-c89/vegetable-tanned-medium-leather-backpack-navy-v-28-p3850,4,3,0,0.5,82.75,0,0
/handbags-c6/brandy-t83,4,4,4,0.75,72.5,0,0
/handbags-c6/cream-t4,4,4,3,0.5,30.25,0,0
/handbags-c6/cross-body-bag-c87/ashwood-leather-crossbody-bag-navy-cb-3-63014-p7227,4,3,0,0.5,164,0,0
/handbags-c6/cross-body-bag-c87/ashwood-leather-crossbody-bag-orange-cb-5-p7235/s21587,4,3,2,0.5,156.75,0,0
/handbags-c6/cross-body-bag-c87/ashwood-womens-vintage-small-leather-shoulder-bag-red-g20-p7182/s21481,4,3,3,0.75,38,0,0
/handbags-c6/cross-body-bag-c87/small-zip-top-vegetable-tanned-leather-cross-body-bag-chestnut-v-20-p3861,4,4,1,0.5,29,0,0
/handbags-c6/luxury-small-leather-flight-bag-tan-d-90-p7537/s22097,4,4,3,0.5,20.5,0,0
/handbags-c6/marta-ponti-c54/small-italian-leather-cross-body-bag-brown-cognac-8106019-p2165,4,2,2,0.5,3.25,0,0
/handbags-c6/shoulder-bag-c86/black-t1,4,3,2,0.25,7.25,0,0
/handbags-c6/tablet-friendly-medium-vintage-leather-bag-brandy-d-91-p6963,4,4,1,0.5,217,0,0
/handbags-c6/the-bridge-italian-mini-shoulder-bag-brown-40906-01-14-nh-p2031,4,3,3,0.25,5.5,0,0
/handbags-c6/womens-suede-mini-leather-shoulder-bag-tan-s-13-p6246,4,4,2,0.25,5.75,0,0
/handbags-c6/zip-top-dipped-leather-pocket-cross-body-bag-black-r-10-p5446,4,4,0,0,31.5,0,0
/home-living-c65/decorative-ornaments-c193/handmade-leather-footstool-in-dog-shape-tan-la12-dog-p8123,4,4,4,1,49,0,0
/home-living-c65/decorative-ornaments-c193/luxury-real-leather-3-drawer-desk-chestnut-lf-154-p8189,4,3,3,0.5,10.25,0,0
/home-living-c65/hand-painted-iron-trunk-cola-532-4-p6130/s18813,4,2,2,0.75,0,0,0
/home-living-c65/leather-bean-bags-c70/suede-leather-square-boho-pouffe-camel-agc-06-p7667,4,4,3,0,10.5,0,0
/home-living-c65/leather-sofa-chairs-c71/taupe-t57,4,4,4,0,5.5,0,0
/home-living-c65/leather-trunks-c163/the-bridge-vintage-large-italian-vegetable-tanned-leather-trunk-brown-0088424-01-p3434,4,3,3,0.25,9.25,0,0
/home-living-c65/sheepskin-cushions-c183/fenland-sheepskin-cushion-dark-grey-ff-tibetan-p7200/s21522,4,3,3,0.5,10.5,0,0
/home-living-c65/sheepskin-hot-water-bottle-cover-c168/ashwood-m1,4,4,3,0.75,115.5,1,94.9
/john-partridge-m37,4,4,3,0.5,22,0,0
/ladies-c3/12-card-rfid-protected-leather-purse-raspberry-j-56-p5961/s18345,4,4,2,0.75,18.75,0,0
/ladies-c3/14-card-rfid-protected-xl-leather-purse-poppy-red-s-4-p6725,4,4,1,0.75,33,0,0
/ladies-c3/14-card-rfid-protected-xl-leather-purse-poppy-red-s-4-p6725/s20055,4,2,2,0.25,11.75,0,0
/ladies-c3/14-card-rfid-protected-xl-leather-purse-wood-rose-j-54-p5945,4,4,1,0.5,77.25,0,0
/ladies-c3/3-4-length-toscana-suede-leather-coat-topo-5055-p6280/s19103,4,3,3,0.5,9.75,0,0
/ladies-c3/3-4-length-toscana-suede-leather-coat-whisky-5055-p6281/s19108,4,3,2,0.75,38.75,0,0
/ladies-c3/6-card-rfid-protected-zip-around-leather-purse-black-s-5-p6727/s20057,4,4,3,0.5,35.5,0,0
/ladies-c3/a6-leather-book-cover-copper-brown-a6-lbc-p4211,4,4,3,0.5,75.25,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-suede-and-leather-gloves-brown-130-p1635,4,4,4,0.75,68.5,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-suede-and-leather-gloves-brown-130-p1635/s7831,4,3,2,0.5,22.75,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-suede-and-leather-gloves-camel-130-p1670,4,4,3,0.75,24.5,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-zip-and-stitch-detail-leather-gloves-black-373-p1691,4,4,4,0.25,7,0,0
/ladies-c3/accessories-c24/purses-c104/metallic-7-card-large-leather-purse-metalic-oat-ash-05-p3598/s13029,4,4,2,1,19.75,0,0
/ladies-c3/accessories-c24/purses-c104/vintage-woven-leather-medium-18-card-purse-dark-brown-d-83-p4294/s15015,4,2,1,0,2.25,0,0
/ladies-c3/accessories-c24/purses-c104/womens-vintage-wash-large-12-card-leather-purse-tan-g-43-p4079,4,3,1,0.75,156.25,1,67.48
/ladies-c3/ashwood-4-card-zip-around-suede-and-leather-purse-tan-s-20-p6261,4,2,1,0.25,0.25,0,0
/ladies-c3/ashwood-button-detail-leather-gloves-red-109-p1633,4,4,3,0.75,22.5,0,0
/ladies-c3/ashwood-crocodile-print-cross-body-bag-black-croc-c-50-croc-p6610,4,4,2,0,6.5,0,0
/ladies-c3/ashwood-crocodile-print-cross-body-bag-green-croc-c-50-croc-p6611,4,3,1,1,244.5,0,0
/ladies-c3/ashwood-crocodile-print-cross-body-bag-green-croc-c-50-croc-p6611/s19907,4,4,2,0.75,24.25,0,0
/ladies-c3/ashwood-crocodile-print-cross-body-bag-tan-croc-c-50-croc-p6612/s19908,4,2,1,0.5,34.75,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-orange-63028-p5602,4,3,0,0.5,210.25,0,0
/ladies-c3/ashwood-leather-biker-jacket-tan-mb139-p6291,4,4,3,0.5,18,0,0
/ladies-c3/ashwood-leather-crocodile-print-shopper-bag-tan-c-56-p5436,4,3,2,0.75,344,0,0
/ladies-c3/ashwood-leather-crocodile-print-two-section-with-mid-purse-bag-tan-c-54-p5426,4,4,1,0.5,263.75,0,0
/ladies-c3/ashwood-leather-crossbody-smart-phone-bag-red-ph-2-p6777/s20109,4,4,4,1,35.25,0,0
/ladies-c3/ashwood-leather-jacket-tan-aliona-p5831,4,3,0,0,148.25,0,0
/ladies-c3/ashwood-leather-quilted-backpack-black-p5328/s16748,4,4,2,0.5,17,0,0
/ladies-c3/ashwood-leather-small-saddle-bag-oily-brown-joules-p6289/s19119,4,4,2,0.5,38,0,0
/ladies-c3/ashwood-leather-waist-bag-black-t-74-p6753,4,4,2,0.5,16.5,0,0
/ladies-c3/ashwood-leather-waist-bag-chestnut-tan-t-74-p6754/s20084,4,4,3,0.75,87.5,0,0
/ladies-c3/ashwood-long-length-trench-coat-brown-meera-p5743,4,4,0,0.25,307,0,0
/ladies-c3/ashwood-luxury-leather-desk-set-black-gs-1298-p5749,4,4,4,1,53.5,0,0
/ladies-c3/ashwood-unisex-leather-backpack-tan-g-38-p6233,4,4,2,0.25,20,0,0
/ladies-c3/ashwood-vegetable-tanned-leather-backpack-oily-brown-11319-p6223,4,3,2,0.75,272.5,0,0
/ladies-c3/ashwood-vegetable-tanned-leather-cross-body-bag-bridge-6052666-p5359,4,4,2,0.25,35,0,0
/ladies-c3/ashwood-vegetable-tanned-leather-cross-body-bag-navy-6052666-p5360,4,1,0,0,0,0,0
/ladies-c3/ashwood-vintage-leather-trunk-brown-vin-18-p6082,4,3,1,0.25,41.75,0,0
/ladies-c3/ashwood-vintage-leather-trunk-tan-vin-18-p6085,4,4,4,0,0,0,0
/ladies-c3/ashwood-womens-crocodile-print-cross-body-bag-mustard-63002-nora-p3802,4,3,1,1,31.25,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-glome-blue-sb-buckle-p6040,4,4,1,0.25,38,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-royal-blue-sb-buckle-p6058,4,4,2,0.75,132.5,0,0
/ladies-c3/deals-for-her-c161/coats-jackets-c202/orange-t8,4,4,4,0,0,0,0
/ladies-c3/deals-for-her-c161/handbags-c203,4,3,2,0.5,36.5,0,0
/ladies-c3/fenland-ladies-sheepskin-crossover-slippers-grey-fcs-p6003,4,3,3,0.75,102,0,0
/ladies-c3/fenland-sheepskin-winter-earmuffs-black-fen-207-p5718,4,3,3,0,1.75,0,0
/ladies-c3/fenland-womens-nubuck-leather-hooded-coat-rust-maisie-p5774/s17804,4,3,2,0.75,28.5,0,0
/ladies-c3/fur-poncho-baby-blue-sian-p6673,4,3,2,0.75,26,0,0
/ladies-c3/gillian-duffle-leather-coat-cognac-app-p4332/s15086,4,4,2,0.75,49.75,0,0
/ladies-c3/handbags-c10/ashwood-two-sections-shoulder-bag-green-aw0022-p5311,4,4,2,0.75,28.25,1,120
/ladies-c3/handbags-c10/tab-small-zip-top-leather-cross-body-bag-navy-p193,4,4,2,0.25,29.25,0,0
/ladies-c3/hooded-fox-fur-parka-with-detachable-raccoon-fur-trim-lining-black-braemar-p1440/s7107,4,4,3,0.25,82.25,0,0
/ladies-c3/ladies-leather-biker-jacket-black-perfecto-p6681/s20007,4,3,3,1,59.25,0,0
/ladies-c3/ladies-leather-biker-jacket-tan-g-celia22-p6028,4,4,2,0,30.5,0,0
/ladies-c3/ladies-luxury-toscana-sheepskin-coat-gatina-p6124/s18803,4,4,3,0.75,46.25,0,0
/ladies-c3/ladies-luxury-toscana-sheepskin-coat-gatina-p6124/s18804,4,2,1,0.25,1.75,0,0
/ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-burgundy-hampton-p2593/s9982,4,3,0,0.5,6.5,0,0
/ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-burgundy-hampton-p2593/s9986,4,2,1,0.5,16.75,0,0
/ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-green-hampton-p2595/s9993,4,4,3,0.5,9,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-camel-kashmina-p8023,4,4,1,0,159.25,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-green-kashmina-p8024/s23331,4,2,1,0.25,3.25,0,0
