# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20230101
# End date: 20231231
Landing page + query string,Country,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Key events,Ad revenue
/mens-c4/leather-jackets-c25,Zimbabwe,8,947,0.008447729672650475,9.734952481520592,7,5,0.7142857142857143,53.857142857142854,53,0,0
/mens-c4/leather-jackets-c25/blazer-styles-c98,India,8,6493,0.0012320961034960726,21.814569536423843,10,5,0.5,17.9,59,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/leather-pilot-jacket-with-detachable-fur-collar-black-antonio-p3097,United Kingdom,8,8339,0.0009593476436023504,10.745053363712675,30,18,0.5806451612903226,39.86666666666667,202,0,0
/mens-c4/leather-jackets-c25/brown-t3,Egypt,8,1666,0.004801920768307323,21.09783913565426,5,2,0.4,9.6,20,0,0
/mens-c4/leather-jackets-c25/bugatti-m51,Ireland,8,198,0.04040404040404041,8.702020202020202,9,5,0.5,24.77777777777778,79,0,0
/mens-c4/leather-jackets-c25/red-t11,Netherlands,8,707,0.011315417256011316,9.824611032531825,5,2,0.4,5.6,27,0,0
/mens-c4/leather-jackets-c25/size-xxl-t20,Pakistan,8,168,0.047619047619047616,10.244047619047619,12,8,0.6666666666666666,33.25,69,0,0
/mens-c4/leather-jackets-c25/trapper-m33,Albania,8,47,0.1702127659574468,5.531914893617022,15,11,0.6111111111111112,42.733333333333334,122,0,0
/mens-c4/leather-jackets-c25/trapper-m33,Slovenia,8,76,0.10526315789473684,6.2631578947368425,12,9,0.6428571428571429,56.75,102,0,0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118/vintage-leather-single-strap-sling-bag-tan-perry-p2934,United Kingdom,8,2601,0.0030757400999615533,12.611687812379854,34,24,0.6666666666666666,95.73529411764706,258,0,0
/mens-c4/man-bags-briefcases-c12/mens-leather-ipad-messenger-bag-black-crum-8342-p314,United Kingdom,8,2189,0.003654636820465966,19.10187300137049,37,25,0.5952380952380952,42.16216216216216,333,1,0
/mens-c4/man-bags-briefcases-c12/small-leather-work-briefcase-black-mud-4553-p631,United Kingdom,8,2222,0.0036003600360036,14.987848784878487,13,10,0.7142857142857143,90.61538461538461,181,0,0
/mens-c4/sheepskin-jackets-c26,Australia,8,1329,0.006019563581640331,27.157261098570352,14,11,0.6470588235294118,72.07142857142857,92,0,0
/mens-c4/sheepskin-jackets-c26,Belgium,8,524,0.015267175572519083,13.908396946564885,10,9,0.8181818181818182,187.1,199,0,0
/mens-c4/sheepskin-jackets-c26/ashwood-m1,United Kingdom,8,68544,0.00011671335200746966,6.497140522875817,54,52,0.8524590163934426,101.48148148148148,718,0,0
/monomoi-m52,Poland,8,32,0.25,1.46875,7,5,0.625,19.428571428571427,38,0,0
/sale/handbags-c6/burgundy-t59,United Kingdom,8,436,0.01834862385321101,8.534403669724771,14,6,0.375,16.071428571428573,95,0,0
/sheepskin-fur-c5/ashwood-single-australian-sheepskin-rug-duck-egg-p5269,United Kingdom,8,748,0.0106951871657754,7.846256684491979,14,10,0.5882352941176471,19.857142857142858,94,0,0
/sheepskin-fur-c5/fenland-sheepskin-pouffe-stool-ivory-ff-pouffe-p6462,United Kingdom,8,461,0.01735357917570499,25.490238611713664,10,9,0.8181818181818182,77,103,0,0
/sheepskin-fur-c5/kids-c187,United Kingdom,8,1129,0.0070859167404783,23.822852081488044,29,23,0.7931034482758621,36.41379310344828,196,0,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/womens-sheepskin-coat-biscuit-tan-florence-p3022,United Kingdom,8,12760,0.0006269592476489029,9.37115987460815,16,15,0.8823529411764706,102.3125,244,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-m10,Canada,8,499,0.01603206412825651,26.82364729458918,10,6,0.5,32.1,65,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-m10,Germany,8,527,0.015180265654648957,29.123339658444024,6,5,0.8333333333333334,33.833333333333336,53,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-slippers-black-white-fen-ladies-p4037,United Kingdom,8,4870,0.0016427104722792608,25.540862422997947,17,11,0.6111111111111112,26.88235294117647,159,0,0
/,Armenia,7,124,0.056451612903225805,22.370967741935484,8,7,0.5833333333333334,109.5,158,0,0
/,Belarus,7,269,0.026022304832713755,20.438661710037174,14,3,0.21428571428571427,12.714285714285714,56,0,0
/,China,7,163,0.04294478527607362,16.61349693251534,14,12,0.8571428571428571,37.07142857142857,108,0,0
/,Uganda,7,262,0.026717557251908396,9.007633587786259,5,6,1,281.6,153,0,0
/blog/black-friday-deals-2019/,United Kingdom,7,1456,0.004807692307692308,41.25824175824176,18,14,0.7777777777777778,36.94444444444444,125,0,0
/gift-accessories-c8/kids-sheepskin-booties-c185,United Kingdom,7,647,0.010819165378670788,23.761978361669243,11,6,0.5,83.81818181818181,207,1,0
/gift-accessories-c8/ladies-gloves-c38/ashwood-m1,Netherlands,7,137,0.051094890510948905,28.45985401459854,9,7,0.6363636363636364,57.333333333333336,97,0,0
/gift-accessories-c8/purses-c36/ashwood-m1,Australia,7,148,0.0472972972972973,38.4527027027027,4,4,0.6666666666666666,94,30,0,0
/gift-accessories-c8/purses-c36/brampton-m25,Canada,7,95,0.07368421052631578,6.557894736842106,11,4,0.36363636363636365,6.545454545454546,50,0,0
/gift-accessories-c8/wallets-c16/ashwood-m1,Germany,7,611,0.011456628477905073,32.1063829787234,9,7,0.7777777777777778,36,83,0,0
/gift-accessories-c8/wallets-c16/ashwood-m1,Japan,7,275,0.025454545454545455,44.949090909090906,11,5,0.45454545454545453,13.636363636363637,48,0,0
/gift-accessories-c8/wallets-c16/ashwood-m1,Pakistan,7,230,0.030434782608695653,31.130434782608695,8,7,0.875,37.625,48,0,0
/handbags-c6,Lithuania,7,2110,0.0033175355450236967,27.81563981042654,6,3,0.5,23.5,40,0,0
/handbags-c6,Nigeria,7,1163,0.0060189165950128975,11.799656061908856,10,10,0.8333333333333334,195.6,275,0,0
/handbags-c6,Poland,7,3965,0.0017654476670870113,19.038335435056748,9,75,0.7281553398058253,15.555555555555555,370,0,0
/handbags-c6/ashwood-c30/small-compact-leather-crossbody-bag-rose-gold-62662-p3542,United Kingdom,7,6479,0.0010804136440808766,17.2202500385862,30,15,0.4838709677419355,20.033333333333335,156,0,0
/handbags-c6/ashwood-leather-crocodile-print-two-section-with-mid-purse-bag-green-c-54-p5425,United Kingdom,7,24352,0.0002874507227332457,6.917871222076215,28,25,0.8620689655172413,53.892857142857146,264,0,0
/handbags-c6/ashwood-suede-leather-small-crossbody-bag-tan-s-11-p6240,United Kingdom,7,1882,0.0037194473963868225,13.402231668437832,32,21,0.6363636363636364,75.25,368,3,0
/handbags-c6/brampton-m25,Ukraine,7,298,0.02348993288590604,5.24496644295302,7,5,0.625,20.857142857142858,39,0,0
/handbags-c6/chestnut-t26,Australia,7,360,0.019444444444444445,6.283333333333333,13,9,0.6923076923076923,62.46153846153846,96,0,0
/handbags-c6/cross-body-bag-c87/marta-ponti-small-italian-leather-shoulder-bag-red-8106116-p2217,United Kingdom,7,5566,0.0012576356449874237,10.531261228889687,31,14,0.45161290322580644,28.161290322580644,189,0,0
/handbags-c6/cross-body-bag-c87/yellow-t14,United Kingdom,7,1032,0.006782945736434108,13.580426356589147,8,5,0.625,33.5,80,0,0
/handbags-c6/honey-t99,United Kingdom,7,670,0.010447761194029851,5.170149253731343,16,7,0.4117647058823529,25.75,97,0,0
/handbags-c6/john-partridge-m37,United Kingdom,7,3309,0.0021154427319431852,4.511332728921124,36,19,0.48717948717948717,19.583333333333332,244,0,0
/handbags-c6/marta-ponti-c54,United Kingdom,7,284,0.02464788732394366,23.253521126760564,11,6,0.5454545454545454,28.545454545454547,46,0,0
/handbags-c6/marta-ponti-m38,Latvia,7,73,0.0958904109589041,5.821917808219178,6,5,0.7142857142857143,18.333333333333332,30,0,0
/handbags-c6/marta-ponti-m38,Slovakia,7,89,0.07865168539325842,7.651685393258427,10,6,0.6,11.9,46,0,0
/handbags-c6/one-size-t41,United Kingdom,7,299,0.023411371237458192,7.331103678929765,18,11,0.55,67.61111111111111,136,0,0
/handbags-c6/sienna-de-luca-m56,Ukraine,7,104,0.0673076923076923,6.413461538461538,9,4,0.4,10.555555555555555,47,0,0
/handbags-c6/summer-21-collection-c179,United Kingdom,7,389,0.017994858611825194,11.089974293059125,17,13,0.7647058823529411,21.88235294117647,109,0,0
/home-living-c65/decorative-ornaments-c193,United Kingdom,7,1100,0.006363636363636364,45.232727272727274,8,6,0.75,79.875,100,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-leather-gloves-grey-401-p1652,United Kingdom,7,894,0.007829977628635347,7.2774049217002235,10,7,0.5833333333333334,41.6,151,0,0
/ladies-c3/accessories-c24/gloves-c102/purple-t10,United Kingdom,7,655,0.010687022900763359,19.26259541984733,8,4,0.5,44.125,111,0,0
/ladies-c3/accessories-c24/purses-c104/grey-t7,United Kingdom,7,980,0.007142857142857143,13.777551020408163,9,8,0.8888888888888888,22.22222222222222,52,0,0
/ladies-c3/ashwood-two-section-flap-over-suede-tote-bag-tan-s-14-p6249,United Kingdom,7,4244,0.001649387370405278,15.894910461828463,21,13,0.6190476190476191,23.047619047619047,143,0,0
/ladies-c3/fenland-sheepskin-winter-earmuffs-grey-fen-207-p5720,United Kingdom,7,3945,0.0017743979721166034,6.9313054499366284,26,16,0.5714285714285714,12.423076923076923,157,0,0
/ladies-c3/footwear-c21/sheepskin-slippers-grey-ladies-booties-p216,United Kingdom,7,1657,0.004224502112251056,33.653590826795416,22,17,0.7727272727272727,24.272727272727273,174,0,0
/ladies-c3/fur-coats-c77/belted-rex-rabbit-3-4-sleeve-fur-coat-blue-montana-p1406,United Kingdom,7,2220,0.003153153153153153,19.094594594594593,22,13,0.5652173913043478,28.09090909090909,174,0,0
/ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-black-white-kaylee-p1432,United Kingdom,7,2899,0.002414625733011383,6.9365298378751294,18,7,0.35,10.333333333333334,103,0,0
/ladies-c3/hooded-fox-fur-parka-with-detachable-raccoon-fur-trim-lining-black-braemar-p1440,United Kingdom,7,5941,0.001178252819390675,7.717219323346238,50,31,0.5344827586206896,30.82,382,0,0
/ladies-c3/ladies-waistcoats-c47,France,7,467,0.014989293361884369,34.06852248394004,5,5,1,164,89,0,0
/ladies-c3/leather-jackets-c9,Nepal,7,3326,0.0021046301864101023,17.97504509921828,11,8,0.7272727272727273,14,61,0,0
/ladies-c3/leather-jackets-c9,Switzerland,7,1770,0.0039548022598870055,21.198870056497174,14,14,1,24.428571428571427,74,0,0
/ladies-c3/leather-jackets-c9,United Arab Emirates,7,3632,0.0019273127753303965,24.3386563876652,9,6,0.6666666666666666,52.111111111111114,48,0,0
/ladies-c3/leather-jackets-c9/ashwood-leather-hooded-coat-black-ddy-harriet-p92,United Kingdom,7,3921,0.0017852588625350675,22.9905636317266,22,12,0.5,38.72727272727273,166,0,0
/ladies-c3/leather-jackets-c9/cognac-t46,United States,7,1248,0.005608974358974359,27.864583333333332,10,10,1,24.8,50,0,0
/ladies-c3/leather-jackets-c9/full-length-styles-c92,Croatia,7,291,0.024054982817869417,11.632302405498281,7,8,0.8888888888888888,47.714285714285715,87,0,0
/ladies-c3/leather-jackets-c9/full-length-styles-c92,Spain,7,836,0.008373205741626795,11.917464114832535,9,7,0.7777777777777778,28.77777777777778,70,0,0
/ladies-c3/leather-jackets-c9/red-t11,France,7,1301,0.005380476556495004,16.62490392006149,7,7,1,42.285714285714285,63,0,0
/ladies-c3/leather-jackets-c9/tan-t25,South Africa,7,487,0.014373716632443531,11.685831622176591,11,6,0.5454545454545454,27.818181818181817,61,0,0
/ladies-c3/leather-snake-print-crossbody-saddle-bag-tan-63285-p5474,United Kingdom,7,2229,0.0031404217137729925,21.755047106325705,16,9,0.5,11.8125,100,0,0
/ladies-c3/medium-leather-hobo-bag-black-62130-p2563,United Kingdom,7,4796,0.0014595496246872393,13.883861551292744,18,15,0.75,82.61111111111111,237,0,0
/ladies-c3/sheepskin-jackets-c11,Czechia,7,748,0.009358288770053475,14.897058823529411,7,6,0.8571428571428571,16.428571428571427,41,0,0
/ladies-c3/sheepskin-jackets-c11,Hungary,7,662,0.010574018126888218,16.13141993957704,9,6,0.6666666666666666,39.44444444444444,54,0,0
/ladies-c3/sheepskin-jackets-c11,Israel,7,479,0.014613778705636743,15.528183716075157,7,6,0.8571428571428571,73.14285714285714,52,0,0
/ladies-c3/sheepskin-jackets-c11/reversible-suede-and-leopard-print-sheepskin-gilet-leo-brown-lixue-p2956,United Kingdom,7,787,0.008894536213468869,12.30876747141042,14,7,0.5,28.285714285714285,96,0,0
/ladies-c3/short-leather-biker-jacket-black-brooklyn-p1712,United Kingdom,7,23853,0.0002934641344904205,7.391732696096927,22,16,0.6153846153846154,51.31818181818182,183,0,0
/ladies-c3/womens-leather-biker-jacket-coffee-2810-p6175,United Kingdom,7,7831,0.0008938832843825821,3.1384242114672456,17,15,0.6,77.52941176470588,196,0,0
/ladies-c3/womens-sheepskin-gloves-pink-db-809-p6571,United Kingdom,7,1933,0.0036213140196585617,19.37196068287636,20,17,0.8095238095238095,74.85,165,0,0
/luggage-c7/backpacks-rucksacks-c52,Lithuania,7,676,0.010355029585798817,22.42603550295858,8,3,0.375,9.5,37,0,0
/luggage-c7/backpacks-rucksacks-c52/ashwood-m1,Canada,7,283,0.024734982332155476,22.40989399293286,6,5,0.8333333333333334,55.666666666666664,35,0,0
/luggage-c7/backpacks-rucksacks-c52/ashwood-m1,Germany,7,337,0.020771513353115726,15.189910979228486,9,6,0.6666666666666666,33.666666666666664,80,0,0
/luggage-c7/backpacks-rucksacks-c52/ashwood-m1,Poland,7,169,0.04142011834319527,24.266272189349113,4,5,1,76.25,74,0,0
/luggage-c7/backpacks-rucksacks-c52/the-bridge-m7,United Kingdom,7,3910,0.0017902813299232737,5.990792838874681,10,6,0.6,94.1,70,0,0
/luggage-c7/backpacks-rucksacks-c52/unisex-leather-oily-hunter-backpack-brown-1663-p2364,United Kingdom,7,1831,0.0038230475150191155,16.64172583287821,13,8,0.6153846153846154,49.23076923076923,112,0,0
/luggage-c7/backpacks-rucksacks-c52/unisex-leather-vintage-backpack-tan-f-86-p2400,United Kingdom,7,2289,0.0030581039755351682,19.38706858890345,24,18,0.6,117.625,430,0,0
/luggage-c7/backpacks-rucksacks-c52?page=3,United Kingdom,7,990,0.007070707070707071,19.568686868686868,12,8,0.6666666666666666,32.166666666666664,90,0,0
/luggage-c7/holdall-c15,France,7,1307,0.005355776587605203,19.5876052027544,6,6,1,74.66666666666667,54,0,0
/luggage-c7/holdall-c15/ashwood-m1,Netherlands,7,416,0.016826923076923076,34.98557692307692,5,3,0.6,118.2,46,0,0
/luggage-c7/holdall-c15/ashwood-m1/tan-t25,United Kingdom,7,402,0.017412935323383085,6.064676616915423,7,6,0.75,89.14285714285714,77,0,0
/luggage-c7/suit-carriers-c51,United Kingdom,7,2473,0.0028305701577031944,10.560452891225232,13,12,0.8,133.84615384615384,157,0,0
/luggage-c7/tan-t25,United Kingdom,7,4430,0.001580135440180587,4.339729119638826,8,8,1,65.375,94,0,0
/luggage-c7/trapper-travel-range-c175,United Kingdom,7,5193,0.0013479684190256115,4.332563065665319,9,6,0.6666666666666666,91.55555555555556,201,0,0
/luggage-c7/wash-toiletry-bags-c55,Pakistan,7,901,0.00776914539400666,30.75027746947836,2,2,1,17.5,9,0,0
/luggage-c7/wash-toiletry-bags-c55/mens-leather-washbag-tan-g-37-p3822,United Kingdom,7,6375,0.0010980392156862745,19.564392156862745,26,19,0.6785714285714286,22.076923076923077,196,1,0
/mens-c4,Poland,7,1715,0.004081632653061225,6.266472303206997,6,5,0.8333333333333334,120.16666666666667,70,0,0
/mens-c4,Spain,7,689,0.010159651669085631,13.13788098693759,8,8,1,218.875,137,0,0
/mens-c4/accessories-c27,United States,7,7779,0.0008998585936495694,39.445301452628875,7,7,1,26.857142857142858,37,0,0
/mens-c4/accessories-c27/ashwood-sheepskin-aviator-hat-ginger-morgan-p1516,United Kingdom,7,3257,0.0021492170709241634,12.827755603315936,29,20,0.6451612903225806,34.310344827586206,192,0,0
/mens-c4/classic-leather-baseball-cap-black-kanye-p3940,United Kingdom,7,2595,0.002697495183044316,9.294797687861271,13,7,0.5384615384615384,12.76923076923077,65,0,0
/mens-c4/fenland-classic-mens-suede-sheepskin-slippers-green-p4096,United Kingdom,7,8117,0.0008623875816188247,12.800049279290379,22,19,0.6551724137931034,50.54545454545455,475,0,0
/mens-c4/leather-jackets-c25,Ethiopia,7,921,0.00760043431053203,17.57546145494028,7,5,0.7142857142857143,33.42857142857143,62,0,0
/mens-c4/leather-jackets-c25,Georgia,7,1689,0.0041444641799881585,20.248075784487863,6,5,0.8333333333333334,140,175,0,0
/mens-c4/leather-jackets-c25,Japan,7,6510,0.001075268817204301,25.28079877112135,10,5,0.5,10.7,43,0,0
/mens-c4/leather-jackets-c25,Kazakhstan,7,1674,0.004181600955794504,19.685782556750297,7,6,0.6666666666666666,28.285714285714285,57,0,0
/mens-c4/leather-jackets-c25,Thailand,7,5165,0.0013552758954501452,21.9837366892546,6,3,0.5,11.666666666666666,39,0,0
/mens-c4/leather-jackets-c25/ashwood-m1,New Zealand,7,122,0.05737704918032787,10.401639344262295,9,9,0.75,97.33333333333333,99,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-embossed-laced-waistcoat-black-apache-biker-waistcoat-p3320,United Kingdom,7,4291,0.0016313213703099511,8.162432999300862,20,14,0.6666666666666666,61.2,170,0,0
/mens-c4/leather-jackets-c25/blazer-styles-c98,Finland,7,439,0.015945330296127564,13.211845102505695,10,6,0.6,27.6,79,0,0
/mens-c4/leather-jackets-c25/blazer-styles-c98,Italy,7,1176,0.005952380952380952,17.372448979591837,8,5,0.625,16,43,0,0
/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/gabicci-m55,United Kingdom,7,130,0.05384615384615385,5.569230769230769,9,5,0.5555555555555556,8.555555555555555,51,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/vintage-leather-bomber-jacket-brown-le-mans-p3704,United Kingdom,7,2931,0.002388263391334016,12.57898328215626,8,3,0.375,57.875,64,0,0
/mens-c4/leather-jackets-c25/brown-t3,Denmark,7,913,0.007667031763417305,11.108433734939759,8,7,0.875,24.25,46,0,0
/mens-c4/leather-jackets-c25/full-grain-leather-jacket-syh-jumbo-black-petros-p1281,Norway,7,107,0.06542056074766354,4.83177570093458,9,6,0.6666666666666666,118,228,0,0
/mens-c4/leather-jackets-c25/full-grain-leather-jacket-syh-jumbo-black-petros-p1281,Spain,7,142,0.04929577464788732,12.908450704225352,8,5,0.625,14.5,42,0,0
/mens-c4/leather-jackets-c25/full-grain-leather-jacket-syh-jumbo-black-petros-p1281,United Arab Emirates,7,134,0.05223880597014925,7.977611940298507,7,5,0.7142857142857143,46.42857142857143,32,0,0
/mens-c4/leather-jackets-c25/pink-t9,United Kingdom,7,873,0.008018327605956471,14.777777777777779,12,6,0.5,30.5,139,0,0
/mens-c4/leather-jackets-c25/red-t11,India,7,2204,0.003176043557168784,18.621597096188747,11,5,0.45454545454545453,10.727272727272727,48,0,0
/mens-c4/leather-jackets-c25/red-t11,Poland,7,492,0.014227642276422764,12.091463414634147,6,3,0.5,4.666666666666667,30,0,0
/mens-c4/leather-jackets-c25/red-t11,Slovenia,7,71,0.09859154929577464,10.183098591549296,5,5,0.8333333333333334,8.8,31,0,0
/mens-c4/leather-jackets-c25/red-t11,Sweden,7,522,0.013409961685823755,9.005747126436782,9,4,0.4444444444444444,14.444444444444445,63,0,0
/mens-c4/leather-jackets-c25/size-xxl-t20,India,7,412,0.01699029126213592,18.473300970873787,10,9,0.9,36.1,82,0,0
/mens-c4/leather-jackets-c25/tan-t25,United States,7,4174,0.0016770483948251077,29.856732151413514,12,11,0.8461538461538461,89,139,0,0
/mens-c4/leather-jackets-c25/trapper-m33,Azerbaijan,7,72,0.09722222222222222,8.694444444444445,7,8,1,116.71428571428571,98,0,0
/mens-c4/leather-jackets-c25/trapper-m33,Indonesia,7,1012,0.00691699604743083,11.697628458498023,9,7,0.7777777777777778,135,116,0,0
/mens-c4/leather-jackets-c25/trapper-m33,United Arab Emirates,7,198,0.03535353535353535,8.681818181818182,8,4,0.5,32,44,0,0
/mens-c4/leather-jackets-c25/white-t13,Germany,7,527,0.013282732447817837,16.23908918406072,9,7,0.7,42.333333333333336,87,0,0
/mens-c4/leather-jackets-c25/white-t13,Spain,7,317,0.022082018927444796,17.082018927444796,10,9,0.9,23.5,86,0,0
/mens-c4/man-bags-briefcases-c12,Australia,7,4357,0.001606610052788616,53.15698875372963,16,14,0.8235294117647058,82.5625,184,0,0
/mens-c4/man-bags-briefcases-c12,Belgium,7,1195,0.005857740585774059,20.83012552301255,7,6,0.8571428571428571,28.571428571428573,42,0,0
/mens-c4/man-bags-briefcases-c12,Croatia,7,546,0.01282051282051282,24.47252747252747,8,8,1,79.125,98,0,0
/mens-c4/man-bags-briefcases-c12,Israel,7,795,0.00880503144654088,31.865408805031446,9,8,0.8888888888888888,57.666666666666664,75,0,0
/mens-c4/man-bags-briefcases-c12,Portugal,7,1222,0.0057283142389525366,27.502454991816695,10,8,0.8,28.2,64,0,0
/mens-c4/man-bags-briefcases-c12,Russia,7,19320,0.00036231884057971015,34.72355072463768,9,6,0.6666666666666666,133.88888888888889,90,0,0
/mens-c4/man-bags-briefcases-c12,United Arab Emirates,7,2411,0.002903359601824969,34.629614267938614,13,9,0.6428571428571429,25.076923076923077,64,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-small-vintage-leather-travel-bag-rust-7993-p675,United Kingdom,7,12496,0.000560179257362356,12.398127400768246,69,54,0.7297297297297297,147.20289855072463,1018,4,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/vintage-oily-hunter-leather-backpack-brown-kane-p3244,United Kingdom,7,5678,0.0012328284607256077,7.392215568862276,50,32,0.47058823529411764,34.26,370,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/leather-laptop-bag-honey-henry-p2407,United Kingdom,7,1730,0.004046242774566474,30.744508670520233,27,18,0.6206896551724138,143.07407407407408,451,0,0
/mens-c4/man-bags-briefcases-c12/toiletry-bags-c117,United Kingdom,7,12043,0.0005812505189736777,15.469484347753882,40,35,0.7954545454545454,84.9,506,1,0
/mens-c4/man-bags-briefcases-c12/toiletry-bags-c117/ashwood-m1,United Kingdom,7,2393,0.0029251984956122023,25.967404931048893,27,23,0.8518518518518519,187.14814814814815,1021,0,0
/mens-c4/mens-jackets-coats-c182/xxxxl-t28,United Kingdom,7,3514,0.00199203187250996,17.830677290836654,0,0,0,0,0,0,0
/mens-c4/mens-waistcoats-c58,Netherlands,7,1005,0.006965174129353234,13.958208955223881,10,8,0.8,68.1,109,0,0
/mens-c4/one-piece-sheepskin-leather-flat-cap-tan-brn-cheshire-p4417,United Kingdom,7,1679,0.004169148302561048,13.423466349017271,17,12,0.5454545454545454,27.705882352941178,136,0,0
/mens-c4/sheepskin-jackets-c26,Czechia,7,556,0.012589928057553957,16.827338129496404,9,7,0.7777777777777778,26.333333333333332,48,0,0
/mens-c4/sheepskin-jackets-c26,Romania,7,2436,0.0028735632183908046,14.245484400656814,8,6,0.75,73.25,69,0,0
/mens-c4/sheepskin-jackets-c26,Russia,7,8620,0.0008120649651972158,22.263805104408352,7,6,0.6666666666666666,69,78,0,0
/mens-c4/sheepskin-jackets-c26,Slovenia,7,169,0.04142011834319527,14.775147928994082,6,3,0.5,45.833333333333336,48,0,0
/mens-c4/sheepskin-jackets-c26/lambskin-leather-and-sheepskin-lined-coat-brown-fernando-p1284,United Kingdom,7,834,0.008393285371702638,11.953237410071942,9,5,0.5555555555555556,15.777777777777779,76,0,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/womens-suede-sheepskin-hooded-coat-grey-heather-p2996,United Kingdom,7,5591,0.0012520121624038634,14.079413342872474,28,16,0.5161290322580645,62.035714285714285,252,0,0
/weekly-deals-c164,United Kingdom,7,781,0.008962868117797696,14.373879641485276,562,440,0.7445008460236887,94.80427046263345,7683,4,0
/,Algeria,6,456,0.013157894736842105,20.958333333333332,6,1,0.16666666666666666,13.5,25,0,0
/,Ethiopia,6,402,0.014925373134328358,9.109452736318408,5,3,0.6,39.8,41,0,0
/,Mongolia,6,142,0.04225352112676056,20.133802816901408,4,2,0.5,55.5,46,0,0
/,Nepal,6,360,0.016666666666666666,23.677777777777777,6,4,0.6666666666666666,19.166666666666668,35,0,0
/,New Zealand,6,375,0.016,16.714666666666666,27,7,0.23333333333333334,40.074074074074076,225,0,0
/gift-accessories-c8/ashwood-a4-leather-book-cover-copper-brown-p6737,United Kingdom,6,1491,0.004024144869215292,9.359490274983234,27,23,0.7666666666666667,46.22222222222222,284,0,0
/gift-accessories-c8/gift-sets-c188/leather-passport-cover-card-holder-gift-set-brown-gs-1280-p7450,United Kingdom,6,927,0.006472491909385114,27.183387270765913,22,13,0.5909090909090909,28.181818181818183,204,1,0
/gift-accessories-c8/hats-c44/xxl-t20,India,6,2065,0.0029055690072639223,23.02808716707022,0,0,0,0,0,0,0
/gift-accessories-c8/ladies-gloves-c38/ashwood-m1,Lithuania,6,85,0.07058823529411765,38.27058823529412,6,5,0.8333333333333334,31,51,0,0
/gift-accessories-c8/ladies-gloves-c38/khaki-t66,United Kingdom,6,667,0.008995502248875561,5.148425787106447,12,6,0.5,19.916666666666668,112,0,0
/gift-accessories-c8/ladies-gloves-c38/red-t11,Ireland,6,260,0.023076923076923078,11.188461538461539,7,6,0.8571428571428571,22,55,1,0
/gift-accessories-c8/leather-aprons-c198/ashwood-m1,United Kingdom,6,64,0.09375,13.3125,29,23,0.7419354838709677,48.48275862068966,260,0,0
/gift-accessories-c8/mens-gloves-c37,Australia,6,741,0.008097165991902834,41.2361673414305,7,8,1,98.28571428571429,109,1,0
/gift-accessories-c8/mens-gloves-c37,India,6,5341,0.0011233851338700617,32.24283841977158,6,2,0.25,61.166666666666664,53,0,0
/gift-accessories-c8/mens-gloves-c37/extra-slim-sheepskin-leather-fingerless-glove-black-brissa-logan-p4010,United Kingdom,6,1985,0.003022670025188917,13.100755667506297,12,11,0.9166666666666666,99.83333333333333,160,1,0
/gift-accessories-c8/mens-gloves-c37/grey-t7,United Kingdom,6,11509,0.000521331132157442,6.184898774871839,12,10,0.8333333333333334,47.583333333333336,121,0,0
/gift-accessories-c8/mens-gloves-c37/grey-t7,United States,6,1295,0.004633204633204633,15.613127413127414,0,0,0,0,0,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-711-c-p3923,United Kingdom,6,2130,0.0028169014084507044,13.043661971830986,25,20,0.6451612903225806,40.56,241,1,0
/gift-accessories-c8/purses-c36,Ireland,6,1130,0.005309734513274336,26.68230088495575,8,7,0.875,71.375,101,0,0
/gift-accessories-c8/purses-c36/ashwood-m1,United States,6,3627,0.0016542597187758478,34.37193272677143,8,5,0.625,43.375,36,0,0
/gift-accessories-c8/purses-c36/italian-8-card-slot-zip-around-leather-purse-clay-17747-79-48-nh-p1380,United Kingdom,6,976,0.006147540983606557,23.7172131147541,10,6,0.6,36,72,0,0
/gift-accessories-c8/purses-c36/small-purses-c94/vintage-woven-leather-zip-around-small-6-card-coin-purse-navy-d-80-p4279,United Kingdom,6,3483,0.0017226528854435831,18.075509618145276,27,15,0.5555555555555556,40.074074074074076,243,0,0
