# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20240301
# End date: 20240331
Landing page,Sessions,Users,New users,Engagement rate,Average engagement time per session,Key events,Total revenue
/ladies-c3/leather-jackets-c9/brown-t3,114,103,96,0.7105263157894737,65.32456140350877,0,0
/map,114,97,64,0.5877192982456141,90.28947368421052,1,99.99
/mens-c4/leather-jackets-c25/blazer-styles-c98,114,109,95,0.7719298245614035,47.675438596491226,0,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s1257,114,103,76,0.6754385964912281,48.21052631578947,0,0
/ladies-c3/deals-for-her-c161,113,107,89,0.672566371681416,118.38938053097345,0,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s1261,113,90,61,0.6017699115044248,48.91150442477876,1,210
/mens-c4/man-bags-briefcases-c12/flight-bags-c118,113,102,76,0.7079646017699115,91.97345132743362,1,169.95
/mens-c4/leather-jackets-c25/ashwood-m1,112,90,73,0.6696428571428571,105.11607142857143,0,0
/mens-c4/leather-jackets-c25/red-t11,111,104,102,0.6936936936936937,36.77477477477478,0,0
/ladies-c3/purses-c22/medium-croc-print-leather-wallet-purse-navy-croc-mc7-p6856/s20295,110,93,64,0.5454545454545454,24.62727272727273,1,58.24
/mens-c4/mens-nappa-leather-detachable-double-collar-jacket-cognac-trap-ryan-p5801/s17960,108,89,65,0.5555555555555556,29.37037037037037,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-m10,108,101,90,0.7685185185185185,76.00925925925925,3,134.96
/mens-c4/mens-triple-gusset-heavy-duty-leather-briefcase-chestnut-gareth-p4231/s14952,105,91,69,0.7047619047619048,57.43809523809524,2,258
/ladies-c3/leather-biker-jacket-navy-lola-p5468/s17047,104,88,74,0.6634615384615384,56.19230769230769,1,219.98
/ladies-c3/leather-jackets-c9/red-t11,103,99,92,0.7572815533980582,36.47572815533981,0,0
/handbags-c6/ashwood-c30/ashwood-womens-three-section-leather-shoulder-bag-black-v-31-p5294/s16712,102,84,62,0.5686274509803921,34.754901960784316,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78,102,84,45,0.5882352941176471,78.79411764705883,0,0
/sale/handbags-c6/backpacks-c89/black-t1,102,102,101,0.6862745098039216,22.480392156862745,0,0
/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-bone-croc-curve-p6622/s19921,101,90,75,0.5445544554455446,37.851485148514854,2,69.96
/mens-c4/leather-jackets-c25/blazer-styles-c98/two-button-leather-blazer-timber-vito-p3930/s14167,101,95,79,0.6336633663366337,36.37623762376238,0,0
/mens-c4/man-bags-briefcases-c12/washbags-c114/vintage-oily-hanging-leather-wash-bag-tweed-liam-wb-p6235/s19040,101,89,76,0.5148514851485149,27.871287128712872,0,0
/ladies-c3/womens-leather-biker-jacket-coffee-2810-p6175,100,67,21,0.43,90.34,2,107.98
/handbags-c6/ashwood-c30/large-vintage-leather-handbag-honey-g29-p3632/s13063,98,85,76,0.5816326530612245,31.877551020408163,0,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s1258,97,72,55,0.6907216494845361,26.90721649484536,0,0
/ladies-c3/accessories-c24,96,93,71,0.7604166666666666,145.55208333333334,3,400.11
